status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
removed,The Last Hero of Nostalgaia 더 라스트 히어로 오브 노스탤가이아,31900,15950,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000059667
removed,조니 트리거,7150,2860,60%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000075722
removed,Forest Ranger Life Simulator,12990,2990,77%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000090720
removed,Cloud Gardens,17440,3480,80%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000053112
removed,My Cozy Room,12550,1990,84%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000090182
removed,Skies Above 하늘 위,11570,5780,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000095141
removed,GOD WARS The Complete Legend,52600,5260,90%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000012582
removed,Totally Accurate Battle Simulator,24900,12450,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000058371
removed,"Sakura, The Jirai-kei Magical Girl",10180,8140,20%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000094241
removed,배고픈 브레인 퀴즈,3900,1950,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000094870
removed,"Car Flipper Simulator 2024 - Car Mechanic, Wash, Car Sale",19990,2990,85%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000066968
removed,초극한! 국기 2지선다 상식 도전,8900,4450,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000097787
removed,Vinebound: Tangled Together,6900,4800,30%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000090375
removed,IRONFALL Invasion,21800,13080,40%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000090201
removed,"어디서 많이 본 ""그 게임""을 더 격하게 만들어 봤는데, 막대 인간으로는 한계가 있었던 건에 대하여.",9750,6820,30%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000088337
removed,ATV Monster Racing Simulator Rally Cross,19990,3090,85%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000072036
removed,House Renovator Simulator,10990,2990,73%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000099471
removed,MasterChef: Learn to Cook!,17150,5700,67%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000090264
removed,Jurassic World Aftermath Collection,42350,8470,80%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000057397
removed,Cozy Stitch Puzzle,10250,1990,81%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000094711
removed,Memorrha,24990,9990,60%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000057315
removed,Loddlenaut,20900,9400,55%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000082762
removed,Squirrel Madness,11990,2990,75%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000096494
removed,케이크 대소동,21600,4320,80%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000042657
removed,Between Horizons,17500,3500,80%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000086330
removed,Cursed to Golf,20500,3070,85%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000051316
removed,Meow Moments: Celebrating Renewal & Romance,3900,2730,30%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000089504
removed,Air Jet Fighter Combat - Europe Fly Plane Attack,6170,1000,84%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000061386
removed,Beyond Galaxyland,20930,10420,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000075788
removed,Skateboard Drifting with Maxwell Cat: The Game Simulator,12990,2990,77%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000067202
removed,Finding Paradise,12500,8750,30%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000054151
removed,Attack Hole,7150,2250,69%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000094786
removed,무지개 내리는 바다,20020,14010,30%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000078879
removed,Worldless,23200,11600,50%,2025-08-08,요청 오류,https://store.nintendo.co.kr/70010000063694
