status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,디즈니 썸썸 페스티벌,59800,4800,92%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000022755
added,9 Years of Shadows,21500,13980,35%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000044359
added,30 Sport Games in 1,35400,7080,80%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000069205
added,Ruin Raiders,21500,5380,75%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000036280
added,Truck Simulator - Heavy Cargo Driver 2023,11990,3990,67%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000067880
added,Mars Base,21500,5380,75%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000054850
added,Godstrike,16500,5440,67%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000037129
added,Frowntown,14990,9740,35%,2025-10-29,2025/11/14 23:59,https://store.nintendo.co.kr/70010000079342
added,Pixel Retro Drift - Arcade Car Racing,11990,4840,60%,2025-10-29,2025/11/7 23:59,https://store.nintendo.co.kr/70010000081701
added,얼티메이트 홀리데이,16500,3990,76%,2025-10-29,2025/11/13 23:59,https://store.nintendo.co.kr/70010000085846
added,Sclash,10000,2000,80%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000062879
added,Until Then,20220,15160,25%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000095767
added,Andro Dunos  2,25000,5000,80%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000049397
added,Bike Courier: Bistro Express Delivery,15990,3990,75%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000075317
added,Tyrant's Blessing,21500,5380,75%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000046543
added,World War II - Airplanes Battle,16700,3990,76%,2025-10-29,2025/11/10 23:59,https://store.nintendo.co.kr/70010000084975
added,Hot Lap Racing,47600,14280,70%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000078299
added,Coromon,21500,10750,50%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000038332
added,Cat Cafe Manager,21500,12900,40%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000040809
added,Adventure Field™ Remake,5600,3640,35%,2025-10-29,2025/11/14 23:59,https://store.nintendo.co.kr/70010000078184
added,Hammerwatch Anniversary Edition,25410,5080,80%,2025-10-29,2025/11/11 23:59,https://store.nintendo.co.kr/70010000071782
added,디즈니 매지컬 월드 2: 인챈티드 에디션,49800,4800,90%,2025-10-29,2025/11/23 23:59,https://store.nintendo.co.kr/70010000037712
