status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,IRONFALL Invasion,21800,13080,40%,2025-09-06,2025/9/26 23:59,https://store.nintendo.co.kr/70010000090201
added,LEGO® Bricktales,31000,4650,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000052106
added,D.C.K.: Dock Chess King,6990,4190,40%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000080957
added,카르마나이트,9500,1900,80%,2025-09-06,2025/9/26 23:59,https://store.nintendo.co.kr/70010000035235
added,MO:Astray,18000,9000,50%,2025-09-06,2025/9/12 23:59,https://store.nintendo.co.kr/70010000023419
added,Adrenaline Rush: Highway Extreme Traffic Racer,11990,3990,67%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000080120
added,SteamWorld Build,36900,14760,60%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000066639
added,Makis Adventure,12000,9600,20%,2025-09-06,2025/9/25 23:59,https://store.nintendo.co.kr/70010000089456
added,Cytus α,59800,24000,60%,2025-09-06,2025/9/12 23:59,https://store.nintendo.co.kr/70010000011472
added,Paper Cut Mansion,20500,3070,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000052100
added,Togges,20500,3070,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000052105
added,Editor's Hell - Newspaper Story,13990,4190,70%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000080927
added,My Cozy Room,12550,1990,84%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000090182
added,VOEZ,44000,22000,50%,2025-09-06,2025/9/12 23:59,https://store.nintendo.co.kr/70010000010663
added,SteamWorld Heist II,35400,14760,58%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000079273
added,Firegirl: Hack 'n Splash Rescue DX,18500,2770,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000048141
added,Deemo,30000,18000,40%,2025-09-06,2025/9/12 23:59,https://store.nintendo.co.kr/70010000013723
added,DEEMO -Reborn-,27580,13790,50%,2025-09-06,2025/9/12 23:59,https://store.nintendo.co.kr/70010000034863
added,I Am Busy Digging a Hole,14500,7250,50%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000096078
added,Source of Madness,20500,3070,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000041768
added,복슬복슬 뱀들,11100,2770,75%,2025-09-06,2025/9/29 23:59,https://store.nintendo.co.kr/70010000097816
added,BACKROOMS INSIDE THE ESCAPE,14350,7170,50%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000091492
added,Planet of Lana,24900,9960,60%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000073406
added,Horrorillo Brainrotillo,13900,6950,50%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000098927
added,Cup Killer - Sandbox Game,9990,3990,60%,2025-09-06,2025/9/19 23:59,https://store.nintendo.co.kr/70010000081895
added,Cursed to Golf,20500,3070,85%,2025-09-06,2025/10/2 23:59,https://store.nintendo.co.kr/70010000051316
removed,Imagine Earth,27000,10800,60%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000063759
removed,선 헤이븐,35000,24500,30%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000073885
removed,Biped,15500,3100,80%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000030271
removed,Lies as a Starting Point,11000,5500,50%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000068224
removed,길잡이: 정의의 분노 - Cloud Version (Pathfinder: Wrath of the Righteous - Cloud Version),22400,7840,65%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000055591
removed,AnimaLudo,10000,1000,90%,2025-09-05,2025/9/7 23:59,https://store.nintendo.co.kr/70010000042288
removed,Time Loader,14500,2900,80%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000046364
removed,구국의 스네진카,13500,10800,20%,2025-09-05,2025/9/14 23:59,https://store.nintendo.co.kr/70010000089763
removed,Matsutake Game,3700,1850,50%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000080905
removed,Werewolf Hunter - Survive The Howl,17990,2790,84%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000097036
removed,The Uncertain: Last Quiet Day,13500,2700,80%,2025-09-05,2025/9/5 23:59,https://store.nintendo.co.kr/70010000033800
