status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Squiggle Drop,6800,1020,85%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000075089
added,Surface Rush,5000,1500,70%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000053569
added,My Little Universe,19500,6820,65%,2025-08-21,2025/9/10 23:59,https://store.nintendo.co.kr/70010000065456
added,Back Again,3500,1000,71%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000052739
added,Phantom Breaker: Battle Grounds Ultimate,29800,14900,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000062586
added,서브넷 탈출 방 모험(SUBNET - Escape Room Adventure),7000,4900,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000064651
added,Thunder Kid II: Null Mission,8000,2000,75%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000045970
added,Runny Bunny,5000,2500,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000091138
added,Macrotis: A Mother's Journey,11800,1770,85%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000028140
added,O.W.L Projekt 2,6000,3600,40%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000090782
added,트럭 시뮬레이터 USA 레볼루션 (Truck Simulator USA Revolution),28000,4000,86%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000071705
added,AirStrike Command: Tactical Assault Operation,14000,2990,79%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000083524
added,Beholgar,33000,6600,80%,2025-08-21,2025/8/21 23:59,https://store.nintendo.co.kr/70010000069517
added,Rainbow Moon,15000,6000,60%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000067849
added,Brave Dungeon -The Meaning of Justice-,32000,9800,69%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000018587
added,Candleman,15500,10070,35%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000037305
added,Capes,39500,19750,50%,2025-08-21,2025/9/2 23:59,https://store.nintendo.co.kr/70010000068884
added,동문 - 방 탈출 모험(ALUMNI - Escape Room Adventure),9000,6300,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000057271
added,Hyperspaced,18500,14800,20%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000095179
added,푸냥,6990,4890,30%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000087844
added,Classic Games Collection Vol.1,3000,2000,33%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000037177
added,Ginger - The Tooth Fairy,9600,4800,50%,2025-08-21,2025/9/8 23:59,https://store.nintendo.co.kr/70010000079633
added,Home Office Simulator - Ayame Life Sim,13990,2790,80%,2025-08-21,2025/8/28 23:59,https://store.nintendo.co.kr/70010000078444
added,Slap the Rocks,5000,1000,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000048997
added,VEREDA - 방 탈출 모험 (VEREDA - Escape Room Adventure),11000,7700,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000056986
added,숨은 물건찾기 마스터: 여긴 우주 친구가 없어 (There's No Aliens),10440,5220,50%,2025-08-21,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089422
added,Call of Glory - Critical Warfare,11190,1000,91%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000094406
added,Ice Cream Surfer,8000,1600,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000049811
added,Dungeon Arsenal,9600,4800,50%,2025-08-21,2025/9/8 23:59,https://store.nintendo.co.kr/70010000079628
added,The Legend of Dark Witch Episode 2 -The Price of Desire-,11000,4800,56%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000080209
added,숨은 물건찾기 마스터: 여긴 공룡이 없어2(There's No Dinosaurs 2),10330,5160,50%,2025-08-21,2025/9/7 23:59,https://store.nintendo.co.kr/70010000083219
added,Gravitators,10000,5000,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000054932
added,Drift Legends 2,7010,1000,86%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000085688
added,Backpack Hero,21500,11820,45%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000074939
added,Go Go Jump!!!,10000,3500,65%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000068553
added,S. Prysm Destroyer,10000,5000,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000090103
added,SOTANO,6100,4270,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000052363
added,Hidden Cats in New York,3900,1000,74%,2025-08-21,2025/8/31 23:59,https://store.nintendo.co.kr/70010000077960
added,God of Light: Remastered,6000,1500,75%,2025-08-21,2025/9/10 23:59,https://store.nintendo.co.kr/70010000075417
added,Hammerwatch,15000,3000,80%,2025-08-21,2025/8/21 23:59,https://store.nintendo.co.kr/70010000069210
added,Endling - Extinction is Forever,34800,20880,40%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000055411
added,Agent Fall,8000,4000,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000088977
added,넛츠（NUTS),20500,3070,85%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000041034
added,지친 남자,12400,9300,25%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000082067
added,Uragun,14440,2880,80%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000088458
added,Kosmo Skirmish,5000,2500,50%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000090489
added,Exo-Calibre,8000,5600,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000095622
added,Jelly Battle,3900,1000,74%,2025-08-21,2025/8/24 23:59,https://store.nintendo.co.kr/70010000071040
added,퍼즐 마스터: 스도쿠 호박 (Find-o'-Lantern),8930,4460,50%,2025-08-21,2025/9/7 23:59,https://store.nintendo.co.kr/70010000087408
added,Superola Champion Edition,5000,1000,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000054353
added,Hentai Girls: Fresh Firefighter,9000,1990,78%,2025-08-21,2025/9/7 23:59,https://store.nintendo.co.kr/70010000076917
added,Neko Rescue Tale,5000,1750,65%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000062285
added,Airplane Delivery Simulator 2024: Realistic Geographical,11990,2990,75%,2025-08-21,2025/8/22 23:59,https://store.nintendo.co.kr/70010000078084
added,3D Don't Die Mr. Robot,12000,7200,40%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000089934
added,Galactic Wars EX,8000,2000,75%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000052259
added,Tricky Thief,5000,1750,65%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000059277
added,Amazing Princess Sarah,9500,3230,66%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000041297
added,Pretty Girls Escape PLUS,6000,3000,50%,2025-08-21,2025/8/28 23:59,https://store.nintendo.co.kr/70010000077945
added,Destroy All Humans!,45400,27240,40%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000040883
added,Pretty Girls Pop Match,7000,3500,50%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000086600
added,Roxy Raccoon's Pinball Panic,10000,3500,65%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000058736
added,UNDEMON (언데몬),18900,1890,90%,2025-08-21,2025/8/21 23:59,https://store.nintendo.co.kr/70010000079388
added,DEDALO - 방탈출 어드벤처 (DEDALO - Escape Room Adventure),8500,5950,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000092118
added,Read Only Memories: NEURODIVER,20770,15570,25%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000058140
added,Goliath Depot 골리앗 창고,10000,5000,50%,2025-08-21,2025/8/27 23:59,https://store.nintendo.co.kr/70010000078604
added,Nine Nights - Martial Ci Lang Story,13990,2790,80%,2025-08-21,2025/8/21 23:59,https://store.nintendo.co.kr/70010000079047
added,Insurmountable,26900,9410,65%,2025-08-21,2025/9/2 23:59,https://store.nintendo.co.kr/70010000065067
added,Wind of Shuriken,8000,1000,88%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000045990
added,Hentai Party,29860,1990,93%,2025-08-21,2025/9/16 23:59,https://store.nintendo.co.kr/70010000073682
added,Until the Last Plane,10000,2000,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000051852
added,Risk System,12000,2400,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000057078
added,전투광부 거인들,3000,1000,67%,2025-08-21,2025/9/11 23:59,https://store.nintendo.co.kr/70010000088731
added,Blazing Trail,15000,9000,40%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000093270
added,Internet Generation,19990,9990,50%,2025-08-21,2025/9/3 23:59,https://store.nintendo.co.kr/70010000076311
added,아트 헤이스트 - 방탈출 모험(Art Heist - Escape Room Adventure),9920,6940,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000072889
added,Matsutake Game,3700,1850,50%,2025-08-21,2025/9/5 23:59,https://store.nintendo.co.kr/70010000080905
added,Smoots Golf,10000,2000,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000050400
added,Sword & Fairy Inn 2,22500,7870,65%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000059754
added,VENARI - 방 탈출 모험(VENARI - Escape Room Adventure),8500,5950,30%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000083539
added,Square Keeper,5000,1000,80%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000054166
added,Soul Link,6700,4600,31%,2025-08-21,2025/9/2 23:59,https://store.nintendo.co.kr/70010000074807
added,동방 탄막 카구라 판타지아 로스트,32000,25600,20%,2025-08-21,2025/8/27 23:59,https://store.nintendo.co.kr/70010000079927
added,SokoFrog,5000,2000,60%,2025-08-21,2025/9/4 23:59,https://store.nintendo.co.kr/70010000078026
