status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,"Real Truck Simulator USA Car Games - Driving Games, Parking Sim, Car Speed Racing 2022",13990,4880,65%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000055278
added,Gearhead Karting Simulator - Mechanic & Racing,15990,4840,70%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000079137
added,The Colonists (더 콜로니스트),35000,14000,60%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000046247
added,동방 탄막 카구라 판타지아 로스트,32000,25600,20%,2025-10-18,2025/10/27 23:59,https://store.nintendo.co.kr/70010000079927
added,밤캣,9440,3990,58%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000074992
added,핏 마이 주,16300,3990,76%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000082361
added,Speed 3: Grand Prix 스피드 3: 그랑프리,40700,12210,70%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000037351
added,얼티메이트 홀리데이,16500,3990,76%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000085846
added,도쿄 쿠킹,23260,2990,87%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000076395
added,그린 피닉스,4500,1800,60%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000046900
added,노트 + 스티커,16350,3990,76%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000060969
added,Kanjozoku Game レーサー - Car Racing & Highway Driving Simulator Games,9990,4890,51%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000058024
added,브레인 메모리 2,6650,2990,55%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000079228
added,스프라우트 밸리,23590,2990,87%,2025-10-18,2025/11/13 23:59,https://store.nintendo.co.kr/70010000067094
added,Vigil: The Longest Night,21900,10950,50%,2025-10-18,2025/11/2 23:59,https://store.nintendo.co.kr/70010000021966
added,Yukar From The Abyss,23500,11750,50%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000069473
added,Slide Stars 슬라이드 스타즈,31650,4750,85%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000037357
added,Supermarket Owner Simulator: Business,9990,6990,30%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000085366
added,Gold Digger: The Simulator,10990,4860,56%,2025-10-18,2025/10/31 23:59,https://store.nintendo.co.kr/70010000084659
