status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,디형사,14900,1990,87%,2025-09-28,2025/10/24 23:59,https://store.nintendo.co.kr/70010000047619
added,명예와 부의 게임（Vanity Fair: The Pursuit）,18000,12600,30%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000088677
added,BIOHAZARD RE:2 CLOUD,44800,11200,75%,2025-09-28,2025/10/1 23:59,https://store.nintendo.co.kr/70010000054009
added,컴퍼니맨,24000,4800,80%,2025-09-28,2025/10/24 23:59,https://store.nintendo.co.kr/70010000045014
added,Simply Cubic,3990,2690,33%,2025-09-28,2025/10/11 23:59,https://store.nintendo.co.kr/70010000086520
added,Life is Strange 2,27800,8340,70%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000029408
added,성탑신기 트리니티 트리거,64800,19440,70%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000057844
added,BIOHAZARD 7 resident evil CLOUD,44800,11200,75%,2025-09-28,2025/10/1 23:59,https://store.nintendo.co.kr/70010000057130
added,Hokko Life,22500,5620,75%,2025-09-28,2025/10/12 23:59,https://store.nintendo.co.kr/70010000045591
added,레드아웃 2 (Redout 2),22900,11450,50%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000055066
added,Home Office Simulator - Ayame Life Sim,13990,4190,70%,2025-09-28,2025/10/11 23:59,https://store.nintendo.co.kr/70010000078444
added,젠장! 미녀들한테 포위당했어!,18000,9000,50%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000083430
added,스마일모(Smilemo),9900,4950,50%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000056306
added,쓰레기 퀘스트,11990,1990,83%,2025-09-28,2025/10/24 23:59,https://store.nintendo.co.kr/70010000046443
added,Tokyo Racer X,13990,3990,71%,2025-09-28,2025/10/11 23:59,https://store.nintendo.co.kr/70010000099664
added,Soviet Project,5190,2590,50%,2025-09-28,2025/10/19 23:59,https://store.nintendo.co.kr/70010000073383
added,911: Cannibal,5190,2590,50%,2025-09-28,2025/10/19 23:59,https://store.nintendo.co.kr/70010000066465
added,BIOHAZARD VILLAGE CLOUD,44800,11200,75%,2025-09-28,2025/10/1 23:59,https://store.nintendo.co.kr/70010000055678
added,코만도스 3 - HD 리마스터 (Commandos 3 - HD Remaster),39800,19900,50%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000057294
added,미궁전설,19800,5940,70%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000049568
added,Heavenly Bodies,20500,8200,60%,2025-09-28,2025/10/12 23:59,https://store.nintendo.co.kr/70010000073613
added,Dino Race – Dinosaur Ride Ranch,16990,3990,77%,2025-09-28,2025/10/11 23:59,https://store.nintendo.co.kr/70010000075970
added,LEGO® Bricktales,31000,4650,85%,2025-09-28,2025/10/2 23:59,https://store.nintendo.co.kr/70010000052106
added,Solitaire Collection,9170,1000,89%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000055827
added,Solitaire Collection,9170,1000,89%,2025-09-28,2025/10/8 23:59,https://store.nintendo.co.kr/70010000055827
