status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Söldner-X: Himmelsstürmer,13500,12150,10%,2025-10-03,2025/10/22 23:59,https://store.nintendo.co.kr/70010000077612
added,nPaint,24950,3990,84%,2025-10-03,2025/10/29 23:59,https://store.nintendo.co.kr/70010000061116
added,Touhou Genso Wanderer -Lotus Labyrinth R-,49800,29880,40%,2025-10-03,2025/10/7 01:59,https://store.nintendo.co.kr/70010000044600
added,카이코와 코코쉬: 색칠 놀이 책,13360,3990,70%,2025-10-03,2025/10/29 23:59,https://store.nintendo.co.kr/70010000050077
added,꽃 회전 퍼즐,3900,2900,26%,2025-10-03,2025/10/8 23:59,https://store.nintendo.co.kr/70010000106050
added,Project Zombie,18190,4180,77%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000097189
added,Colorama Cubes,7070,2820,60%,2025-10-03,2025/10/22 23:59,https://store.nintendo.co.kr/70010000094074
added,Red Square Escape,3990,1000,75%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000047314
added,Boxes: Lost Fragments,20000,18000,10%,2025-10-03,2025/11/5 23:59,https://store.nintendo.co.kr/70010000102217
added,Exographer,21500,10750,50%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000079531
added,"Garden of the Greek Gods: Zeus, Poseidon & Hades Love Story",35690,13990,61%,2025-10-03,2025/10/15 23:59,https://store.nintendo.co.kr/70010000106408
added,Sweets Swap,5990,1000,83%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000047274
added,쌀쌀한,11990,1990,83%,2025-10-03,2025/10/18 23:59,https://store.nintendo.co.kr/70010000046122
added,Immortus Temporus,5000,1000,80%,2025-10-03,2025/10/9 23:59,https://store.nintendo.co.kr/70010000043730
added,Hextones,3400,1000,71%,2025-10-03,2025/10/12 23:59,https://store.nintendo.co.kr/70010000042741
added,Catlateral Damage: Remeowstered,17000,4250,75%,2025-10-03,2025/10/6 23:59,https://store.nintendo.co.kr/70010000040415
added,The Street 10,3900,1950,50%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000076912
added,나쁜 왕과 훌륭한 용사,49800,24900,50%,2025-10-03,2025/10/8 23:59,https://store.nintendo.co.kr/70010000042432
added,Superliminal,24000,12000,50%,2025-10-03,2025/10/29 23:59,https://store.nintendo.co.kr/70010000028671
added,Becastled,34920,31420,10%,2025-10-03,2025/10/22 23:59,https://store.nintendo.co.kr/70010000102676
added,패션 부티크 시뮬레이터 : 매장 관리자,12000,5880,51%,2025-10-03,2025/10/20 23:59,https://store.nintendo.co.kr/70010000099516
added,Burger Chef Tycoon - 버거 셰프 타이쿤,5600,1000,82%,2025-10-03,2025/10/28 23:59,https://store.nintendo.co.kr/70010000036986
added,Castle of Heart: Retold,20000,17000,15%,2025-10-03,2025/10/28 23:59,https://store.nintendo.co.kr/70010000098199
added,크래프트 유어 웨이(Craft Your Way),8200,6560,20%,2025-10-03,2025/10/16 23:59,https://store.nintendo.co.kr/70010000099170
added,Hello Neighbor,45990,11490,75%,2025-10-03,2025/10/22 23:59,https://store.nintendo.co.kr/70010000010713
