status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Death's Gambit: Afterlife (데스 갬빗: 애프터라이프),42000,10500,75%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000049976
added,비타차드 애니멀 밸리,8900,1990,78%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000051595
added,Paper Ghost Stories: Third Eye Open,23000,17250,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000081390
added,레고 무비 2 비디오게임,43900,4820,89%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000013358
added,DJ 동물,23500,11750,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000045476
added,숫자를 찾아라!,3900,1950,50%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000085343
added,Harlow,16780,8390,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000050810
added,호그와트 레거시 Hogwarts Legacy,79800,15960,80%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000062279
added,Highwater,26560,13280,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000060869
added,Vasilisa and Baba Yaga,19000,16150,15%,2025-08-20,2025/9/8 23:59,https://store.nintendo.co.kr/70010000093454
added,빙글빙글 퍼즐 우주를 비교하다,3900,1950,50%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000087120
added,Batman: Arkham City,33800,13520,60%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045908
added,Fisti-Fluffs,25000,12500,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000034022
added,명예와 부의 게임（Vanity Fair: The Pursuit）,18000,13500,25%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000088677
added,로지나트레플리코프,16920,1990,88%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000059869
added,Coffee Talk,18300,13720,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000031727
added,젠장! 미녀들한테 포위당했어!,18000,10800,40%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000083430
added,Last Time I Saw You,23000,17250,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000077425
added,Backpack Twins,15400,10780,30%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000047197
added,LEGO® Star Wars™: 스카이워커 사가 (The Skywalker Saga),64800,12960,80%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000049038
added,Wing of Darkness 유익의 프로일라인,34800,6960,80%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000034488
added,Once Again,3690,2950,20%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000088527
added,고양이를 찾아라,3900,1950,50%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000084364
added,네온의 무법자 (Dust & Neon),21500,10750,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000052940
added,엄청 귀여워요! 판다 사진에서 실수 찾기,3900,1950,50%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000084415
added,Dungeon Munchies,21500,10750,50%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000046682
added,Coffee Talk Episode 2: Hibiscus & Butterfly,18600,13950,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000057839
added,Star Hunter DX,10000,5000,50%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000041763
added,마법사의 밤(WITCH ON THE HOLY NIGHT),66000,42900,35%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000052132
added,Last Labyrinth -Lucidity Lost-,41200,26780,35%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000062252
added,Varney Lake,13000,9750,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000064135
added,The Coma 2: Vicious Sisters,24200,12100,50%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000030349
added,Super Impossible Road,23000,11500,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000043023
added,Batman: Arkham Knight,33800,13520,60%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045913
added,프로 체육 교사 시뮬레이터,26600,1990,93%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000049603
added,LEGO® 인크레더블,62000,4960,92%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000010701
added,호그와트 레거시Hogwarts Legacy,79800,55860,30%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095419
added,Batman: Arkham Asylum,33800,13520,60%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045901
added,뇌를 단련하자! 꼬마 동물 다른부분 찾기,3900,1950,50%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000083357
added,Duo Games,12350,1990,84%,2025-08-20,2025/9/15 23:59,https://store.nintendo.co.kr/70010000100065
added,Mothmen 1966,11600,8700,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000052404
added,Project Zombie,18190,2790,85%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000097189
added,HELLO KITTY와 친구들 해피 퍼레이드 (HAPPINESS PARADE),25780,12890,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000060858
added,NOSTALGIC TRAIN,15990,11190,30%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000043351
added,"해리 포터: 퀴디치 챔피언
Harry Potter: Quidditch Champions",40800,8160,80%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000066484
added,LEGO® DC Super-Villains,62000,6200,90%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000013222
added,메르헨 포레스트,39800,7960,80%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000033870
