status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Naheulbeuk's Dungeon Master,38000,22800,40%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000078475
added,Caravan SandWitch,32000,20800,35%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000085728
added,Skabma - Snowfall,25000,11250,55%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000072211
added,Terra Memoria (테라 메모리아),21500,10750,50%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000079766
added,Fabledom,32000,16000,50%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000083911
added,Firefighter:Car Fire Truck Sim Driving 2022 Simulator,19990,3990,80%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000054912
added,Guayota,19000,11400,40%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000085369
added,AAA PRO CLOCK 2023,13990,3990,71%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000072979
added,Mega Ramp Moto - Dirt Bike Stunts Simulator,14990,4440,70%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000062262
added,Zombie Dead Smasher - World Simulator Kill Strike Gun Shooter 3D Poly Games 2023,12990,3990,69%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000057559
added,Meow Delivery: Fish Frenzy,7590,3990,47%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000090702
added,폼폼: 위대한 우주 구조 작전 (Pompom: The Great Space Rescue),10000,2500,75%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000055686
added,Spirit Mancer,25000,16250,35%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000088260
added,Vampire: The Masquerade - Coteries of New York,24000,2400,90%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000057853
added,Wolf Simulator: RPG Survival Animal Battle,13990,3990,71%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000066552
added,Spirit Of The Island,25000,10000,60%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000061188
added,Galactic Wars: Defend Your Star Worlds,13990,3990,71%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000077396
added,AirJet Fighter : Sky Assault,10990,1000,91%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000097262
added,The Land Beneath Us,15000,8250,45%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000080405
added,Fireball Wizard,10000,5500,45%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000072336
added,World War II - Airplanes Battle,16700,3990,76%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000084975
added,Space CleanUp: Cosmic Robot Disinfector,11990,4490,63%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000090190
added,Special Forces Assault: Tactical Hostage Rainbow,16990,3990,77%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000077594
added,Cassiodora,17000,5950,65%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000057377
added,Big Helmet Heroes,32000,24000,25%,2025-09-14,2025/9/24 23:59,https://store.nintendo.co.kr/70010000091907
added,Skateboard Drifting with Maxwell Cat: The Game Simulator,12990,3890,70%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000067202
added,Yacht Haven Tycoon: Marina Port Parking Simulator,16590,3990,76%,2025-09-14,2025/9/27 23:59,https://store.nintendo.co.kr/70010000080823
added,Strike Mission,12000,6000,50%,2025-09-14,2025/10/3 07:59,https://store.nintendo.co.kr/70010000085903
removed,두뇌와 시각을 단련하는 다른 그림 찾기 트레이닝,8900,4450,50%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000099476
removed,Race Boat Simulator - 3D Stunt Racing Driving Ship Ocean Action Fly,16990,2990,82%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000066964
removed,Roadwarden,15000,12000,20%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000063730
removed,틀린 그림 찾기 탐정,8900,4450,50%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000097288
removed,Skater Bunny Simulator,10990,2990,73%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000086083
removed,Doomsday Hunters,21990,7910,64%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000068989
removed,Pirate Bloopers,12990,3500,73%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000075632
removed,Despotism 3k,12400,3340,73%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000036267
removed,4x4 TRUCK OFFROAD CAR DRIVER,10880,1000,91%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000098209
removed,City Super Hero 3D - Flying Legend Warriors Deluxe Simulator,12990,4110,68%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000056659
removed,아하! 뇌섹 변화 찾기,8900,4450,50%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000096328
removed,Crab Digger TROPICAL ISLAND,7990,2690,66%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000080545
removed,Animal Buddies - Party Beasts,18990,2990,84%,2025-09-13,2025/9/13 23:59,https://store.nintendo.co.kr/70010000078089
