status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Crazy Gravity,5000,1000,80%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000043717
added,Swapshot,5000,1750,65%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000070182
added,Froggie - A Retro Platformer,5000,1750,65%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000073857
added,팜랜드,7150,2650,63%,2025-10-23,2025/11/18 23:59,https://store.nintendo.co.kr/70010000075778
added,City of Springs,13000,1300,90%,2025-10-23,2025/11/18 23:59,https://store.nintendo.co.kr/70010000092593
added,얀데레 공방,10000,5000,50%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000098252
added,녹터널 (Nocturnal),25000,15000,40%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000066453
added,OLLLO,10600,7420,30%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000078175
added,트라인 4: 악몽의 왕자,35000,7000,80%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000028296
added,Ball laB II,5000,1500,70%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000066991
added,WORLD OF FINAL FANTASY MAXIMA,44700,17880,60%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000013094
added,Hei,7900,3160,60%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000063560
added,Conan Chop Chop,24000,6000,75%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000038488
added,Masarada Town Story,9000,4500,50%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000072039
added,Ocean's Heart,16870,3370,80%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000045099
added,더 라스트 스펠 (The Last Spell),31500,18900,40%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000062317
added,Sea Fantasy,16500,13200,20%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000097496
added,Super Arcade Soccer 2021,8500,1700,80%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000041735
added,Membal,16000,6400,60%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000077979
added,BATSUGUN Saturn Tribute Boosted (바츠군 새턴 트리뷰트 부스티드),39800,19900,50%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000064341
added,Moe Waifu H,6000,1800,70%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000062290
added,아라가미 2 (Aragami 2),45000,9000,80%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000059606
added,Super Meat Boy,15000,3750,75%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000028682
added,LootLite,5000,2000,60%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000056173
added,아카이카타나 진,37800,26460,30%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000058416
added,닌자 자자마루군 컬렉션,39800,15920,60%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000024933
added,TUNG TUNG SAHUR EXTREME,6930,1000,86%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000103434
added,Wings of Bluestar,18000,4500,75%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000032405
