status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,8번 출구 Nintendo Switch 2 Edition,6000,5100,15%,2025-08-30,2025/9/14 23:59,https://store.nintendo.co.kr/70010000104374
added,ANNIE:Last Hope,31400,25120,20%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000094914
added,Digging A Hole 2025,6990,2990,57%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000097385
added,Spiritfall,21500,15050,30%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000085716
added,아일랜더스: 새로운 해안,12400,9920,20%,2025-08-30,2025/9/25 23:59,https://store.nintendo.co.kr/70010000086897
added,THIEF LIFE SIMULATOR,13990,3990,71%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000100644
added,"Cash Guardian: Collector Operation ""Capital Defense""",12990,2990,77%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000090177
removed,월드 클라쓰 챔피언 사커(World Class Champion Soccer),14000,1000,93%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000060267
removed,에일리언 서바이버즈 스타쉽 레저렉션(Alien Survivors: To Starship Resurrection),19000,6650,65%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000079897
removed,아니메 파라다이스,26140,1990,92%,2025-08-29,2025/9/14 23:59,https://store.nintendo.co.kr/70010000070952
removed,Hentai Waifu 3,13590,6790,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000090585
removed,Hentai Academy,15240,1000,93%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000084981
removed,엄청 귀여워요! 판다 사진에서 실수 찾기,3900,1950,50%,2025-08-29,2025/9/15 23:59,https://store.nintendo.co.kr/70010000084415
removed,네온의 무법자 (Dust & Neon),21500,10750,50%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000052940
removed,디-코프,22930,1990,91%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000062885
removed,Hippo: 빨간 망토,4490,2240,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000063396
removed,Hentai Paradise Vol. 2,7990,3990,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000085410
removed,스포츠와 놀이 수영,24990,1990,92%,2025-08-29,2025/9/14 23:59,https://store.nintendo.co.kr/70010000057334
removed,Return to Monkey Island,25000,10000,60%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000059803
removed,W.A.R.P.,6200,1860,70%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000059322
removed,Pixel Coloring Paint,12990,2990,77%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000075246
removed,Shy Dogs Hidden Orchestra,6200,4340,30%,2025-08-29,2025/9/12 23:59,https://store.nintendo.co.kr/70010000082417
removed,Puzzle Box 3 in 1,3790,1000,74%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047406
removed,Gemini,2530,1260,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000053543
removed,Galaxy Champions TV,8900,1000,89%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000067601
removed,"Baby Shapes for Kids - Puzzle,Animal,Funny, Parent,Coloring,Farm Simulator Games",4990,3320,33%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000057386
removed,Slide Stories: Neko's Journey,3400,1000,71%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000049654
removed,The Uncertain: Last Quiet Day,13500,2700,80%,2025-08-29,2025/9/5 23:59,https://store.nintendo.co.kr/70010000033800
removed,Rough Justice '84,26000,6500,75%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000068330
removed,Operate Now: Hospital,10000,1000,90%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000066733
removed,Thunder Kid II: Null Mission,8000,2000,75%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000045970
removed,Neko Rescue Tale,5000,1750,65%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000062285
removed,데드레인 새로운 좀비 바이러스(Dead Rain: New Zombie Virus),14000,6300,55%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000051416
removed,Roundguard,19900,7550,62%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000039139
removed,Drone Race Simulator Pilot Flight School Airplane Games Jet 2023,6990,1000,86%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000061103
removed,클럼지 러시: 얼티메이트 가이즈,9150,1990,78%,2025-08-29,2025/9/22 23:59,https://store.nintendo.co.kr/70010000049546
removed,P.3,6090,1990,67%,2025-08-29,2025/9/15 23:59,https://store.nintendo.co.kr/70010000051225
removed,Iron Meat,21500,17200,20%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000082042
removed,My Little Fruit Juice Booth,3790,1000,74%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047352
removed,Hentai Girls: Naughty Gamer,9000,1990,78%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000076534
removed,Forklift Extreme,13400,2680,80%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000052127
removed,Glitch Hero,15990,11990,25%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000087669
removed,Hentai Project,4500,2250,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000071258
removed,Ginnung,6400,2560,60%,2025-08-29,2025/9/1 23:59,https://store.nintendo.co.kr/70010000060357
removed,Floating Farmer,3400,2380,30%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000049335
removed,Varney Lake,13000,9750,25%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000064135
removed,쿡 포 러브,18000,1990,89%,2025-08-29,2025/9/18 23:59,https://store.nintendo.co.kr/70010000084684
removed,KINGDOM HEARTS Melody of Memory,64800,25920,60%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000032354
removed,Helicopter Simulator : RESCUE SIM,17990,2790,84%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000076699
removed,비치 보이즈: 타로 핫 카드 (Beach Boys: Tarot Hot Cards),16900,6760,60%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000083107
removed,노트 + 스티커,16350,1990,88%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000060969
removed,컴퍼니맨,24000,4800,80%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000045014
removed,Pancake Bar Tycoon 팬케이크 바 타이쿤,5600,1000,82%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000037906
removed,Police Simulator: Patrol Officers: Nintendo Switch™ Edition,40500,20250,50%,2025-08-29,2025/9/24 23:59,https://store.nintendo.co.kr/70010000077970
removed,Geometric Sniper Z,5300,1000,81%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070902
removed,어린이를 위한 색칠공부,19760,1990,90%,2025-08-29,2025/9/24 23:59,https://store.nintendo.co.kr/70010000065291
removed,Hentai Girls: Lovely Lieutenant,9000,2490,72%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000081586
removed,Batbarian: Testament of the Primordials,18550,7420,60%,2025-08-29,2025/9/1 23:59,https://store.nintendo.co.kr/70010000045761
removed,Fisti-Fluffs,25000,12500,50%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000034022
removed,Last Beat Enhanced,12990,3890,70%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000054558
removed,견습 기사 모험기,32000,12800,60%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000055495
removed,Hentai Girls Panic,7950,3970,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000078234
removed,Internet Generation,19990,9990,50%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000076311
removed,Words in Word,11990,5990,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000061006
removed,Tricky Thief,5000,1750,65%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000059277
removed,Risk System,12000,2400,80%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000057078
removed,불렛 로데오,16220,1990,88%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000072234
removed,Highway Traffic Racer - Car Racing Simulator,6990,2990,57%,2025-08-29,2025/8/29 23:59,https://store.nintendo.co.kr/70010000064627
removed,Golfinite,17140,1990,88%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000075586
removed,마계 추락 라즈리엘,15000,7500,50%,2025-08-29,2025/9/17 23:59,https://store.nintendo.co.kr/70010000076905
removed,RUINER,22600,4520,80%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000042382
removed,Hentai Girls: Athlete Crush,9000,1990,78%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000076886
removed,Hentai Waifu 2,7990,3990,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000088582
removed,Only Way Up! Parkour Jump Simulator,6990,2790,60%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000073156
removed,Monorail Stories,6400,4480,30%,2025-08-29,2025/9/20 23:59,https://store.nintendo.co.kr/70010000046641
removed,Carnival Games®,43000,8600,80%,2025-08-29,2025/9/14 23:59,https://store.nintendo.co.kr/70010000012684
removed,히어로 기지 스토리DX (Legends of Heropolis DX),15000,7500,50%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000081974
removed,잔월의 쇄궁,41800,8360,80%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000054937
removed,Fluffy Cubed,4500,2250,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000047052
removed,성검전설 Legend of Mana,34800,13920,60%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000034468
removed,애니머스 하빈저(ANIMUS: Harbinger),9700,2610,73%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000028205
removed,Anime Girls: Beautiful Bride,9000,2490,72%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000084123
removed,LOVE 3,11000,8800,20%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047676
removed,The Escape Room Chronicles ep2:The Old School Building,6700,4420,34%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000090567
removed,Cyber Racers: Retro Neon Punk Drift,14000,2990,79%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000082235
removed,The Suicide of Rachel Foster,21800,2180,90%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000044283
removed,Real Hentai 2,24990,12490,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000089479
removed,"Farming Real Simulation Tractor, Combine Trucks Farmer Land Game",6500,1000,85%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000061235
removed,Wind of Shuriken,8000,1000,88%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000045990
removed,Hentai Girls: College Romance,9000,2490,72%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000081275
removed,OnlyUP!,9640,4820,50%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000074085
removed,EvoMonsters,13860,1990,86%,2025-08-29,2025/9/18 23:59,https://store.nintendo.co.kr/70010000083467
removed,Food Truck Tycoons - 2 in 1 Bundle,2500,2000,20%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000060193
removed,Perfect Traffic Simulator,9990,1000,90%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000044233
removed,Hazel Sky,26000,7800,70%,2025-08-29,2025/9/20 23:59,https://store.nintendo.co.kr/70010000036403
removed,로지나트레플리코프,16920,1990,88%,2025-08-29,2025/9/15 23:59,https://store.nintendo.co.kr/70010000059869
removed,Ball Physics Draw Puzzles,3790,1000,74%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047752
removed,레고 무비 2 비디오게임,43900,4820,89%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000013358
removed,Solomon Snow: First Contact,5990,2990,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000080550
removed,Devil Slayer Raksasi,15500,10000,35%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000036773
removed,고양이 수의학: 내 근처 응급 동물 병원 (Cat Veterinary: Emergency Hospital Close to Me),13900,5560,60%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090098
removed,Agent A - 숨겨진 퍼즐,23000,5750,75%,2025-08-29,2025/9/12 23:59,https://store.nintendo.co.kr/70010000050406
removed,드래곤볼 제노버스 2 for Nintendo Switch,24800,8800,65%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000051886
removed,Intruders: Hide and Seek,26000,2600,90%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015132
removed,밤캣,9440,1990,79%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000074992
removed,Silence,19000,1900,90%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015287
removed,Doomsday Hunters,21990,7910,64%,2025-08-29,2025/9/13 23:59,https://store.nintendo.co.kr/70010000068989
removed,가면라이더 메모리 오브 히어로즈,64800,9800,85%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000021858
removed,Repit,4490,2240,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000066098
removed,Endling - Extinction is Forever,34800,20880,40%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000055411
removed,Cosmo Dreamer,11550,4620,60%,2025-08-29,2025/9/17 23:59,https://store.nintendo.co.kr/70010000058436
removed,프로 체육 교사 시뮬레이터,26600,1990,93%,2025-08-29,2025/9/15 23:59,https://store.nintendo.co.kr/70010000049603
removed,패키지 러쉬,18850,1990,89%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000062114
removed,.hack//G.U. Last Recode,49800,4800,90%,2025-08-29,2025/9/23 23:59,https://store.nintendo.co.kr/70010000045381
removed,UNI,2000,1000,50%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000012875
removed,Catlateral Damage: Remeowstered,17000,4250,75%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000040415
removed,Pipe Fitter,3990,1000,75%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047745
removed,Anna's Quest,19000,1900,90%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000042641
removed,Hentai Girls: Racy Rabbit,9000,2490,72%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000081265
removed,Pet Shop Snacks,6700,1000,85%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000040445
removed,보석 마법사 전술,14900,1990,87%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000048551
removed,애니메이션 소년과 데이트: 크리스마스 이브와 나무 (Anime Boys Dating: The night before Christmas and the tree),16900,6760,60%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000088962
removed,월드워 벌지 대전투(World War: Battle of the Bulge),19000,7600,60%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000080810
removed,초크 가든,7750,1990,74%,2025-08-29,2025/9/22 23:59,https://store.nintendo.co.kr/70010000059658
removed,Shy Cats Hidden Orchestra (수줍은 고양이 히든 오케스트라),6200,4340,30%,2025-08-29,2025/9/1 23:59,https://store.nintendo.co.kr/70010000071903
removed,Lily in Puzzle World,5000,1750,65%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000071381
removed,Cleaning Queens,7890,1000,87%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000072840
removed,벙커 라이프(Bunker Life),19000,8550,55%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000058089
removed,그림을 그리고 색칠하세요: 카와이이,17020,1990,88%,2025-08-29,2025/9/21 23:59,https://store.nintendo.co.kr/70010000055399
removed,ABC Match with Me,12990,1000,92%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000050997
removed,Macrotis: A Mother's Journey,11800,1770,85%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000028140
removed,Voice of Cards: The Beasts of Burden,34800,13920,60%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000045091
removed,Fall Gummies,9990,1000,90%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000043856
removed,Watermelon Blocks,4500,2250,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000043384
removed,Hidden Cats in Rome,5500,2750,50%,2025-08-29,2025/8/31 23:59,https://store.nintendo.co.kr/70010000081773
removed,우쭈쭈 마이펫 - 골프 대시,27090,1990,93%,2025-08-29,2025/9/1 23:59,https://store.nintendo.co.kr/70010000071313
removed,Legendary Heroes,6920,3460,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000053078
removed,Swapshot,5000,1750,65%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000070182
removed,Red Ball Escape,3790,1000,74%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047334
removed,얼티밋 치킨 호스,16000,7200,55%,2025-08-29,2025/8/29 23:59,https://store.nintendo.co.kr/70010000027445
removed,Hentai Girls Puzzle,4500,2250,50%,2025-08-29,2025/8/30 23:59,https://store.nintendo.co.kr/70010000079829
removed,Virtual Mom - Job Simulator Manager,19990,2990,85%,2025-08-29,2025/9/6 23:59,https://store.nintendo.co.kr/70010000070327
removed,몬무스 글래디에이터 (Monmusu Gladiator),8510,3400,60%,2025-08-29,2025/9/17 23:59,https://store.nintendo.co.kr/70010000056728
removed,Solitaire Card Games,3990,1000,75%,2025-08-29,2025/9/10 23:59,https://store.nintendo.co.kr/70010000047573
removed,Super Mega Zero,12500,6250,50%,2025-08-29,2025/9/9 23:59,https://store.nintendo.co.kr/70010000044412
removed,Cozy Grove,16000,7940,50%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000040140
removed,Surface Rush,5000,1500,70%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000053569
removed,백 브래들리 2,9300,1990,79%,2025-08-29,2025/9/12 23:59,https://store.nintendo.co.kr/70010000050076
removed,Casual Challenge Players' Club,5000,1000,80%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000049002
removed,Host 714,6920,3460,50%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000054738
removed,Hentai Girls: Fresh Firefighter,9000,1990,78%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000076917
removed,카운터델타 2 이스턴 크라이시스(Counter Delta 2: Eastern Crisis),19000,2850,85%,2025-08-29,2025/9/19 23:59,https://store.nintendo.co.kr/70010000069992
removed,DobbyxEscape: Spooky Adventure,5500,1100,80%,2025-08-29,2025/9/1 23:59,https://store.nintendo.co.kr/70010000061399
removed,Exit the Gungeon,12000,3000,75%,2025-08-29,2025/9/11 23:59,https://store.nintendo.co.kr/70010000030687
removed,Roxy Raccoon's Pinball Panic,10000,3500,65%,2025-08-29,2025/9/4 23:59,https://store.nintendo.co.kr/70010000058736
removed,The Escape Room Chronicles ep1:The Mysterious KumaDonald's,6700,4420,34%,2025-08-29,2025/9/3 23:59,https://store.nintendo.co.kr/70010000067120
removed,Zoo Dentist,12990,1000,92%,2025-08-29,2025/9/7 23:59,https://store.nintendo.co.kr/70010000041712
removed,Operation: Tango,20500,12300,40%,2025-08-29,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075138
