status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,뮤직 레이서,7900,3160,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000051834
added,캐비지,19470,2990,85%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000062237
added,Self-Delusion,17700,7080,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000076428
added,댓츠 카우,8540,1990,77%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000060543
added,Earthshine,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000071213
added,Cat and Ghostly Road,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000073631
added,마인드 메이즈,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000035558
added,섬철도국(Tails of Trainspot),16000,4800,70%,2025-09-16,2025/9/29 23:59,https://store.nintendo.co.kr/70010000042195
added,Mangavania,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000061340
added,Wizards Legacy - Nightmare Park Manager Simulator,12990,4400,66%,2025-09-16,2025/9/29 23:59,https://store.nintendo.co.kr/70010000068639
added,Before We Leave,23000,5750,75%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000045872
added,Succubus With Guns,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000054284
added,A Time Traveller's Guide To Past Delicacies,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000072596
added,나초카도,12980,1990,85%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000065531
added,여름의 광기,14800,5920,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000040352
added,Mortisomem,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000083980
added,Girlfriend from Hell,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000086279
added,Cybertrash STATYX,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000070255
added,몬케이지 Moncage,15500,10070,35%,2025-09-16,2025/10/7 23:59,https://store.nintendo.co.kr/70010000052322
added,The Last Shot,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000075481
added,클론 드론 인 더 덴져존,22800,5700,75%,2025-09-16,2025/9/30 23:59,https://store.nintendo.co.kr/70010000031866
added,Bravery and Greed,22500,5620,75%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000057165
added,The Wonderful One: After School Hero,13000,3900,70%,2025-09-16,2025/9/24 23:59,https://store.nintendo.co.kr/70010000069051
added,Fusion Paradox,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000066242
added,Hero Survival,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000066418
added,Edge of Reality,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000071223
added,She Sees Red - Interactive Movie,9900,2470,75%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000028637
added,Hokko Life,22500,5620,75%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000045591
added,Overdungeon,16500,8250,50%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000090654
added,오구와 비밀의 숲,24800,17360,30%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000094196
added,Awesome Pea 3,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000076874
added,소름 끼치는 이야기: 잉그리드 참회 (Creepy Tale: Ingrid Penance),11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000066257
added,Caligo,11800,4720,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000073505
added,Vertical Kingdom,21500,17200,20%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000082990
added,Pnevmo-Capsula,5000,2000,60%,2025-09-16,2025/10/6 23:59,https://store.nintendo.co.kr/70010000048329
added,Qube Qross,7700,3850,50%,2025-09-16,2025/10/12 23:59,https://store.nintendo.co.kr/70010000037935
added,GIRLS MADE PUDDING,11000,7700,30%,2025-09-16,2025/10/7 23:59,https://store.nintendo.co.kr/70010000094736
added,REAL ESTATE Simulator - FROM BUM TO MILLIONAIRE,16990,3990,77%,2025-09-16,2025/9/29 23:59,https://store.nintendo.co.kr/70010000097231
