status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Without a Voice,5000,3250,35%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000095851
added,Doodle Hunt: Halloween Rush,4900,1220,75%,2025-10-16,2025/10/19 23:59,https://store.nintendo.co.kr/70010000088249
added,Batbarian: Testament of the Primordials,18550,7420,60%,2025-10-16,2025/10/26 23:59,https://store.nintendo.co.kr/70010000045761
added,Sugoi Girls: Vivacious Vampire,9000,2490,72%,2025-10-16,2025/11/1 23:59,https://store.nintendo.co.kr/70010000083813
added,Smelter,22000,8800,60%,2025-10-16,2025/10/26 23:59,https://store.nintendo.co.kr/70010000027679
added,Risk System,12000,2400,80%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000057078
added,UNI,2000,1000,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000012875
added,Slime 3K: Rise Against Despot,6500,1620,75%,2025-10-16,2025/10/22 23:59,https://store.nintendo.co.kr/70010000079241
added,Block & Shot,7990,3990,50%,2025-10-16,2025/10/27 23:59,https://store.nintendo.co.kr/70010000087650
added,Halloween Jigsaw Puzzles - 어린이 및 유아를 위한 할로윈 직소 퍼즐 퍼즐 게임,20000,10000,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000046689
added,Ocean Animals Puzzle - 어린이 및 유아를 위한 동물 퍼즐과 유치원 바다 동물 퍼즐 교육 학습 게임,19300,9650,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000052165
added,My Little Car Wash,13000,6500,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000073676
added,Dual Brain,31000,9300,70%,2025-10-16,2025/11/5 23:59,https://store.nintendo.co.kr/70010000048648
added,Princess and Fairytales Jigsaw Puzzles - 공주와 동화 유니콘 드래곤 나이트 직소 퍼즐 지능 트레이너 조기 학습 어린이 게임 소년 소녀,20000,10000,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000052166
added,Funny Car Wash - 어린이와 유아를 위한 트럭 및 자동차 게임 액션 RPG 세차 차고,27300,13650,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000051381
added,Galactic Wars EX,8000,2000,75%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000052259
added,Sorry We're Closed,28000,19600,30%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000088274
added,BEYOND A STEEL SKY,49000,34300,30%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000044854
added,애니메이션 소년 데이팅: 섹시한 할로윈 의상 (Anime Boys Dating: Sexy Halloween Costumes),16900,6760,60%,2025-10-16,2025/11/5 23:59,https://store.nintendo.co.kr/70010000084388
added,Thunder Kid II: Null Mission,8000,2000,75%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000045970
added,Find the Pairs Memo Game for Kids,11300,5650,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000073366
added,Pretty Girls Escape PLUS,6000,3000,50%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000077945
added,O.W.L Projekt 2,6000,3600,40%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000090782
added,CrashOut Xtreme,13000,9100,30%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000077794
added,Anime Girls: Busty Baseball,9000,2490,72%,2025-10-16,2025/11/1 23:59,https://store.nintendo.co.kr/70010000084102
added,LYNE,12900,7740,40%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000083343
added,Crow Country,25000,12500,50%,2025-10-16,2025/11/6 23:59,https://store.nintendo.co.kr/70010000054544
added,Moe Waifu H Genius,6000,3000,50%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000084375
added,Tsugunohi -Supernatural Supermarket-,5300,4500,15%,2025-10-16,2025/10/22 23:59,https://store.nintendo.co.kr/70010000081788
added,Hard Racing: Stunt Car Driving,6470,1290,80%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000074781
added,Car Heist Simulator - Thief Mechanic,10990,4790,56%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000087473
added,Hentai Girls: Autumn Crush,9000,2490,72%,2025-10-16,2025/11/1 23:59,https://store.nintendo.co.kr/70010000081255
added,"Survival Float Simulator - Crocodile Waters Craft, Raft, Build",15990,4850,70%,2025-10-16,2025/10/20 23:59,https://store.nintendo.co.kr/70010000086498
added,Tales From The Arcade: Starship Murder,5600,4200,25%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000096164
added,Astalon: Tears Of The Earth,23650,11820,50%,2025-10-16,2025/10/26 23:59,https://store.nintendo.co.kr/70010000047461
added,Hentai Waifu,7990,3990,50%,2025-10-16,2025/10/27 23:59,https://store.nintendo.co.kr/70010000087975
added,Back Again,3500,1000,71%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000052739
added,Halloween Games for Toddlers and Babies,11350,5670,50%,2025-10-16,2025/11/11 23:59,https://store.nintendo.co.kr/70010000073086
added,스폰지밥 네모바지 : The Cosmic Shake,44800,30460,32%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000064858
added,Smoots Golf,10000,2000,80%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000050400
added,Hegzis,6000,3000,50%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000091341
added,Turret Rampage,5000,1750,65%,2025-10-16,2025/10/30 23:59,https://store.nintendo.co.kr/70010000073978
added,Evertried,23650,9460,60%,2025-10-16,2025/10/26 23:59,https://store.nintendo.co.kr/70010000046259
added,PIRATED CODE: ADMIN EDITION,15500,10850,30%,2025-10-16,2025/10/29 23:59,https://store.nintendo.co.kr/70010000060882
