status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Mini Car Racing 2,4990,1000,80%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047744
added,Simply Cubic,3990,2690,33%,2025-10-11,2025/10/11 23:59,https://store.nintendo.co.kr/70010000086520
added,SCREAM AND STEEL - Horror Story Shooter,18000,3890,78%,2025-10-11,2025/10/24 23:59,https://store.nintendo.co.kr/70010000075688
added,Sky Runners Infinite: Parkour,16990,4860,71%,2025-10-11,2025/10/24 23:59,https://store.nintendo.co.kr/70010000078069
added,Pix Jungle Adventures,3790,1000,74%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047432
added,Touch and Reveal,13100,3990,70%,2025-10-11,2025/11/4 23:59,https://store.nintendo.co.kr/70010000088303
added,Bring Home Honey,3790,1000,74%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047735
added,Urban Skater - Skateboard Delivery City Challenge,13990,4190,70%,2025-10-11,2025/10/20 23:59,https://store.nintendo.co.kr/70010000086030
added,Real Hentai,24990,4990,80%,2025-10-11,2025/10/27 23:59,https://store.nintendo.co.kr/70010000087691
added,Hentai Girls: Autumn Crush,9000,2490,72%,2025-10-11,2025/11/1 23:59,https://store.nintendo.co.kr/70010000081255
added,Find 10 Differences,3990,1000,75%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047624
added,애니메이션 소년 데이팅: 섹시한 할로윈 의상 (Anime Boys Dating: Sexy Halloween Costumes),16900,6760,60%,2025-10-11,2025/11/5 23:59,https://store.nintendo.co.kr/70010000084388
added,Mahjong Masters,4490,1000,78%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047738
added,Hentai Waifu,7990,3990,50%,2025-10-11,2025/10/27 23:59,https://store.nintendo.co.kr/70010000087975
added,Color Dots Connect,3790,1000,74%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047630
added,Bridge Constructor Studio,13500,9450,30%,2025-10-11,2025/11/6 23:59,https://store.nintendo.co.kr/70010000092901
added,Tsugunohi -Supernatural Supermarket-,5300,4500,15%,2025-10-11,2025/10/22 23:59,https://store.nintendo.co.kr/70010000081788
added,스도쿠 클래식,6700,4690,30%,2025-10-11,2025/10/28 23:59,https://store.nintendo.co.kr/70010000079876
added,"Jump, Dodge, Die, Repeat",5990,4490,25%,2025-10-11,2025/10/24 23:59,https://store.nintendo.co.kr/70010000082500
added,애니메 소녀 데이트: 섹시한 할로윈 코스튬 (Anime Girls Dating: Sexy Halloween Costumes),16900,6760,60%,2025-10-11,2025/11/5 23:59,https://store.nintendo.co.kr/70010000084435
added,Gran Carismo,8200,3280,60%,2025-10-11,2025/10/31 23:59,https://store.nintendo.co.kr/70010000080108
added,Exographer,21500,10750,50%,2025-10-11,2025/10/16 23:59,https://store.nintendo.co.kr/70010000079531
added,Bandit Buster : Western,5290,2900,45%,2025-10-11,2025/10/26 23:59,https://store.nintendo.co.kr/70010000087209
added,Defend the Kingdom,4990,1000,80%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047438
added,Gallop Glory: Obstacle Racing & Horse Simulator,14000,4190,70%,2025-10-11,2025/10/20 23:59,https://store.nintendo.co.kr/70010000085415
added,Eat your letters,3990,1000,75%,2025-10-11,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047576
