status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,A Bibelot: Y-Break,6990,3490,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099897
added,작은 용 이야기,16890,1990,88%,2025-08-16,2025/9/11 23:59,https://store.nintendo.co.kr/70010000063861
added,Ginger - The Tooth Fairy,9600,4800,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000079633
added,큐트 & 크리피,16840,1990,88%,2025-08-16,2025/9/11 23:59,https://store.nintendo.co.kr/70010000063432
added,Highway Traffic Racer - Car Racing Simulator,6990,2990,57%,2025-08-16,2025/8/29 23:59,https://store.nintendo.co.kr/70010000064627
added,Beef Cat Ultra,9800,4900,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000090894
added,리틀콩: 정글의 재미,6870,1990,71%,2025-08-16,2025/9/11 23:59,https://store.nintendo.co.kr/70010000059304
added,Master Ninja - Shuriken Killer,9990,2490,75%,2025-08-16,2025/8/29 23:59,https://store.nintendo.co.kr/70010000074378
added,길잃은 고양이의 여행2 -Stray Cat Doors2-,20000,10000,50%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000041041
added,Vigil: The Longest Night,21900,12040,45%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000021966
added,A Bibelot: Tiret sur Will,7110,3550,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097041
added,Dungeon Arsenal,9600,4800,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000079628
added,Undivine,14500,7250,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000094753
added,Aidan In Danger,10900,5450,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000085865
added,Zombies Overloaded,10000,5000,50%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097749
added,Little Army,6990,2790,60%,2025-08-16,2025/8/29 23:59,https://store.nintendo.co.kr/70010000081716
added,Ghostbusters: Spirits Unleashed Ecto Edition,22800,6840,70%,2025-08-16,2025/8/22 23:59,https://store.nintendo.co.kr/70010000047169
added,CarsWheels,19900,3900,80%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000100014
