status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Wolf Simulator 2025: Wild RPG Survival,13900,4400,68%,2025-10-19,2025/11/1 23:59,https://store.nintendo.co.kr/70010000098784
added,Go Go Jump!!!,10000,3500,65%,2025-10-19,2025/10/23 23:59,https://store.nintendo.co.kr/70010000068553
added,The Ouroboros King(우로보로스 왕 원환의 기전),22000,11000,50%,2025-10-19,2025/11/2 23:59,https://store.nintendo.co.kr/70010000085928
added,Aquatic Life: Fish Simulator RPG,13990,6990,50%,2025-10-19,2025/11/1 23:59,https://store.nintendo.co.kr/70010000089206
added,Throw it! Dinosaur Panic,5300,4240,20%,2025-10-19,2025/10/23 23:59,https://store.nintendo.co.kr/70010000080082
added,Muv-Luv Alternative Remastered,42800,29960,30%,2025-10-19,2025/11/6 23:59,https://store.nintendo.co.kr/70010000082650
added,COSMIC FANTASY,33890,22020,35%,2025-10-19,2025/10/27 23:59,https://store.nintendo.co.kr/70010000066288
added,선택해서 쉬운 숫자 IQ 퀴즈,8900,4450,50%,2025-10-19,2025/10/22 23:59,https://store.nintendo.co.kr/70010000081603
added,The Alpha Wolf,11000,2750,75%,2025-10-19,2025/10/19 23:59,https://store.nintendo.co.kr/70010000082172
added,초난문！기억력 테스트,3900,1950,50%,2025-10-19,2025/10/27 23:59,https://store.nintendo.co.kr/70010000083061
added,Cyber Racers: Retro Neon Punk Drift,14000,3990,72%,2025-10-19,2025/10/20 23:59,https://store.nintendo.co.kr/70010000082235
added,CONSCRIPT,23000,11500,50%,2025-10-19,2025/10/25 23:59,https://store.nintendo.co.kr/70010000080312
added,Hentai Academy,15240,1000,93%,2025-10-19,2025/10/25 23:59,https://store.nintendo.co.kr/70010000084981
added,농부 시뮬레이터 에볼루션 (Farmer Simulator Evolution),26000,3900,85%,2025-10-19,2025/11/14 23:59,https://store.nintendo.co.kr/70010000075431
added,Ringo's Roundup,14500,3990,72%,2025-10-19,2025/11/14 23:59,https://store.nintendo.co.kr/70010000092819
added,Hentai Girls: Amazing America,9000,1990,78%,2025-10-19,2025/11/1 23:59,https://store.nintendo.co.kr/70010000081230
added,위라 & 탁사: 중력의 마스터에 맞서다,22670,3990,82%,2025-10-19,2025/11/14 23:59,https://store.nintendo.co.kr/70010000076296
added,Shy Dogs Hidden Orchestra,6200,4340,30%,2025-10-19,2025/11/8 23:59,https://store.nintendo.co.kr/70010000082417
added,바스레로즈: 인베이젼 (BASUREROES INVASION),25000,20000,20%,2025-10-19,2025/11/2 23:59,https://store.nintendo.co.kr/70010000096665
added,사트린 Satryn DX,9000,5400,40%,2025-10-19,2025/10/30 23:59,https://store.nintendo.co.kr/70010000082618
added,Hentai Paradise Vol. 1,7990,3990,50%,2025-10-19,2025/10/27 23:59,https://store.nintendo.co.kr/70010000084066
added,Kraken Smash: Volleyball,6500,1300,80%,2025-10-19,2025/10/31 23:59,https://store.nintendo.co.kr/70010000057722
added,COSMIC FANTASY2,33890,22020,35%,2025-10-19,2025/10/27 23:59,https://store.nintendo.co.kr/70010000066292
added,Hidden Cats in Rome,5500,2750,50%,2025-10-19,2025/10/19 23:59,https://store.nintendo.co.kr/70010000081773
added,DROS,34400,2990,91%,2025-10-19,2025/10/20 23:59,https://store.nintendo.co.kr/70010000077022
added,원피스 오디세이 디럭스 에디션,59800,29800,50%,2025-10-19,2025/11/2 23:59,https://store.nintendo.co.kr/70010000063982
added,Ancient Phantasma,18900,11340,40%,2025-10-19,2025/10/29 23:59,https://store.nintendo.co.kr/70010000081884
added,Urban Survival Simulator: The Bum's Journey,17990,4840,73%,2025-10-19,2025/10/22 23:59,https://store.nintendo.co.kr/70010000082306
added,Muv-Luv Remastered,32800,22960,30%,2025-10-19,2025/11/6 23:59,https://store.nintendo.co.kr/70010000082648
added,Hollow Cocoon,17200,15480,10%,2025-10-19,2025/11/9 23:59,https://store.nintendo.co.kr/70010000082460
added,Hentai Sudoku,26060,2990,89%,2025-10-19,2025/11/14 23:59,https://store.nintendo.co.kr/70010000074835
added,핏 마이 도그,9640,1990,79%,2025-10-19,2025/10/23 23:59,https://store.nintendo.co.kr/70010000082444
added,귀여운 보물 찾기,3900,1950,50%,2025-10-19,2025/10/27 23:59,https://store.nintendo.co.kr/70010000082933
added,아바토르(ABATHOR),25300,20240,20%,2025-10-19,2025/11/2 23:59,https://store.nintendo.co.kr/70010000089331
removed,CONERU -DIMENSION GIRL-,21500,17200,20%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000097669
removed,CRYKEN part3,1770,1230,31%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000096310
removed,Dorfromantik,16000,12000,25%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000056981
removed,Hentai Stewardess Girls,12990,4840,63%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000092441
removed,쌀쌀한,11990,1990,83%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000046122
removed,Nobody Saves the World,28000,9800,65%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000051212
removed,CRYSTORLD,1900,1330,30%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000060996
removed,어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095091
removed,METALLIC CHILD,37000,22200,40%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000042444
removed,Gladiators Simulator : The Champions of Liberty,14990,3990,73%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000092598
removed,글자 찾기！,3900,1950,50%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000101855
removed,The Long Desert Drive,13990,4190,70%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000100005
removed,CRYKEN part1,1560,1090,30%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000059844
removed,CRYGHT,1900,1330,30%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000061001
removed,ALTF4,7400,4810,35%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000061331
removed,CRYKEN part4,1870,1300,30%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000096806
removed,퀴즈! 세계의 고양이 속담,3900,1950,50%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095482
removed,CRYKEN part2,1670,1160,31%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095579
removed,Pilo and the Holobook,18850,2990,84%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000092824
removed,ARIA CHRONICLE -아리아 크로니클-,37000,18500,50%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000036847
removed,분실물 주인을 찾아라!,3900,1950,50%,2025-10-18,2025/10/18 23:59,https://store.nintendo.co.kr/70010000101821
