status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Sugoi Girls: Vivacious Vampire,9000,2490,72%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000083813
added,Island Farmer (아일랜드 파머),3400,2380,30%,2025-08-17,2025/9/12 23:59,https://store.nintendo.co.kr/70010000045233
added,CAFE 0(카페 제로) ~잠자는 야수~ REMASTERED |  CAFE 0 ~The Sleeping Beast~ REMASTERED,22800,15960,30%,2025-08-17,2025/8/20 23:59,https://store.nintendo.co.kr/70010000087852
added,쉬운 귀여운 청소 레슨,8900,4450,50%,2025-08-17,2025/8/28 23:59,https://store.nintendo.co.kr/70010000088185
added,Simply Cubic,3990,2690,33%,2025-08-17,2025/8/28 23:59,https://store.nintendo.co.kr/70010000086520
added,"비치 걸즈 3: 별자리, 사랑 & 운세 데이트 (Beach Girls 3: Zodiac Signs, Love & Horoscope Dating)",22490,8990,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094204
added,Ginnung,6400,2560,60%,2025-08-17,2025/9/1 23:59,https://store.nintendo.co.kr/70010000060357
added,Crypt of the NecroDancer: Nintendo Switch Edition,19800,3960,80%,2025-08-17,2025/9/12 23:59,https://store.nintendo.co.kr/70010000042071
added,Touch and Reveal,13100,1990,85%,2025-08-17,2025/9/10 23:59,https://store.nintendo.co.kr/70010000088303
added,Cozy Earth: 하와이 섬 사랑 애니메 소년 （Hawaii Island Love Anime Boys）,22490,8990,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095872
added,태번 토크,23500,16450,30%,2025-08-17,2025/8/19 23:59,https://store.nintendo.co.kr/70010000085008
added,Supermarket CEO Simulator,6990,2990,57%,2025-08-17,2025/8/30 23:59,https://store.nintendo.co.kr/70010000099879
added,컬러링 픽셀: 콜렉션 5,9700,7270,25%,2025-08-17,2025/8/21 23:59,https://store.nintendo.co.kr/70010000087905
added,강아지 수의학: 근처의 훈련 병원 (Dog Veterinary: Training Hospital Near Me),13900,5560,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090119
added,Stickin' the Landing,11000,5500,50%,2025-08-17,2025/8/28 23:59,https://store.nintendo.co.kr/70010000086411
added,LYNE,12900,2580,80%,2025-08-17,2025/9/2 23:59,https://store.nintendo.co.kr/70010000083343
added,K-pop 아이돌 데이팅: B.SeveT를 위한 애니메이션 러브 (K-pop Idols Dating: Anime Love for B.SeveT),21900,8760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093053
added,얀데레 애니메 남자친구: 하루 남편 시뮬레이션 (Yandere Anime Boyfriend: A Day with Your Husbando Sim),16900,6760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091785
added,Catlateral Damage: Remeowstered,17000,4250,75%,2025-08-17,2025/8/31 23:59,https://store.nintendo.co.kr/70010000040415
added,Anime Girls: Busty Baseball,9000,2490,72%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000084102
added,연쇄 살인마와의 금단의 연애: 호러 쇼 시리즈 - 비극적인 사랑 이야기 (Date with a Serial Killer:A Love Story from a Horror Show Series),21900,8760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000096323
added,의료 검사 과학: 종합병원의 애니메이션 의사 사랑 (Medical Lab Science: Anime Doctor Love in the Public Hospital),22490,8990,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095269
added,Anime Girls' Feet Finder: Ex Defense Game (애니메이션 소녀의 발 찾기: 엑스 방어 게임 ),16900,6760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089316
added,의료 검사 과학: 종합병원의 애니메이션 간호사 사랑 (Medical Lab Science: Anime Nurse Love in the Public Hospital),22490,8990,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095264
added,애니메이션 소년과 데이트: 크리스마스 이브와 나무 (Anime Boys Dating: The night before Christmas and the tree),16900,6760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000088962
added,Gym Business : Fitness Empire Simulator,13990,2790,80%,2025-08-17,2025/8/25 23:59,https://store.nintendo.co.kr/70010000084718
added,Cats and Seek : Osaka,3900,1950,50%,2025-08-17,2025/8/24 23:59,https://store.nintendo.co.kr/70010000085275
added,StormEdge,16000,12000,25%,2025-08-17,2025/8/22 23:59,https://store.nintendo.co.kr/70010000076736
added,K-pop 아이돌 데이트: PinkOrbil T.를 위한 애니메이션 사랑 (K-pop Idols Dating: Anime Love for PinkOrbil T.),21900,8760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093058
added,애니메이션 소녀와 데이트: 크리스마스 이브와 트리 (Anime Girls Dating: The Night Before Christmas and the Tree),16900,6760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000088967
added,Hentai Girls: Autumn Crush,9000,2490,72%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000081255
added,철도관제 시뮬레이터,27700,20770,25%,2025-08-17,2025/9/12 23:59,https://store.nintendo.co.kr/70010000092960
added,Heavy Hand: Pixel Tree Forest Fury - 헤비 핸드: 픽셀 트리 포레스트 퓨리,16990,2700,84%,2025-08-17,2025/8/17 23:59,https://store.nintendo.co.kr/70010000086778
added,Zombie Derby: Pixel Survival,5900,3240,45%,2025-08-17,2025/8/17 23:59,https://store.nintendo.co.kr/70010000087077
added,감옥 로맨스: 범죄자 애니메 소녀 연애 시뮬레이션 게임(Prison Romance: Serial Killer Anime Girls Dating Sim),21900,8760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094386
added,Anime Boys' Feet Finder: Ex Defense Game (애니메이션 소년의 발 찾기: 엑스 방어 게임),16900,6760,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089355
added,자동차 주차 전설: 드라이브 앤 파크 어드벤처 - Car Parking Legends: Drive & Park Adventure,15990,2700,83%,2025-08-17,2025/8/17 23:59,https://store.nintendo.co.kr/70010000086801
added,던전 오브 러브: 완벽한 애니메 여친을 만들기 위해 몬스터를 포획하세요 (Dungeon of Love: Catch Monsters to Make a Perfect Anime Girlfriend),27900,11160,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093510
added,Cozy Earth: 하와이 섬 사랑 애니메 소녀 （Hawaii Island Love Anime Girls）,22490,8990,60%,2025-08-17,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095136
added,Secret Layers,8160,1990,76%,2025-08-17,2025/9/12 23:59,https://store.nintendo.co.kr/70010000087980
added,Anime Puzzle Quest: The Magical Girls Adventure - 애니메이션 퍼즐 퀘스트: 마법소녀 모험,19990,2700,86%,2025-08-17,2025/8/17 23:59,https://store.nintendo.co.kr/70010000087036
