status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Call of Glory - Critical Warfare,11190,4400,61%,2025-10-04,2025/10/17 23:59,https://store.nintendo.co.kr/70010000094406
added,TUNG SAHUR Supermarket Simulator,10850,2710,75%,2025-10-04,2025/10/19 23:59,https://store.nintendo.co.kr/70010000098888
added,Cosmic Express,19750,3950,80%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000034941
added,Patrick's Parabox,17990,10790,40%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000047948
added,A Good Snowman is Hard to Build,19750,3950,80%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000034948
added,GLITCH: Dead Loop Horror,12250,2450,80%,2025-10-04,2025/10/19 23:59,https://store.nintendo.co.kr/70010000099409
added,Bonfire Peaks,24900,9960,60%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000044722
added,Sokobond Express,19900,11940,40%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000071883
added,Chess Royal,3400,1000,71%,2025-10-04,2025/10/5 23:59,https://store.nintendo.co.kr/70010000061337
added,A Monster's Expedition,32900,13160,60%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000034946
added,마이 판타스틱 랜치 (My Fantastic Ranch),49800,9960,80%,2025-10-04,2025/10/8 23:59,https://store.nintendo.co.kr/70010000061616
added,Sokobond,19750,3950,80%,2025-10-04,2025/10/11 23:59,https://store.nintendo.co.kr/70010000034947
added,AirStrike Command: Tactical Assault Operation,14000,3990,72%,2025-10-04,2025/10/17 23:59,https://store.nintendo.co.kr/70010000083524
removed,A Lost Note,13990,4190,70%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000080560
removed,Loop,7500,1500,80%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000061948
removed,Labyrinthia Nightmares: THE JOURNEY OF LITTLE FLUFFYPUFF,15990,3990,75%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000077238
removed,신 하야리가미 3,54800,43840,20%,2025-10-03,2025/10/8 23:59,https://store.nintendo.co.kr/70010000048343
removed,퍼즐 퀘스트: 불멸 에디션  (Puzzle Quest: Immortal Edition),16800,13400,20%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000104184
removed,Racing Car Chaos: Extreme Stunt Showdown,10990,3990,64%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000080029
removed,Cozy Gardener Simulator,15990,3990,75%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000099574
removed,Deep Space:Action Fire Sci-Fi Game 2023 Shooter Strike Simulator Alien Death Ultimate,5990,3990,33%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000057691
removed,Grass Cutting Simulator: Lawn Mowing Care,17990,3990,78%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000081181
removed,HYKE:Northern Light(s),31700,28530,10%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000075222
removed,Ski Simulator : Winter Sports,13000,3990,69%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000075192
removed,Devil Engine,27040,21630,20%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000072572
removed,Strike Mission,12000,6000,50%,2025-10-03,2025/10/3 07:59,https://store.nintendo.co.kr/70010000085903
removed,Call of Sniper Combat - WW2,15990,3990,75%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000070342
removed,Fear or Evil : Nightmare Horror Scary Game Phobia 2023 Simulator Hunter Games,6990,3990,43%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000057686
removed,Drift Force Xtreme: Ultimate Car Simulator 2024,13990,3990,71%,2025-10-03,2025/10/3 23:59,https://store.nintendo.co.kr/70010000078074
