status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,건파이어 AI 리벨리언(Gun Fire: AI Rebellion),19000,10070,47%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000087031
added,숨은 물건찾기 마스터: 여긴 공룡이 없어 (There's No Dinosaurs),10310,5150,50%,2025-08-24,2025/8/24 23:59,https://store.nintendo.co.kr/70010000080392
added,7데이즈 오리진스(7Days Origins),14000,9800,30%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000043760
added,Speedway Turbo: Car Racing Challenge,13990,2990,79%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000080240
added,Battle Royal -  Battlegrounds Call,13990,1110,92%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000090311
added,Car Parking Madness School Drive Mehanic Car Games Simulator 2023,7990,1000,87%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000061022
added,스나이퍼 자헤드(Sniper Jarhead),14000,7420,47%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000089734
added,던전 림버스(Dungeon Limbus),19000,4750,75%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000034315
added,헌티드좀비 슬로터 2(Haunted Zombie Slaughter 2),19000,6650,65%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000072132
added,Prison Guard: Warden Simulator,14990,2990,80%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000086366
added,Cyber Love Story,19990,9990,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000096871
added,노트 + 스티커,16350,1990,88%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000060969
added,Toilet Hero,4500,2250,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000082865
added,Hentai Puzzle: Muscular Guys,19990,9990,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000095674
added,불릿배틀 에볼루션(Bullet Battle: Evolution),19000,1000,95%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000069506
added,Neon Noir,9990,2890,71%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000080896
added,데드레인 새로운 좀비 바이러스(Dead Rain: New Zombie Virus),14000,6300,55%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000051416
added,Warfront Tactics: Battlefield Chronicles Battle Simulator,10990,2990,73%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000089243
added,Urban Trace: Parkour Simulator Pursuit,13990,2990,79%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000079988
added,Car Parking & Car Driving Simulator 2023,16990,2990,82%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000071927
added,Real Hentai 5,24990,12490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000093462
added,Buggy Race - Racing Master,15990,2690,83%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000076945
added,크라임버스터즈 스트라이크 에리어(Crime Busters: Strike Area),19000,1000,95%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000065465
added,제로아워 킬존(Zero Hour: Kill Zone),29000,18270,37%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000087021
added,Rift of the NecroDancer,21500,16120,25%,2025-08-24,2025/9/12 23:59,https://store.nintendo.co.kr/70010000064325
added,Real Hentai 4,24990,12490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000090793
added,월드워 컴뱃가디언(World War: Combat Guardian),19000,7600,60%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000067867
added,융합마스터:오리진(Alchemy: Origins),10460,5230,50%,2025-08-24,2025/8/24 23:59,https://store.nintendo.co.kr/70010000080580
added,Demolish Derby Nitro-Battle Driving Car Games 2022 Deluxe Driver,12990,2580,80%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000056673
added,Idol Symphony,12990,6490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000092306
added,911: Prey,12990,6490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000089123
added,데몽 헌터(Demong Hunter),9700,2420,75%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000042353
added,Airport Flight Administrator Simulator & Air Traffic-Sky Airplane Sim Plane,11990,2990,75%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000057201
added,스프라우트 밸리,23590,1990,92%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000067094
added,"Survival Float Simulator - Crocodile Waters Craft, Raft, Build",15990,4440,72%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000086498
added,Hentai Girls Puzzle,4500,2250,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000079829
added,좀비 슬로터 데드존(Zombie Slaughter: Dead Zone),14000,6300,55%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000087026
added,Gallop Glory: Obstacle Racing & Horse Simulator,14000,2990,79%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000085415
added,에일리언 서바이버즈 스타쉽 레저렉션(Alien Survivors: To Starship Resurrection),19000,6650,65%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000079897
added,카운터델타 더 불릿레인(Counter Delta: The Bullet Rain),19000,2850,85%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000049405
added,"Furniture Flipper Simulator 2023: Revive, Restoration & Creative Crafting",17990,2990,83%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000073912
added,스페이스 스텔라 미지의 행성(Space Stella: The Unknown Planet),19000,1900,90%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000047604
added,Submersible Simulator - Discover the Titanic into Ocean,19990,2990,85%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000071963
added,Hentai Girls Panic,7950,3970,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000078234
added,월드 앳 워 코브라(World At War: Cobra),29000,20300,30%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000097973
added,Urban Skater - Skateboard Delivery City Challenge,13990,2990,79%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000086030
added,안나의 좀비 오디세이(Anne's Zombie Odyssey),19000,11970,37%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000089625
added,Hentai Paradise Vol. 2,7990,3990,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000085410
added,FR Master - Formula Racing Simulator,8990,2590,71%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000059644
added,Hippo: 빨간 망토,4490,2240,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000063396
added,걸즈 탱크 배틀(Girls Tank Battle),14000,1400,90%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000043303
added,Ultimate 4x4 Offroad Parking Trucks :Car Driving Racing Simulator 2023 LITE Speed Games,6990,2790,60%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000058825
added,Hentai Waifu 5,13590,6790,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000093458
added,벙커 라이프(Bunker Life),19000,8550,55%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000058089
added,레전드 오브 쉐도우 마스크 오브 더 포스(The Legend of Shadow: Mask of the Force),19000,4750,75%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000071978
added,Prison Life Simulator Jail - Gangster Escape Games Scary Architect Battle,19990,2990,85%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000065611
added,밤캣,9440,1990,79%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000074992
added,Real Hentai 3,24990,12490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000090133
added,이상한 사냥터(Strange Hunting Grounds),19000,15200,20%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000095679
added,헌티드좀비 슬로터(Haunted Zombie Slaughter),19000,6650,65%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000061430
added,브레인 메모리 2,6650,1990,70%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000079228
added,모던워 탱크 배틀(Modern War: Tank Battle),19000,7600,60%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000057217
added,Real Hentai 2,24990,12490,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000089479
added,도쿄 쿠킹,23260,1990,91%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000076395
added,Shadowforge Chronicles,11990,2990,75%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000091104
added,Hospital Doctor - Fix me up for KIDS (Boys & Girls),11990,2690,78%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000058400
added,Mars Colonization Expedition: Survival Simulator,17990,2990,83%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000079462
added,카+툰레이스 랠리밸리 챔피언(Car+Toon Race: Rally Valley Champion),14000,1400,90%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000059245
added,Jump Up 3D: Mini Basketball,8090,4190,48%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000098214
added,"Farming Real Simulation Tractor, Combine Trucks Farmer Land Game",6500,1000,85%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000061235
added,Hentai Waifu 2,7990,3990,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000088582
added,Pixel Coloring Paint,12990,2990,77%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000075246
added,크라임버스터즈 II 해벅(Crime Busters II: Havoc),19000,12350,35%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000096992
added,라스트 4 얼라이브 좀비로부터 탈출(Last 4 Alive: Escape From Zombies),14000,2100,85%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000043357
added,SUDOKU - GAME FOR KIDS,12990,2990,77%,2025-08-24,2025/9/6 23:59,https://store.nintendo.co.kr/70010000076151
added,Hentai Paradise Vol. 1,7990,3990,50%,2025-08-24,2025/8/30 23:59,https://store.nintendo.co.kr/70010000084066
added,월드워 프롤로그(World War: Prologue),19000,7600,60%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000064084
added,컴뱃 스트라이크(Combat Strike),29000,23200,20%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000101075
added,카운터크로스라인 크라임 워(Counter Crossline: Crime War),19000,1900,90%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000058084
added,스페이스 제네시스(Space Genesis),19000,1900,90%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000052262
added,월드 클라쓰 챔피언 사커(World Class Champion Soccer),14000,1000,93%,2025-08-24,2025/9/19 23:59,https://store.nintendo.co.kr/70010000060267
