status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Hentai Puzzle: Muscular Guys,19990,5990,70%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000095674
added,Cyber Love Story,19990,4990,75%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000096871
added,Boat Delivery: Island Transport Simulator,8640,4750,45%,2025-10-06,2025/10/26 23:59,https://store.nintendo.co.kr/70010000094180
added,Heist Force : 강도힘,9900,1450,85%,2025-10-06,2025/10/17 23:59,https://store.nintendo.co.kr/70010000069340
added,Hentai Girls: Daring Detective,9000,2490,72%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000092515
added,Block & Shot,7990,3990,50%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000087650
added,판타지 대장장이 상점 시뮬레이터 : Fantasy Blacksmith Shop Simulator,8900,1450,84%,2025-10-06,2025/10/17 23:59,https://store.nintendo.co.kr/70010000075469
added,Hentai Paradise Vol. 1,7990,3990,50%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000084066
added,Real Hentai 4,24990,7490,70%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000090793
added,Hentai Puzzle: Volleyball Girls,19990,5990,70%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000096211
added,Hentai Paradise Vol. 3,7990,3990,50%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000085419
added,Anime Girls: Beautiful Bride,9000,1990,78%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000084123
added,Hidden Cats in New York,3900,1000,74%,2025-10-06,2025/10/19 23:59,https://store.nintendo.co.kr/70010000077960
added,Sugoi Girls: Enchanting Elf,9000,2490,72%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000083821
added,Hentai Girls: DJ Romance,9000,2990,67%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000092524
added,Hentai Girls: Autumn Crush,9000,2490,72%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000081255
added,Hentai Waifu 2,7990,3990,50%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000088582
added,Hentai Tales Vol. 1: Hitomi and Strange Forest,4500,2250,50%,2025-10-06,2025/10/27 23:59,https://store.nintendo.co.kr/70010000073401
added,Sugoi Girls: Exotic Egypt,9000,1990,78%,2025-10-06,2025/11/1 23:59,https://store.nintendo.co.kr/70010000083803
added,Geometric Sniper Z,5300,1000,81%,2025-10-06,2025/10/19 23:59,https://store.nintendo.co.kr/70010000070902
