status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Stunt Scooter Simulator,16990,4850,71%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000077732
added,Ants Empire Colony,13990,4190,70%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000099491
added,잇츠 쿠키,12470,3990,68%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000058352
added,Fast Food 2025 Simulator,11990,4490,63%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000093334
added,Tangle Tower,21870,4370,80%,2025-10-26,2025/11/16 23:59,https://store.nintendo.co.kr/70010000022630
added,Tales of Autumn,18750,3990,79%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000093290
added,Max Reckoning - A Criminal Thief Story With Shooter & Quest,15990,3990,75%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000066548
added,Madness Brutal Fighting - Mortal Fight Battle Attack Multiplayer,6800,3990,41%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000064488
added,WWII AIRPLANE FIGHT - Battle War Squad,17990,4850,73%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000078064
added,TOEM,25000,5000,80%,2025-10-26,2025/11/16 23:59,https://store.nintendo.co.kr/70010000056151
added,텔 미 유어 스토리,14660,2990,80%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000078997
added,Beat Them Up - Street Fight Band Simulator,6990,4190,40%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000064632
added,nPool,15190,3990,74%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000083125
added,Noir Mafia Simulator: 1960s American Crime,13990,4190,70%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000101941
added,Eden Genesis,27000,8100,70%,2025-10-26,2025/11/17 23:59,https://store.nintendo.co.kr/70010000076863
added,OVERLORD: ESCAPE FROM NAZARICK,31000,12400,60%,2025-10-26,2025/11/2 23:59,https://store.nintendo.co.kr/70010000049745
added,Story of Abandoned School - Silent Escape Horror,14990,4440,70%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000065628
added,Aeterna Noctis,38900,11670,70%,2025-10-26,2025/11/17 23:59,https://store.nintendo.co.kr/70010000052214
added,Forklift Simulator 2024,17000,4850,71%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000075813
added,Music Box,9620,3990,59%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000082975
added,Labyrinth Runner - Horror Escape  Survive Simulator,6800,3990,41%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000064411
added,그들은 알고있다,9090,3990,56%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000073376
added,Zombie Police: Christmas Dancing with Police Zombies,13700,10270,25%,2025-10-26,2025/11/3 23:59,https://store.nintendo.co.kr/70010000091762
added,에덴 서바이버스 (Eden Survivors),5500,1650,70%,2025-10-26,2025/11/17 23:59,https://store.nintendo.co.kr/70010000093762
added,버스 운전 시뮬레이터 22 (Bus Driving Simulator 22),39000,5700,85%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000067198
added,Hotel Business Simulator,14590,4270,71%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000095589
added,Summum Aeterna,21500,6450,70%,2025-10-26,2025/11/17 23:59,https://store.nintendo.co.kr/70010000062230
added,Zombie Garden vs Plants Defence -Battle Craft and Survival Simulator Game,6990,4400,37%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000060955
added,고양이 피아노,8120,3990,51%,2025-10-26,2025/11/21 23:59,https://store.nintendo.co.kr/70010000079672
added,Rider Among Dead - Mad Zombie Killer Machine Survival,6800,3990,41%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000064622
added,Slasher - Sword RPG Impact Simulator,11990,3990,67%,2025-10-26,2025/11/8 23:59,https://store.nintendo.co.kr/70010000067206
