status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Mini Gardens,3400,1000,71%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000053509
added,Kitten's Head Football,9990,1990,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000057910
added,Tales of Autumn,18750,2990,84%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000093290
added,Paper Dominoes,6600,1320,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000068088
added,유산 - 잊혀진 관문,18700,9350,50%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000054306
added,Kraken Smash: Volleyball,6500,1300,80%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000057722
added,Paint It,8100,1620,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000073357
added,유산: 죄수,18700,9350,50%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000055143
added,뉴욕 미스터리: 예술의 힘,18700,9350,50%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000069512
added,유산: 미지의 나무,18700,9350,50%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000055971
added,Another Crab's Treasure,32000,19200,40%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000051249
added,고양이 피아노,8120,1990,75%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000079672
added,My Cute Unicorns - Coloring Book,5990,1190,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000056271
added,"Island Survival: Craft, Build, Grow",16700,3990,76%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000085024
added,Naught,18850,2630,86%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000064549
added,Lotus Reverie: First Nexus,18130,2530,86%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000042647
added,Chess Pills,3700,1000,73%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000059091
added,Timothy vs the Aliens,19950,2790,86%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000048874
added,Snug Finder,11110,2220,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000054771
added,텔 미 유어 스토리,14660,1990,86%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000078997
added,Pool With Me,10260,2050,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000095917
added,Sticks Collection,3400,1000,71%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000053504
added,Ludo Party,4300,2800,35%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000090555
added,그들은 알고있다,9090,1990,78%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000073376
added,Collapsed,16750,2510,85%,2025-09-01,2025/9/20 23:59,https://store.nintendo.co.kr/70010000042599
added,Puzzle Collection,5990,1190,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000057277
added,Sea Fantasy,16500,14020,15%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000097496
added,Lotus Bloom,3400,1000,71%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000044018
added,잇츠 쿠키,12470,1990,84%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000058352
added,Titanium Hound,18400,6440,65%,2025-09-01,2025/9/20 23:59,https://store.nintendo.co.kr/70010000058395
added,Cozy Hunt,12000,2400,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000095388
added,Magic Klondike,5990,1190,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000063043
added,버스 운전 시뮬레이터 22 (Bus Driving Simulator 22),39000,3900,90%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000067198
added,배틀 씨,10650,2130,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000071133
added,Kid's Art Coloring Book,5990,1190,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000055011
added,Strike Team Gladius,12000,1000,92%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000044913
added,Spellcats: Auto Card Tactics,12400,3100,75%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000079305
added,nPool,15190,1990,87%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000083125
added,Pool Together,6890,1370,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000068262
added,Pool Together 2,6640,1320,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000077229
added,Pool Together 2,6640,1320,80%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000077229
added,Airport Police Contraband Simulator - Border Patrol,13990,4190,70%,2025-09-01,2025/9/14 23:59,https://store.nintendo.co.kr/70010000096430
added,Orphans,24800,15870,36%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000093694
added,Flying Soldiers,11920,1660,86%,2025-09-01,2025/9/21 23:59,https://store.nintendo.co.kr/70010000048871
added,Music Box,9620,1990,79%,2025-09-01,2025/9/27 23:59,https://store.nintendo.co.kr/70010000082975
removed,우쭈쭈 마이펫 - 골프 대시,27090,1990,93%,2025-08-31,2025/9/1 23:59,https://store.nintendo.co.kr/70010000071313
removed,Dyna Bomb 2,20000,6000,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000045687
removed,Worms Rumble,16800,1680,90%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000037690
removed,Dolmenjord - Viking Islands (돌멘요르트 - 바이킹 아일랜드),5000,3500,30%,2025-08-31,2025/9/23 23:59,https://store.nintendo.co.kr/70010000074099
removed,월드워 디데이 PART ONE(World War: D-Day PART ONE),19000,7600,60%,2025-08-31,2025/9/19 23:59,https://store.nintendo.co.kr/70010000073966
removed,15in1 Solitaire,3400,1000,71%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000044763
removed,There's a Gun in the Office,14000,4200,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096569
removed,Shalnor: Silverwind Saga,14000,7000,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000091003
removed,Hidden Cats in Rome,5500,2750,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000081773
removed,Jujubos,6920,3460,50%,2025-08-31,2025/9/7 23:59,https://store.nintendo.co.kr/70010000053088
removed,Swapshot,5000,1750,65%,2025-08-31,2025/9/11 23:59,https://store.nintendo.co.kr/70010000070182
removed,Railbound: 레일바운드,18490,1000,95%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000059885
removed,정원의 작은 친구,19910,1990,90%,2025-08-31,2025/9/4 23:59,https://store.nintendo.co.kr/70010000070809
removed,Escape String,9700,2910,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000057035
removed,Seedsow Lullaby,21500,15050,30%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000093661
removed,Twin Fighters X,3800,3420,10%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000098850
removed,숨은 물건찾기 마스터: 여긴 이스트에그가 없어,10440,5220,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096408
removed,After Wave: Downfall,19900,5970,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000041797
removed,Hidden Cats in New York,3900,1000,74%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000077960
removed,Galaxy Champions TV,8900,1000,89%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000067601
removed,범인은 어디에?,3900,2900,26%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000102693
removed,Hentai Party,29860,1990,93%,2025-08-31,2025/9/16 23:59,https://store.nintendo.co.kr/70010000073682
removed,Prison City,11000,8800,20%,2025-08-31,2025/9/10 23:59,https://store.nintendo.co.kr/70010000068579
removed,엘레 메탈: 데스 메탈 데스 매치!,17490,1990,89%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000050146
removed,Headbangers: Rhythm Royale,22500,2250,90%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000069974
removed,Mom Simulator 2023,17600,2990,83%,2025-08-31,2025/9/6 23:59,https://store.nintendo.co.kr/70010000073919
removed,Overcooked! All You Can Eat,41000,13940,66%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000037360
removed,Geometric Sniper,3400,1000,71%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000050517
removed,Ghosts and Apples featuring Jack Redrum,11990,3590,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000046230
removed,트럭 시뮬레이터: 유럽 도로 (Truck Simulator: European Roads),26000,2900,89%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000072067
removed,Beyond the Ice Palace 2,21500,17200,20%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000091371
removed,Bus Simulator 2023: City Driver,19990,2890,86%,2025-08-31,2025/9/11 23:59,https://store.nintendo.co.kr/70010000066912
removed,Take Off – The Flight Simulator,20230,10110,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000047880
removed,Ralph and the Blue Ball (랄프와 파란색 공),2700,1620,40%,2025-08-31,2025/9/23 23:59,https://store.nintendo.co.kr/70010000074102
removed,Cozy Stitch Puzzle,10250,1990,81%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000094711
removed,HeistGeist (하이스트가이스트),21500,19350,10%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000103411
removed,Lily in Puzzle World,5000,1750,65%,2025-08-31,2025/9/11 23:59,https://store.nintendo.co.kr/70010000071381
removed,The Skylia Prophecy,8000,2400,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000037912
removed,Moving Out,32600,6520,80%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000029909
removed,Construction Simulator 3 - Console Edition,20490,7170,65%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000024189
removed,NanoApostle,27290,18280,33%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000067439
removed,Shootvaders: The Beginning,9200,2760,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000063011
removed,내 전골에 뭐 넣었어?!,5600,3920,30%,2025-08-31,2025/9/17 23:59,https://store.nintendo.co.kr/70010000073303
removed,Teppo and The Secret Ancient City,10500,3150,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000058405
removed,Chronicles of the Wolf,22800,19380,15%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096114
removed,Catlateral Damage: Remeowstered,17000,4250,75%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000040415
removed,전장의 푸가2,50400,25200,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000056843
removed,The Survivalists,29600,2960,90%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000032627
removed,Nexomon,11000,1650,85%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000043049
removed,Pixel Cafe,17650,1000,94%,2025-08-31,2025/9/9 23:59,https://store.nintendo.co.kr/70010000070020
removed,Moorhuhn Remake,9400,4700,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000043060
removed,버스 운전 시뮬레이터 24 - 도시 도로 (Bus Driving Simulator 24 - City Roads),33000,3900,88%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000075155
removed,트럭 시뮬레이터 시티 딜리버리 (Truck Simulator City Delivery),21000,3900,81%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076932
removed,Dyna Bomb,4500,1350,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000019421
removed,Bunker Builder & Construction Simulator : 벙커 빌더 & 건설 시뮬레이터,9990,3490,65%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000090275
removed,전장의 푸가（Fuga: Melodies of Steel）,50400,25200,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000034071
removed,Electronics Supermarket Simulator,14990,2990,80%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000092613
removed,Geometric Sniper Z,5300,1000,81%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070902
removed,절대 공포 -AOONI-,11000,5500,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000084145
removed,Howl,12500,6250,50%,2025-08-31,2025/9/14 23:59,https://store.nintendo.co.kr/70010000073694
removed,W.A.R.P.,6200,1860,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000059322
removed,항공기 비행 시뮬레이터: 위험한 착륙 (Airplane Flight Simulator : Dangerous Landings),25000,3900,84%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000089768
removed,Ship of Fools,25200,10080,60%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000052585
removed,Let Me Sleep,3950,1000,75%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076028
removed,OnlyUP!,9640,4820,50%,2025-08-31,2025/9/3 23:59,https://store.nintendo.co.kr/70010000074085
removed,어드벤쳐 워드 어라운드 더 월드(Adventure Word: Around the World),19000,5700,70%,2025-08-31,2025/9/19 23:59,https://store.nintendo.co.kr/70010000071643
removed,Cleaning Queens,7890,1000,87%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000072840
removed,There Will Be No Turkey This Christmas,3400,1000,71%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000051750
removed,Blasphemous 2,34800,17400,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070221
removed,월드워 디데이 PART TWO(World War: D-Day PART TWO),19000,7600,60%,2025-08-31,2025/9/19 23:59,https://store.nintendo.co.kr/70010000074975
removed,DAMN,9800,2940,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000090645
removed,무지개 내리는 바다,20020,14010,30%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000078879
removed,The Cosmic Wheel Sisterhood,19500,9750,50%,2025-08-31,2025/9/11 23:59,https://store.nintendo.co.kr/70010000064686
removed,Highway Moto Racing Rush 2023 Simulator,17560,2690,85%,2025-08-31,2025/9/8 23:59,https://store.nintendo.co.kr/70010000069036
removed,Rusty Spout Rescue Adventure,8000,2400,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000029802
removed,Upaon: A Snake's Journey,3400,1000,71%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000048187
removed,Treasures of The Roman Empire,9350,2800,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000056907
removed,Astro Duel 2,24900,17430,30%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000062458
removed,Nice Day for Fishing,22500,18000,20%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096111
removed,Close For The Night Horror,13890,6940,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000101119
removed,"Furniture Flipper Simulator 2023: Revive, Restoration & Creative Crafting",17990,2990,83%,2025-08-31,2025/9/6 23:59,https://store.nintendo.co.kr/70010000073912
removed,Vigil: The Longest Night,21900,12040,45%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000021966
removed,Last Beat Enhanced,12990,3890,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000054558
removed,Golf With Your Friends,24900,8460,66%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000035633
removed,Ghost Sweeper,5000,1500,70%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000028812
removed,Hentai Academy,15240,1000,93%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000084981
removed,Amber Isle,34000,22780,33%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000087637
removed,CONSCRIPT,23000,11500,50%,2025-08-31,2025/8/31 23:59,https://store.nintendo.co.kr/70010000080312
removed,Another World Mahjong Girl,15000,6000,60%,2025-08-31,2025/9/11 23:59,https://store.nintendo.co.kr/70010000069365
removed,Mystery Lover,7000,4900,30%,2025-08-31,2025/9/12 23:59,https://store.nintendo.co.kr/70010000068593
