status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,팜랜드,7150,2750,62%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000075778
added,초크 가든,7750,1990,74%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000059658
added,고양이의 우주 아틀라스,25500,1000,96%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000070713
added,BRAVELY DEFAULT II,69800,27920,60%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000035959
added,잔월의 쇄궁,41800,8360,80%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000054937
added,무한대경 얼티밋 에디션,12990,1990,85%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000047205
added,작은 쥐의 백과사전,15500,1990,87%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000047066
added,퀴어의 천문 동아리,12470,1990,84%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000060533
added,이스 메모와르 -펠가나의 맹세-,48800,24400,50%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000065374
added,플러피 호드,12470,1990,84%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000059384
added,우마무스메 프리티 더비 열혈 우당탕탕 대감사제!,39800,11940,70%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000071498
added,하츠네 미쿠 Project DIVA MEGA39's,54800,27400,50%,2025-08-27,2025/9/9 23:59,https://store.nintendo.co.kr/70010000025367
added,눈먼 예언자,33430,1990,94%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000060600
added,VARIOUS DAYLIFE,33800,13520,60%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000051128
added,루트 필름,69800,13960,80%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000031179
added,우마무스메 프리티 더비 열혈 우당탕탕 대감사제! SPECIAL EDITION,54800,16440,70%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70070000023305
added,나유타의 궤적 아드 아스트라,43800,17520,60%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000051111
added,모나크/Monark,71300,14260,80%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000042722
added,KAMiBAKO,34800,24360,30%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000089662
added,껌+,10040,1990,80%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000047384
added,Mini Motorways,16800,13440,20%,2025-08-27,2025/9/3 23:59,https://store.nintendo.co.kr/70010000041240
added,포피의 모험,26290,1990,92%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000062884
added,쥐라 섬: 낚시 여행,18360,1990,89%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000059577
added,KAMITSUBAKI CITY ENSEMBLE,4500,2020,55%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000074651
added,사이코데믹 ~특수 수사 사건부 X-FILE~,34800,20880,40%,2025-08-27,2025/9/10 23:59,https://store.nintendo.co.kr/70010000086962
added,클럼지 러시: 얼티메이트 가이즈,9150,1990,78%,2025-08-27,2025/9/22 23:59,https://store.nintendo.co.kr/70010000049546
removed,Jump 너 Plus +,3400,2720,20%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091838
removed,Animal Babies Puzzle - 최고 나무 동물 아기 퍼즐 유아용 동물 학습 어린이 유치원 퍼즐 아기 어린이 및 유아를위한 게임,18200,9100,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000052159
removed,Animal Puzzle - 어린이와 유아를 위한 동물 퍼즐 유치원 학습 게임,13560,6780,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000044802
removed,어린이를 위한 피아노,23670,1990,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000065398
removed,Water Blast Shooter - Wet Gun,10990,2990,73%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000086245
removed,nPiano,25180,1990,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000067644
removed,Funny Farm - 어린이와 유아를 위한 재미있는 농장 동물 직소 퍼즐 게임,17500,8750,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000044595
removed,Magical Girl Dash,6990,2790,60%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000078429
removed,Unboxing - Idle Factory Simulator,13990,2790,80%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000078434
removed,Classic Games Collection Vol.2,3000,1000,67%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000056921
removed,Pirates Jigsaw Puzzle - 해적 직소 퍼즐 교육 모험 학습 어린이 퍼즐 게임 어린이 및 유아,19000,9500,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000052164
removed,Ocean Animals Puzzle - 어린이 및 유아를 위한 동물 퍼즐과 유치원 바다 동물 퍼즐 교육 학습 게임,19300,9650,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000052165
removed,PAC-MAN MUSEUM+,24800,12800,48%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000041621
removed,스도쿠 클래식,6700,4690,30%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000079876
removed,우주의 스페이스 레이더,17470,1990,89%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000048216
removed,Bloomtown: A Different Story,27000,13500,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000085195
removed,Find the Pairs Memo Game for Kids,11300,5650,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000073366
removed,Ramen! Road to Mastery,7000,5000,29%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000095925
removed,Funny Car Wash - 어린이와 유아를 위한 트럭 및 자동차 게임 액션 RPG 세차 차고,27300,13650,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000051381
removed,8 인 너 Plus,3400,2720,20%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091833
removed,아바마마와 돌아온 데굴데굴~쫀득쫀득~ 괴혼,34800,8800,75%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000055863
removed,레이저와이어: 나노워즈,10900,1990,82%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000046925
removed,셜록 홈즈: 베스커빌 가문 이야기,18900,2830,85%,2025-08-26,2025/9/9 23:59,https://store.nintendo.co.kr/70010000054414
removed,"Early Learning Games for Kids, Toddlers & Babies",13460,6730,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000081833
removed,Raindrop Sprinters,11630,8140,30%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000069872
removed,스카이 카라반,26360,1990,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000063496
removed,에이스 컴뱃 7: 스카이즈 언노운 디럭스 에디션（ACE COMBAT™7: SKIES UNKNOWN DELUXE EDITION）,49800,24800,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074353
removed,Ember Knights,21500,10750,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074385
removed,Princess and Fairytales Jigsaw Puzzles - 공주와 동화 유니콘 드래곤 나이트 직소 퍼즐 지능 트레이너 조기 학습 어린이 게임 소년 소녀,20000,10000,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000052166
removed,셜록 홈즈의 유언 (The Testament of Sherlock Holmes),32900,4930,85%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054419
removed,Cars Puzzles Game - 자동차 퍼즐 게임 재미있는 자동차 및 트럭 모터 차고 퍼즐 교육 어린이 및 유아를 위한 학습 퍼즐 게임,20000,10000,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000052167
removed,"Balloon Pop - 미취학 아동 및 유아를 위한 학습 게임 - 14개 언어로 숫자, 문자, 모양 및 색상 배우기",16600,8300,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000044844
removed,무한대경,11990,1990,83%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000044663
removed,Dinosaur Jigsaw Puzzles - 공룡 직소 퍼즐 어린이와 유아를 위한 공룡 퍼즐 게임,20000,10000,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000046733
removed,Quick Golf 퀵 골프,4250,1500,65%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000097706
removed,Cooking Tycoons: 3 in 1 번들,16200,1000,94%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054943
removed,Halloween Jigsaw Puzzles - 어린이 및 유아를 위한 할로윈 직소 퍼즐 퍼즐 게임,20000,10000,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000046689
removed,Darts Fever,7000,1000,86%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000087799
removed,"Animal Farm Jigsaw Games for Toddlers, Babies and Kids",13460,6730,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000081828
removed,AAA 시계 2,14290,1990,86%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000058000
removed,너 게임 Plus +,3400,2720,20%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091828
removed,토리다마2 -담력 시험-,8900,4450,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075333
removed,도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집,59800,14800,75%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000049988
removed,My Little Car Wash,13000,6500,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000073676
removed,드래곤볼 더 브레이커즈,24800,4800,81%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000029641
removed,카르멘 산디에고 스탠다드 에디션（Carmen Sandiego）,33500,23450,30%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000088658
removed,갓 이터 3,39800,3800,90%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019407
removed,Formula Racing Pro 2025,19050,1500,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000095458
removed,DROS,34400,2990,91%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000077022
removed,팩맨 월드 리팩 (PAC-MAN WORLD Re-PAC),32800,6800,79%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000042726
removed,진자의 운동,11990,1990,83%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000047892
removed,오리건 트레일,33500,16750,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000053723
removed,VasterClaws 3:Dragon slayer of the God world,26000,18200,30%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075704
removed,Colony Defense - The Ultimate Minimalist Tower Base Defense Game,12890,6440,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075312
removed,Halloween Games for Toddlers and Babies,11350,5670,50%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000073086
removed,The Sinking City,59800,4780,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019161
removed,AVARIS3,45000,31500,30%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000076934
removed,도망치기,26100,1990,92%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000050141
removed,Rugrats: Adventures in Gameland,21500,12900,40%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000082323
removed,울트라 괴수 몬스터팜(Ultra Kaiju Monster Rancher),54800,21800,60%,2025-08-26,2025/9/1 23:59,https://store.nintendo.co.kr/70010000054032
removed,Timelie,23900,9560,60%,2025-08-26,2025/8/26 23:59,https://store.nintendo.co.kr/70010000049044
