status,Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
added,Medieval Supermarket Shop Simulator- 중세 슈퍼마켓 상점 시뮬레이터,10200,2800,73%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000093868
added,Paper Dominoes,6600,1000,85%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000068088
added,SUPERSHOT: Valley Warfare Defense,5490,2800,49%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000096763
added,"Highway Legends: Traffic Speed Racer - 
고속도로 전설 교통 속도 경주자",12990,2900,78%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000086344
added,Bodycam Stray Kitty,17870,4110,77%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000097381
added,Rip Them Off,9500,2370,75%,2025-11-01,2025/11/10 23:59,https://store.nintendo.co.kr/70010000038066
added,Puzzle Collection,5990,1000,83%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000057277
added,산타의 모험: 크리스마스 선물 러시 - Santa's Adventure: Christmas Gifts Rush,13990,2900,79%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000090991
added,Formula Racing: Grand Prix League - 포뮬러 레이싱: 그랑프리 리그,24990,4300,83%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000087467
added,계단 공포 SCP-087 THE STAIRWELL HORROR,6690,2000,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089196
added,스윔아웃 (Swimout),6500,1620,75%,2025-11-01,2025/11/10 23:59,https://store.nintendo.co.kr/70010000038133
added,Cursed to Golf,20500,4100,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000051316
added,Stacklands,16500,9900,40%,2025-11-01,2025/11/22 23:59,https://store.nintendo.co.kr/70010000069127
added,Planet of Lana,24900,4980,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000073406
added,Supermarket Anime Collector's Simulator,9490,2800,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000097242
added,Cats Defense Robots: Meow Legends-고양이 방어 로봇: 야옹 전설,10900,2800,74%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089056
added,Snug Finder,11110,1660,85%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000054771
added,Christmas Store: Santa's Supermarket Simulator,9990,1990,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000090499
added,배틀 씨,10650,1590,85%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000071133
added,심연: 백룸 풀의 공포 - ABYSS: BACKROOMS POOLS HORROR,6600,1980,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089632
added,자동차 주차 전설: 드라이브 앤 파크 어드벤처 - Car Parking Legends: Drive & Park Adventure,15990,2900,82%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000086801
added,로피 칠 세션 릴렉스 아일랜드 - Lofi Chill Sessions: Relax Island,14990,4300,71%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000087555
added,Highway Bikers: Moto Racing Simulator - 하이웨이 바이커: 모토 레이싱 시뮬레이터,9990,1990,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000095734
added,TRALALERO TRALALA BACKROOMS POOLS,9650,2800,71%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000098825
added,Paint It,8100,1210,85%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000073357
added,ESCAPE BACKROOMS: DARKNESS HORROR-방탈출: 어둠의 공포,7280,2180,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000096607
added,Formula Racing GP: Apex Overtaking,20590,2800,86%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000099263
added,Madagascar: Zoo Animals Adventures - 마다가스카르: 동물원 동물 모험,5640,2800,50%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000097580
added,My Cute Unicorns - Coloring Book,5990,1000,83%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000056271
added,Car Dealership Business Simulator - 자동차 딜러십 사업 시뮬레이터,15990,4300,73%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000092212
added,Car Parking Simulator 2024,13490,4400,67%,2025-11-01,2025/11/14 23:59,https://store.nintendo.co.kr/70010000071762
added,Christmas Tree: Holiday Decorate Simulator - 크리스마스 트리: 크리스마스 장식 시뮬레이터,12990,2590,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000090608
added,Aircraft Legends: Flight Academy Simulator-항공기 전설: 비행 아카데미 시뮬레이터,14600,4380,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000095000
added,카우보이 대 좀비 - Cowboys vs Zombies,12990,2800,78%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000090418
added,World of Machines - Tanks War Operation,15990,3990,75%,2025-11-01,2025/11/14 23:59,https://store.nintendo.co.kr/70010000068815
added,Source of Madness,20500,4100,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000041768
added,Magic Klondike,5990,1000,83%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000063043
added,Discolored 디스컬러드,11250,2810,75%,2025-11-01,2025/11/21 23:59,https://store.nintendo.co.kr/70010000034361
added,Valentine's Venture: True Love Odyssey - 발렌타인 데이 어드벤처：진정한 사랑의 오디세이,12990,2900,78%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000092632
added,Anime Puzzle Quest: The Magical Girls Adventure - 애니메이션 퍼즐 퀘스트: 마법소녀 모험,19990,2900,85%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000087036
added,좀비 격리: 블랙아웃 생존 - Zombie Quarantine: Blackout Survival,13990,2790,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000093863
added,Book Supermarket: Library Manager Simulator - 도서 슈퍼마켓: 도서관 관리자 시뮬레이터,7990,1990,75%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000094328
added,THE EXIT: LIMINAL SUPERMARKET HORROR,10990,2190,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000100431
added,Knight's Redemption: War for freedom,17990,4290,76%,2025-11-01,2025/11/14 23:59,https://store.nintendo.co.kr/70010000080129
added,올스타 슈퍼마켓 시뮬레이터 - All-Star Supermarket Simulator: Vinyl Vibes,6490,2800,57%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089497
added,The Visitor Effect,13900,12510,10%,2025-11-01,2025/11/6 23:59,https://store.nintendo.co.kr/70010000104557
added,Lost in Heart of Chernobyl - Survival,14000,4190,70%,2025-11-01,2025/11/14 23:59,https://store.nintendo.co.kr/70010000083266
added,Kid's Art Coloring Book,5990,1000,83%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000055011
added,스피드웨이 레전드: 오버드라이브 레이싱 - Speedway Legends: Overdrive Racing,17990,2800,84%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089473
added,SteamWorld Heist II,35400,7080,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000079273
added,SOS OPS!,14800,7400,50%,2025-11-01,2025/11/13 23:59,https://store.nintendo.co.kr/70010000079196
added,ESCAPE TUNG SAHUR BACKROOMS,10900,2180,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000098830
added,Heavy Hand: Pixel Tree Forest Fury - 헤비 핸드: 픽셀 트리 포레스트 퓨리,16990,2900,83%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000086778
added,Monster Jam™ Showdown,54800,13700,75%,2025-11-01,2025/11/16 23:59,https://store.nintendo.co.kr/70010000081868
added,Discolored 2 디스컬러드 2,21500,12900,40%,2025-11-01,2025/11/21 23:59,https://store.nintendo.co.kr/70010000092239
added,Togges,20500,4100,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000052105
added,Puzzle Master: The Ultimate Challenge of Wits - 퍼즐 마스터: 궁극의 지혜 도전,5990,2900,52%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000086054
added,Anime Warriors Clash,13880,1300,91%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000099013
added,Snap Together,10820,1620,85%,2025-11-01,2025/11/27 23:59,https://store.nintendo.co.kr/70010000073419
added,SteamWorld Build,36900,7380,80%,2025-11-01,2025/11/9 23:59,https://store.nintendo.co.kr/70010000066639
added,스카이 다이빙: 낙하산 비행 시뮬레이터 - Sky Diving: Parachute Flight Simulator,12990,2590,80%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000090595
added,Penguin Helper,6000,3000,50%,2025-11-01,2025/11/13 23:59,https://store.nintendo.co.kr/70010000087879
added,THE EXIT: LIMINAL ANOMALY HORROR - 출구: 한계 이상 현상 공포,6990,2090,70%,2025-11-01,2025/11/17 23:59,https://store.nintendo.co.kr/70010000092207
