Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
Close For The Night Horror,13890,6940,50%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000101119
Kimono Cats,12150,1990,84%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000092884
Cozy Cooking: Tiny Tastes,10850,1990,82%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099601
컴뱃 스트라이크(Combat Strike),29000,23200,20%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000101075
Supermarket CEO Simulator,6990,2990,57%,2025-08-28,2025/8/30 23:59,https://store.nintendo.co.kr/70010000099879
철도관제 시뮬레이터,27700,20770,25%,2025-08-28,2025/9/12 23:59,https://store.nintendo.co.kr/70010000092960
7데이즈 오리진스(7Days Origins),14000,9800,30%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000043760
Make it! Sushi,8000,5000,38%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000097358
No Man's Sky Nintendo Switch 2 Edition,64800,25920,60%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099218
Pocket Foosball 추억의 축구필통,8500,1000,88%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096982
Max Cyber Shooter,11400,1000,91%,2025-08-28,2025/9/6 23:59,https://store.nintendo.co.kr/70010000096447
최강 두부,5600,4480,20%,2025-08-28,2025/8/28 04:59,https://store.nintendo.co.kr/70010000092741
Sunseed Island,16100,1990,88%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094161
연료 스테이션 시뮬레이터 Fuel Station Simulator,9900,2900,71%,2025-08-28,2025/9/1 23:59,https://store.nintendo.co.kr/70010000092720
Candy Puzzles,5550,1500,73%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000080518
Drift Legends 2,7010,1000,86%,2025-08-28,2025/9/16 23:59,https://store.nintendo.co.kr/70010000085688
사이코데믹 ~특수 수사 사건부 X-FILE~,34800,20880,40%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000086962
항공기 비행 시뮬레이터: 위험한 착륙 (Airplane Flight Simulator : Dangerous Landings),25000,3900,84%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000089768
유적 탐색자（Artifact Seeker）,12000,3000,75%,2025-08-28,2025/8/29 23:59,https://store.nintendo.co.kr/70010000084295
Bunker Builder & Construction Simulator : 벙커 빌더 & 건설 시뮬레이터,9990,3490,65%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000090275
Drum Pad,8250,1990,76%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000088921
러브인 로그인,19800,17820,10%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000080359
러브 딜리버리,19800,17820,10%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000079922
무지개 내리는 바다,20020,14010,30%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000078879
The Star Named EOS - 별을 향한 여정,16500,11550,30%,2025-08-28,2025/9/14 23:59,https://store.nintendo.co.kr/70010000072432
WEJAM,11990,1190,90%,2025-08-28,2025/9/17 23:59,https://store.nintendo.co.kr/70010000070915
Craft Archeology Simulator: Pyramid to Polar,16990,2890,83%,2025-08-28,2025/9/6 23:59,https://store.nintendo.co.kr/70010000080113
도쿄 쿠킹,23260,1990,91%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000076395
라스트 4 서바이브 아웃브레이크(Last 4 Survive: The Outbreak),19000,2850,85%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000077194
페르시아의 왕자: 잃어버린 왕관,47000,16000,66%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000057918
Hentai Sudoku,26060,1990,92%,2025-08-28,2025/9/20 23:59,https://store.nintendo.co.kr/70010000074835
Batman: Arkham Knight,33800,13520,60%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045913
트럭 시뮬레이터: 유럽 도로 (Truck Simulator: European Roads),26000,2900,89%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000072067
OnlyUP!,9640,4820,50%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000074085
Sword & Fairy Inn 2,22500,7870,65%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000059754
번뜩！추리게임,8900,4450,50%,2025-08-28,2025/8/28 23:59,https://store.nintendo.co.kr/70010000069556
Rubberduck Wave Racer,29000,14500,50%,2025-08-28,2025/8/28 23:59,https://store.nintendo.co.kr/70010000064354
전장의 푸가2,50400,25200,50%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000056843
HELLO KITTY와 친구들 해피 퍼레이드 (HAPPINESS PARADE),25780,12890,50%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000060858
Rumble Sus,4900,3400,31%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000059923
A Space for the Unbound,28840,21630,25%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000057437
수호신,16500,3300,80%,2025-08-28,2025/8/28 23:59,https://store.nintendo.co.kr/70010000058594
마법사의 밤(WITCH ON THE HOLY NIGHT),66000,42900,35%,2025-08-28,2025/9/15 23:59,https://store.nintendo.co.kr/70010000052132
Geometric Sniper,3400,1000,71%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000050517
Ice Cream Surfer,8000,1600,80%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000049811
Blackguards 2,12000,1200,90%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000051893
패밀리체스,24730,1990,92%,2025-08-28,2025/9/18 23:59,https://store.nintendo.co.kr/70010000047379
AER Memories of Old,12000,1200,90%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052341
Mini Motorways,16800,13440,20%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000041240
Wildcat Gun Machine,16400,1640,90%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000044392
Agent A - 숨겨진 퍼즐,23000,5750,75%,2025-08-28,2025/9/12 23:59,https://store.nintendo.co.kr/70010000050406
ABC Follow Me: 동물,12990,1000,92%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000050368
Momodora: Reverie Under the Moonlight,23650,9460,60%,2025-08-28,2025/9/1 23:59,https://store.nintendo.co.kr/70010000016130
Pancake Bar Tycoon 팬케이크 바 타이쿤,5600,1000,82%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000037906
Nexomon,11000,1650,85%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000043049
NOSTALGIC TRAIN,15990,11190,30%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000043351
아카데미 스토리2(Pocket Academy),15000,4950,67%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000032451
WINGSPAN (윙스팬),21500,10750,50%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000043991
전장의 푸가（Fuga: Melodies of Steel）,50400,25200,50%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000034071
Crash Drive 3,20500,1000,95%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000033687
Wing of Darkness 유익의 프로일라인,34800,6960,80%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000034488
넛츠（NUTS),20500,3070,85%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000041034
Rusty Spout Rescue Adventure,8000,2400,70%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000029802
My Little Ice Cream Booth,3590,1000,72%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000039567
Cozy Grove,16000,7940,50%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000040140
던전 림버스(Dungeon Limbus),19000,4750,75%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000034315
The Witcher 3: Wild Hunt,34990,8740,75%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000033069
메르헨 포레스트,39800,7960,80%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000033870
루트 필름,69800,13960,80%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000031179
Yuppie Psycho: Executive Edition,19590,7840,60%,2025-08-28,2025/9/20 23:59,https://store.nintendo.co.kr/70010000030172
Assassin’s Creed®: The Rebel Collection,49500,12300,75%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000019187
The Witcher 3: Wild Hunt — Complete Edition,64800,16200,75%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000020989
Child Of Light,22000,4400,80%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000013586
Reel it! Ocean Fishing,12000,8800,27%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000100736
The Nameless City,11800,9440,20%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000086993
Candylands Journey,11800,9440,20%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000097088
Adventure of Samsara,21500,19350,10%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000082014
Fling to the Finish,20310,15230,25%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000067253
틀린 글자 찾아라,3900,2900,26%,2025-08-28,2025/9/21 23:59,https://store.nintendo.co.kr/70010000103588
Death Mask,13000,11700,10%,2025-08-28,2025/9/16 23:59,https://store.nintendo.co.kr/70010000097257
Roadwarden,15000,12000,20%,2025-08-28,2025/9/13 23:59,https://store.nintendo.co.kr/70010000063730
Anime Girls: Nimble Ninja,9000,2990,67%,2025-08-28,2025/9/24 23:59,https://store.nintendo.co.kr/70010000103044
CORE.SYS,5000,4000,20%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000100374
Poolside Boys Kiss: Passion Fruits Hotel Dating Sim,27390,10950,60%,2025-08-28,2025/9/21 23:59,https://store.nintendo.co.kr/70010000102238
귀여운 틀린 그림 찾기2,3900,2900,26%,2025-08-28,2025/9/14 23:59,https://store.nintendo.co.kr/70010000103077
Poolside Girls Kiss: Passion Fruits Hotel Dating Sim,27390,10950,60%,2025-08-28,2025/9/21 23:59,https://store.nintendo.co.kr/70010000102094
City of Springs,13000,6500,50%,2025-08-28,2025/9/6 23:59,https://store.nintendo.co.kr/70010000092593
BURGER Shot,5000,2800,44%,2025-08-28,2025/10/28 23:59,https://store.nintendo.co.kr/70010000099556
HeistGeist (하이스트가이스트),21500,19350,10%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000103411
Faye Falling,10000,8000,20%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000088972
Demons Are Coming!,13660,3990,71%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000100962
Anime Girls: Summer Vacay,9000,2990,67%,2025-08-28,2025/9/10 23:59,https://store.nintendo.co.kr/70010000103039
Twin Fighters X,3800,3420,10%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000098850
마지브릭（Magibrick）,7500,3000,60%,2025-08-28,2025/9/15 23:59,https://store.nintendo.co.kr/70010000097966
Pimp Up Dungeon,9500,1990,79%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099481
범인은 어디에?,3900,2900,26%,2025-08-28,2025/8/31 23:59,https://store.nintendo.co.kr/70010000102693
Hit! Spin! Watermelon Party,8000,5000,38%,2025-08-28,2025/10/21 23:59,https://store.nintendo.co.kr/70010000099716
Sugoi Girls: Firefighter Love,9000,2990,67%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000100678
Make it! Choco Banana,7000,5000,29%,2025-08-28,2025/10/7 23:59,https://store.nintendo.co.kr/70010000099360
Hyperspaced,18500,14800,20%,2025-08-28,2025/9/16 23:59,https://store.nintendo.co.kr/70010000095179
아그노스티코 VS (Agnostiko VS),20220,16170,20%,2025-08-28,2025/9/6 23:59,https://store.nintendo.co.kr/70010000058648
팜랜드,7150,2750,62%,2025-08-28,2025/9/22 23:59,https://store.nintendo.co.kr/70010000075778
Jump Up 3D: Mini Basketball,8090,4190,48%,2025-08-28,2025/9/6 23:59,https://store.nintendo.co.kr/70010000098214
Tiny Pixels Vol. 2 - Stormy Knights,6000,4200,30%,2025-08-28,2025/9/11 23:59,https://store.nintendo.co.kr/70010000097347
Our Summer Festival 2,16500,12500,24%,2025-08-28,2025/9/30 23:59,https://store.nintendo.co.kr/70010000097414
BeatQuest - Rhythm Riders,6790,1000,85%,2025-08-28,2025/8/30 23:59,https://store.nintendo.co.kr/70010000097166
GLITCH: Dead Loop Horror,12250,2760,77%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000099409
두뇌운동! 명화 틀린 그림 찾기,8900,4450,50%,2025-08-28,2025/9/20 23:59,https://store.nintendo.co.kr/70010000100133
Battle Rockets™,10000,7000,30%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000096530
Into The Emberlands,7800,6240,20%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075649
달콤한 중력,3990,2790,30%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000087368
TUNG SAHUR Supermarket Simulator,10850,2850,74%,2025-08-28,2025/9/3 23:59,https://store.nintendo.co.kr/70010000098888
Duo Games,12350,1990,84%,2025-08-28,2025/9/15 23:59,https://store.nintendo.co.kr/70010000100065
A Bibelot: Y-Break,6990,3490,50%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099897
Exo-Calibre,8000,5600,30%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000095622
두뇌와 시각을 단련하는 다른 그림 찾기 트레이닝,8900,4450,50%,2025-08-28,2025/9/13 23:59,https://store.nintendo.co.kr/70010000099476
Zombies Overloaded,10000,5000,50%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097749
Rusty Rangers,20000,17000,15%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000093767
SUSHI vs BURGER Race,12000,9000,25%,2025-08-28,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096398
Floor Plan Puzzle (Red Room Simulator),5600,4480,20%,2025-08-28,2025/9/4 23:59,https://store.nintendo.co.kr/70010000098606
Once Upon a Puppet,27000,21600,20%,2025-08-28,2025/9/2 23:59,https://store.nintendo.co.kr/70010000088930
Om Nom: Run 2,7150,2860,60%,2025-08-28,2025/9/1 23:59,https://store.nintendo.co.kr/70010000094587
CarsWheels,19900,3900,80%,2025-08-28,2025/9/8 23:59,https://store.nintendo.co.kr/70010000100014
이상한 사냥터(Strange Hunting Grounds),19000,15200,20%,2025-08-28,2025/9/19 23:59,https://store.nintendo.co.kr/70010000095679
The Original Moorhuhn Hunt + Moorhuhn Remake,9400,7520,20%,2025-08-28,2025/9/14 23:59,https://store.nintendo.co.kr/70010000094828
Shadow of the Orient,10000,7000,30%,2025-08-28,2025/8/28 23:59,https://store.nintendo.co.kr/70010000098630
Without a Voice,5000,3500,30%,2025-08-28,2025/8/28 23:59,https://store.nintendo.co.kr/70010000095851
Football Mini Stars,3900,2600,33%,2025-08-28,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090365
Blast Rush LS,10700,8560,20%,2025-08-28,2025/9/1 23:59,https://store.nintendo.co.kr/70010000089649
