Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
태고의 달인 쿵딱! 원더풀 페스티벌 태고 뮤직 패스 90일 이용권 세트,69800,23800,66%,2025-08-13,2025/9/1 23:59,https://store.nintendo.co.kr/70010000057569
Phoenix Wright: Ace Attorney Trilogy(역전재판 123 나루호도 셀렉션),34800,11480,67%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015845
역전재판 456 오도로키 셀렉션,54800,27400,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000067774
짱구는 못말려 번들,124600,74760,40%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70070000026005
다함께 쿠키요미,5250,2620,50%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000027865
Trombone Champ,15500,6200,60%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000065991
페이퍼 트레일 Paper Trail,21500,2150,90%,2025-08-13,2025/8/21 23:59,https://store.nintendo.co.kr/70010000065430
기기괴계 검은 망토의 수수께끼（奇々怪界 黒マントの謎）,36800,20240,45%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000046679
Unravel Two,24000,7200,70%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000015567
Cat Quest III,22800,13680,40%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000067862
역전검사 1&2 미츠루기 셀렉션,44800,33600,25%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000078418
아바마마와 돌아온 데굴데굴~쫀득쫀득~ 괴혼,34800,8800,75%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000055863
MONSTER HUNTER RISE + SUNBREAK 더블 디럭스 세트,79800,22340,72%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70070000013811
Ghosts 'n Goblins Resurrection,35800,11810,67%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000022554
Tactics Ogre: Reborn,62000,31000,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000036799
Street Fighter 30th Anniversary Collection,36400,12000,67%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000008801
Moving Out,32600,6520,80%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000029909
쿠니오 군: 더 월드 클래식 컬렉션,39800,9950,75%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000010041
다함께 쿠키요미4,8900,5340,40%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000088682
진・여신전생5 Vengeance,74800,41140,45%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000064455
레드 데드 리뎀션,64800,38880,40%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000058658
갓 이터 3,39800,3800,90%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019407
Staffer Case: 초능력 추리 어드벤처,24800,17360,30%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000090412
삼국지8 REMAKE,69800,48860,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000074591
Fate/Samurai Remnant,69800,34900,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000064267
길티기어 -스트라이브- Nintendo Switch Edition,59400,39200,34%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000081024
Super Mega Baseball™ 4 Standard Edition,59000,5900,90%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000048938
진격의거인２ -Final Battle-,64800,32400,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70070000006284
SHINOBI 복수의 참격,27800,25020,10%,2025-08-13,2025/8/29 12:59,https://store.nintendo.co.kr/70010000066780
The Binding of Isaac: Repentance,51500,38600,25%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000046719
도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집,59800,14800,75%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000049988
LIMBO,11000,1100,90%,2025-08-13,2025/8/15 23:59,https://store.nintendo.co.kr/70010000063879
영웅전설 벽의 궤적: Kai,39800,15920,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000036006
영웅전설 제로의 궤적: Kai,39800,15920,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000035980
Stray,32000,25600,20%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000080628
Need for Speed™ Hot Pursuit Remastered,47000,9400,80%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000029276
트라인 4: 악몽의 왕자,35000,7000,80%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000028296
도라에몽의 팥빵 가게 스토리 (Doraemon Dorayaki Shop Story),25000,20000,20%,2025-08-13,2025/8/30 23:59,https://store.nintendo.co.kr/70010000078678
Gordian Quest,26410,3960,85%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000062340
Brotato,5500,3850,30%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000070380
CRISIS CORE –FINAL FANTASY VII– REUNION DIGITAL DELUXE EDITION,84500,33800,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000060155
진・삼국무쌍８ Empires,64800,32400,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000033961
대항해시대4 with 파워업키트 HD Version,49800,34860,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000035676
Capcom Belt Action Collection,34800,17400,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000008902
Fate/hollow ataraxia REMASTERED,32000,28800,10%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099081
오구와 비밀의 숲,24800,19840,20%,2025-08-13,2025/8/18 23:59,https://store.nintendo.co.kr/70010000094196
로맨싱 사가 2 리벤지 오브 더 세븐,59800,41860,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000078542
에이스 컴뱃 7: 스카이즈 언노운 디럭스 에디션（ACE COMBAT™7: SKIES UNKNOWN DELUXE EDITION）,49800,24800,50%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074353
ANIMAL WELL,25000,18750,25%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000065086
다함께 쿠키요미 온라인,9440,4720,50%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000060125
Gang Beasts,25000,10000,60%,2025-08-13,2025/8/25 23:59,https://store.nintendo.co.kr/70010000033939
Spelunky 2,22000,8800,60%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000036425
Slime Rancher: Plortable Edition,26000,7800,70%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000040142
Unrailed!,25990,6490,75%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000034669
Among Us,5500,3300,40%,2025-08-13,2025/8/21 23:59,https://store.nintendo.co.kr/70010000036996
MySims™: Cozy 번들,47000,29140,38%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000084818
드래곤 퀘스트 몬스터즈 3 마족 왕자와 엘프의 여행,69800,27920,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000066011
삼국지14 with 파워업키트,75800,45480,40%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000033859
Assassins Creed® III: Remastered,44000,11000,75%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000010683
데이 오브 더 쉘 (Day of the Shell),18700,16830,10%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000101991
Ritual of Raven,27000,24300,10%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000098705
유미아의 아틀리에 ~추억의 연금술사와 창환의 땅~,69800,52350,25%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000085994
Sid Meier's Civilization® VII (시드 마이어의 문명® VII),67800,57630,15%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000041427
몬스터헌터 스토리즈（Monster Hunter Stories）,34800,22960,34%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000066337
버스 운전 시뮬레이터 24 - 도시 도로 (Bus Driving Simulator 24 - City Roads),33000,3900,88%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000075155
Potion Craft: Alchemist Simulator,25900,9060,65%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000054957
다른 겨울의 우리들,6250,1870,70%,2025-08-13,2025/8/18 11:59,https://store.nintendo.co.kr/70010000068755
Driving School Simulator,19000,2800,85%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000065482
Pilgrims,7800,1950,75%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000057675
BIOHAZARD VILLAGE CLOUD,44800,11200,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000055678
biohazard 4,23800,11900,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000012857
BIOHAZARD 5,23800,11900,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015875
영웅전설 섬의 궤적 IV -THE END OF SAGA-,57400,22960,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000045826
Grand Theft Auto: 트릴로지 – 데피니티브 에디션,65000,26000,60%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70070000013215
Spelunky,12000,4800,60%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000036420
얼티밋 치킨 호스,16000,7200,55%,2025-08-13,2025/8/29 23:59,https://store.nintendo.co.kr/70010000027445
The Aquarium does not dance,21500,17200,20%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000098457
LUNAR Remastered Collection,69000,55200,20%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000092321
무쌍: 어비스,29800,22350,25%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000087148
선 헤이븐,35000,24500,30%,2025-08-13,2025/9/5 23:59,https://store.nintendo.co.kr/70010000073885
클락 타워: 리와인드（Clock Tower: Rewind）,27500,16500,40%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000084378
Risk of Rain 2,29000,7250,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000022858
Verne - The Shape of Fantasy,16500,4120,75%,2025-08-13,2025/8/25 23:59,https://store.nintendo.co.kr/70010000081049
영웅전설 여의 궤적 Ⅱ for Nintendo Switch,50000,35000,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000081159
Fate/stay night REMASTERED,32000,24000,25%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000077809
원피스 오디세이 디럭스 에디션,59800,29800,50%,2025-08-13,2025/9/1 23:59,https://store.nintendo.co.kr/70010000063982
PICROSS S+,5500,4400,20%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000065383
Three Minutes To Eight,16500,1650,90%,2025-08-13,2025/8/25 23:59,https://store.nintendo.co.kr/70010000066043
Hammerwatch II,32150,8030,75%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000071779
Outer Wilds,30500,18300,40%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000038709
Blasphemous 2,34800,17400,50%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070221
번뜩！추리게임,8900,4450,50%,2025-08-13,2025/8/28 23:59,https://store.nintendo.co.kr/70010000069556
마리의 아틀리에 Remake ~잘부르그의 연금술사~,59800,29900,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000059379
Ghost Trick,34800,17400,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000053638
마계전기 디스가이아7,31250,21870,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000062199
셜록 홈즈의 유언 (The Testament of Sherlock Holmes),32900,4930,85%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054419
A Little to the Left,17900,8950,50%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000058833
Cooking Tycoons: 3 in 1 번들,16200,1000,94%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054943
BIOHAZARD REVELATIONS 2,23800,9500,60%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000049893
BIOHAZARD 6,23800,11900,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015879
영웅전설 섬의 궤적 III,57400,22960,60%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000044995
몬스터헌터 스토리즈 2 파멸의 날개,44800,22400,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000016891
건물도 감정이 있어요! (Buildings Have Feelings Too!),20500,2050,90%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000041119
MONSTER HUNTER RISE,44800,11200,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000029012
MONSTER HUNTER XX™ Nintendo Switch Ver.,48800,12200,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000037060
베리드 스타즈,54800,16440,70%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000018661
NARUTO -나루토- 질풍전 나루티밋 스톰 4 ROAD TO BORUTO,54800,27800,49%,2025-08-13,2025/8/18 23:59,https://store.nintendo.co.kr/70010000016050
당신을 기다리는 여우 The Fox Awaits Me,48000,7200,85%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000028699
NBA 2K 플레이그라운드 2,32000,8000,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000013729
파: 론 세일즈,14900,1490,90%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000027489
Legendary Fishing,23000,4500,80%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000011484
BRAINROT: FIGHTING,13760,6850,50%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000101797
Keeper's Toll,9000,7200,20%,2025-08-13,2025/8/21 23:59,https://store.nintendo.co.kr/70010000093325
Aooni The Horror of Blueberry Onsen,14000,9800,30%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000091843
Hole io,7150,2250,69%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000075736
Jewel Fever 3,7990,1500,81%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000086885
FANTASIAN Neo Dimension,59800,38870,35%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000079160
Slime 3K: Rise Against Despot,6500,2270,65%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000079241
히어로 기지 스토리DX (Legends of Heropolis DX),15000,7500,50%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000081974
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,54800,32880,40%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000077389
Aooni,11000,3300,70%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000084240
"어디서 많이 본 그 게임을 막대 인간으로 진짜 만들어 봤는데, 과연 당신이 클리어할 수 있을까? 2",11000,7700,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000074107
Darkest Dungeon II,42000,25200,40%,2025-08-13,2025/8/29 23:59,https://store.nintendo.co.kr/70010000082555
Heave Ho,11000,4400,60%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000082091
PICROSS S NAMCO LEGENDARY edition,12000,9600,20%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000076524
Sniper - Elite Shooter Squad,11790,2990,75%,2025-08-13,2025/8/21 23:59,https://store.nintendo.co.kr/70010000073754
THE KING OF FIGHTERS XIII GLOBAL MATCH,29800,14900,50%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000062312
전국 일반상식 체크,8900,4450,50%,2025-08-13,2025/8/28 23:59,https://store.nintendo.co.kr/70010000073448
Headbangers: Rhythm Royale,22500,2250,90%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000069974
Trine 5: A Clockwork Conspiracy,34800,23660,32%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000069643
Double Dragon Gaiden: Rise of the Dragons,32900,11510,65%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000070054
"어디서 많이 본 그 게임을 막대 인간으로 진짜 만들어 봤는데, 과연 당신이 클리어할 수 있을까?",11000,7700,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000063971
레고® 2K 드라이브,34800,13920,60%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054403
Despot's Game,26670,6660,75%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000049017
Storyteller,17950,10770,40%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000044945
BIOHAZARD 7 resident evil CLOUD,44800,11200,75%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000057130
Dorfromantik,16000,12000,25%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000056981
Life is Strange: True Colors,69800,20940,70%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000034696
Lacuna,22000,2200,90%,2025-08-13,2025/8/25 23:59,https://store.nintendo.co.kr/70010000048598
데몬 게이즈 엑스트라（DEMON GAZE EXTRA）,68800,13760,80%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000045821
Doki Doki Literature Club Plus! (두근두근 문예부 플러스!),20500,15370,25%,2025-08-13,2025/8/13 03:59,https://store.nintendo.co.kr/70010000043526
나쁜 왕과 훌륭한 용사,49800,24900,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000042432
Lost in Random™,36000,5400,85%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000033060
드림하우스 스토리DX(Dream House Days DX),15000,7500,50%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000038563
AKIBA'S TRIP: Hellbound & Debriefed,48700,9740,80%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000038232
Cozy Grove,16000,7940,50%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000040140
Just Shapes & Beats,20500,12300,40%,2025-08-13,2025/8/22 23:59,https://store.nintendo.co.kr/70010000037785
The Survivalists,29600,2960,90%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000032627
던그리드,16900,10900,36%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000014348
Burnout™ Paradise Remastered,36000,5760,84%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000027021
칼라드리우스 블레이즈 (Caladrius Blaze),25000,3750,85%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000017442
Dragon's Dogma: Dark Arisen,34800,5560,84%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000018691
테일즈 오브 베스페리아 REMASTER,59800,11800,80%,2025-08-13,2025/9/1 23:59,https://store.nintendo.co.kr/70010000013581
Hungry Shark® World,11000,2000,82%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000010278
걸☆건2,39000,13650,65%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000012974
젤다무쌍 하이랄의 전설들 DX,74800,49360,34%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000009162
ULTRA STREET FIGHTER® II The Final Challengers,54800,21920,60%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000009102
Discounty: 크레이지 마트,22800,18240,20%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000100101
Pimp Up Dungeon,9500,1990,79%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099481
Cozy Cooking: Tiny Tastes,10850,1990,82%,2025-08-13,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099601
범인은 어디에?,3900,2900,26%,2025-08-13,2025/8/31 23:59,https://store.nintendo.co.kr/70010000102693
Maiden Cops,18500,16650,10%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000092183
분실물 주인을 찾아라!,3900,2900,26%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000101821
Cozy Gardener Simulator,15990,2990,81%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099574
놀면서 배우자 어린이 미니게임 모음,8900,4450,50%,2025-08-13,2025/8/23 23:59,https://store.nintendo.co.kr/70010000097466
夏目友人帳 ～葉月の記～（나츠메 우인장 ～하즈키의 기록～）,53000,42400,20%,2025-08-13,2025/8/27 23:59,https://store.nintendo.co.kr/70010000090832
Casual Sport Series: Badminton (캐주얼 스포츠 시리즈: 배드민턴),6990,3490,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000097811
"어디서 많이 본 ""그 게임""을 더 격하게 만들어 봤는데, 막대 인간으로는 한계가 있었던 건에 대하여.",9750,6820,30%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000088337
ESCAPE BACKROOMS: DARKNESS HORROR-방탈출: 어둠의 공포,7280,2700,63%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000096607
Pilo and the Holobook,18850,4990,74%,2025-08-13,2025/8/24 23:59,https://store.nintendo.co.kr/70010000092824
어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-08-13,2025/8/22 23:59,https://store.nintendo.co.kr/70010000095091
SaGa Frontier 2 Remastered,39800,29850,25%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000071638
Motorbikes Pro 2025,18600,1000,95%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000094982
Meow Delivery: Fish Frenzy,7590,2990,61%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000090702
Vertical Kingdom,21500,17200,20%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000082990
TCG Card Market Simulator,12990,6990,46%,2025-08-13,2025/8/22 23:59,https://store.nintendo.co.kr/70010000090370
Darts Fever,7000,1000,86%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000087799
유적 탐색자（Artifact Seeker）,12000,3000,75%,2025-08-13,2025/8/29 23:59,https://store.nintendo.co.kr/70010000084295
카우보이 대 좀비 - Cowboys vs Zombies,12990,2700,79%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000090418
Life is Strange: Double Exposure,59800,29900,50%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000083309
Slay the Princess - The Pristine Cut,24080,19260,20%,2025-08-13,2025/8/13 03:59,https://store.nintendo.co.kr/70010000087482
쉬운 귀여운 청소 레슨,8900,4450,50%,2025-08-13,2025/8/28 23:59,https://store.nintendo.co.kr/70010000088185
Amelia's Garden,13200,1990,85%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000087238
Formula Racing: Grand Prix League - 포뮬러 레이싱: 그랑프리 리그,24990,4100,84%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000087467
태번 토크,23500,16450,30%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000085008
PICROSS Records of The Shield Hero,12000,9600,20%,2025-08-13,2025/8/20 23:59,https://store.nintendo.co.kr/70010000085155
Bloomtown: A Different Story,27000,13500,50%,2025-08-13,2025/8/26 23:59,https://store.nintendo.co.kr/70010000085195
Warzone Chronicles 2: Warfare Shooter Zombie,13990,2790,80%,2025-08-13,2025/8/18 23:59,https://store.nintendo.co.kr/70010000083713
쿠킹,16650,1990,88%,2025-08-13,2025/8/17 23:59,https://store.nintendo.co.kr/70010000085559
전생했더니 슬라임이었던 건에 대하여 템페스트 스토리즈,59800,23800,60%,2025-08-13,2025/9/1 23:59,https://store.nintendo.co.kr/70010000062356
색칠하며 놀아요 수족관,9800,1960,80%,2025-08-13,2025/8/18 23:59,https://store.nintendo.co.kr/70010000077006
Yatsumeguri,4100,2870,30%,2025-08-13,2025/8/19 23:59,https://store.nintendo.co.kr/70010000084477
Thank Goodness You're Here!,21500,15050,30%,2025-08-13,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072668
색칠하며 놀아요 공룡 박물관,9800,1960,80%,2025-08-13,2025/8/25 23:59,https://store.nintendo.co.kr/70010000084763
《보우:월하의 청연 / Bō: Path of the Teal Lotus》DIGITAL DELUXE EDITION,36000,23400,35%,2025-08-13,2025/8/13 23:59,https://store.nintendo.co.kr/70010000083756
Busway Islands - Puzzle,6580,3290,50%,2025-08-13,2025/8/14 23:59,https://store.nintendo.co.kr/70010000082699
