Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
테일즈 오브 베스페리아 REMASTER,59800,11800,80%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000013581
MONOPOLY®,35000,17000,51%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000069634
페르시아의 왕자: 잃어버린 왕관,35000,12000,66%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000057918
Ace Angler 낚시 스피릿 파닥파닥 즐거운 수족관,54800,19800,64%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000054583
뇌를 단련하자! 경치사진에서 틀린부분 찾기,3900,1950,50%,2025-11-04,2025/11/22 23:59,https://store.nintendo.co.kr/70010000071489
Wildcat Gun Machine,16400,1640,90%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000044392
뿌요뿌요™테트리스® S,29800,14900,50%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000009163
Achilles: Survivor,9700,8240,15%,2025-11-04,2025/11/28 23:59,https://store.nintendo.co.kr/70010000098938
BIOHAZARD REVELATIONS 2,23800,5950,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000049893
성검전설 Legend of Mana,34800,13920,60%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000034468
Hammerwatch II,32150,6430,80%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000071779
Double Dragon Gaiden: Rise of the Dragons,32900,9870,70%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000070054
더 라스트 스펠 (The Last Spell),31500,18900,40%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000062317
SD건담 배틀 얼라이언스,79800,13800,83%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000050233
biohazard 4,23800,5950,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000012857
BIOHAZARD 5,23800,5950,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000015875
SONIC MANIA,20000,6000,70%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000012912
Moving Out 2,34800,13920,60%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000052931
DREDGE,27800,11120,60%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000049265
Rabbids 서유기: 광란의 파티,45500,9000,80%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000039786
BIOHAZARD 6,23800,5950,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000015879
Unrailed!,25990,5190,80%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000034669
마녀가미－The Witch of Luludidea－,65000,58500,10%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000097799
Rift of the NecroDancer,21500,13970,35%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000064325
F1® Manager 2024,37500,11250,70%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000072752
Planet of Lana,24900,4980,80%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000073406
Stacklands,16500,9900,40%,2025-11-04,2025/11/22 23:59,https://store.nintendo.co.kr/70010000069127
Gordian Quest,26410,3960,85%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000062340
Trine 5: A Clockwork Conspiracy,34800,23660,32%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000069643
No Man's Sky,64800,25920,60%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000044639
Tangle Tower,21870,4370,80%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000022630
태고의 달인 쿵딱! 두 가지 RPG 대모험,54800,15800,71%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000032292
Assassin’s Creed®: The Rebel Collection,49500,12000,76%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000019187
디즈니 썸썸 페스티벌,59800,4800,92%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000022755
2020 도쿄 올림픽 - The Official Video Game™,45800,13740,70%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000009567
드래곤 나이츠 크로니클(Dragon Knights Chronicle),29000,23200,20%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000091611
우마무스메 프리티 더비 열혈 우당탕탕 대감사제!,39800,11940,70%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000071498
World of Horror,21500,18700,13%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000069710
Trifox,22500,4500,80%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000059331
BIOHAZARD 7 resident evil CLOUD,44800,11200,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000057130
BIOHAZARD RE:2 CLOUD,44800,11200,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000054009
도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집,59800,29800,50%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000049988
드래곤볼 Z 카카로트 + 새로운 각성 편,29800,19800,34%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000035339
다이시 던전,14900,2980,80%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000028409
나의 히어로 원즈 저스티스2,49800,12800,74%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000018821
샤이닝 레조넌스 리프레인,49800,9960,80%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000013162
소닉 포시즈,49800,9960,80%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000012033
SWORN,27800,22240,20%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000085295
카드 타운,16500,13200,20%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000092202
Final Formation,25000,22500,10%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000087965
두뇌 트레이닝! 한자를 어떻게 쓰나요?,3900,2900,26%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000106707
Yandere Boyfriend Simulator: Psycho Romance Game,34990,13990,60%,2025-11-04,2025/11/30 23:59,https://store.nintendo.co.kr/70010000102347
다함께 쿠키요미4 Nintendo Switch 2 Edition,14500,10150,30%,2025-11-04,2026/1/31 23:59,https://store.nintendo.co.kr/70010000100767
Truck Simulator 25: Euro Driver,13990,4190,70%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000102030
CARD SHOP GAME STORE - TCG SIMULATOR,13990,4190,70%,2025-11-04,2025/11/7 23:59,https://store.nintendo.co.kr/70010000099700
Fate/hollow ataraxia REMASTERED,32000,25600,20%,2025-11-04,2025/11/10 23:59,https://store.nintendo.co.kr/70010000099081
Palland,13990,4190,70%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000097559
Monument Valley 3,21600,16200,25%,2025-11-04,2025/11/25 23:59,https://store.nintendo.co.kr/70010000094783
Restaurant Tycoon: My Cooking Empire,42160,3000,93%,2025-11-04,2025/11/25 23:59,https://store.nintendo.co.kr/70010000045865
미제사건은 끝내야 하니까,10800,7560,30%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000083095
Hollow Cocoon,17200,15480,10%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000082460
The Star Named EOS - 별을 향한 여정,16500,11550,30%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000072432
Spellcats: Auto Card Tactics,12400,3100,75%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000079305
Another Crab's Treasure,32000,19200,40%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000051249
Roots of Pacha,27800,16680,40%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000069218
더 다크 픽처스 앤솔로지: 리틀 호프 (The Dark Pictures Anthology: Little Hope),24800,12800,48%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000051067
Sherlock Purr,25000,1000,96%,2025-11-04,2025/11/25 23:59,https://store.nintendo.co.kr/70010000065174
BIOHAZARD RE:3 CLOUD,34800,11480,67%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000054014
LEGO® Bricktales,31000,6200,80%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000052106
Dark Deity,27000,6750,75%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000041400
파: 변화의 파도,23400,7020,70%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000042066
ASSASSIN’S CREED® THE EZIO COLLECTION,55000,13500,75%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000038688
Marooners,16700,1000,94%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000025051
Sweet Bakery Tycoon - 스위트 베이커리 타이쿤,5600,1000,82%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000038679
Yuppie Psycho: Executive Edition,19590,7840,60%,2025-11-04,2025/11/14 23:59,https://store.nintendo.co.kr/70010000030172
CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS,49800,4800,90%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000032163
소드 아트 온라인 -페이탈 불릿- Complete Edition,59800,6800,89%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000014621
WORLD OF FINAL FANTASY MAXIMA,44700,17880,60%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000013094
요새 도시,38000,30400,20%,2025-11-04,2025/12/18 17:59,https://store.nintendo.co.kr/70010000061886
Smack it! PUNCH CHAMPION,5000,3000,40%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000103939
두뇌 운동! 회전 동물 퍼즐,8900,7900,11%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000107245
세계유산 대모험 어디 갔어!?,3900,2900,26%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000107152
찾아라 탐정！,3900,2900,26%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000106867
Make it! Yakiimo,7000,5000,29%,2025-11-04,2026/1/27 23:59,https://store.nintendo.co.kr/70010000104477
Lucky Hunter,6700,5960,11%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000092546
7th Domain ： Tree of Chaos,29000,23200,20%,2025-11-04,2025/11/18 23:59,https://store.nintendo.co.kr/70010000097252
마녀가미－The Witch of Luludidea－,55000,49500,10%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000100993
THE GOOD OLD DAYS,15500,13950,10%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000087745
Hentai Secrets: Moonlight Kiss,26990,5390,80%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000107315
Udon! Road to Mastery,7000,5000,29%,2025-11-04,2026/1/20 23:59,https://store.nintendo.co.kr/70010000105255
Twins of the Sun (태양의 쌍둥이),13850,9690,30%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000103721
Nora: In Search of Hidden Ingredients,27500,2990,89%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000104029
ROLLING STAR,14100,11200,21%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000101962
Skyline Bowling - 스카이볼링,7150,2850,60%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000103241
Sexy Erotic Xtreme Club,39990,1000,97%,2025-11-04,2025/11/20 23:59,https://store.nintendo.co.kr/70010000104822
귀여운 틀린 그림 찾기2,3900,1950,50%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000103077
The Aquarium does not dance,21500,17200,20%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000098457
Criminal Cleaner Simulator,13990,4190,70%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000099646
Bridge Constructor Studio,13500,9450,30%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000092901
팜랜드,7150,2650,63%,2025-11-04,2025/11/18 23:59,https://store.nintendo.co.kr/70010000075778
두뇌운동! 명화 틀린 그림 찾기,8900,4450,50%,2025-11-04,2025/11/15 23:59,https://store.nintendo.co.kr/70010000100133
Arisen Force: Life Devotee,22330,15180,32%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000096245
House Renovator Simulator,10990,4190,62%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000099471
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,49800,39800,20%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000095443
Pocket Foosball 추억의 축구필통,8500,1000,88%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000096982
Airborne Grannies 날아라 할머니,14000,1000,93%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000097129
Hotel Business Simulator,14590,4270,71%,2025-11-04,2025/11/8 23:59,https://store.nintendo.co.kr/70010000095589
Formula Racing Pro 2025,19050,1500,92%,2025-11-04,2025/11/18 23:59,https://store.nintendo.co.kr/70010000095458
Sniper Scope: 현실적인 전술 슈팅 게임,10000,7000,30%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000093104
Car Dealership Business Simulator - 자동차 딜러십 사업 시뮬레이터,15990,4300,73%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000092212
Ludo Party,4300,2150,50%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000090555
걸스포스 언더웨어 아카데미(Girls Force: Underwear Academy),19000,13300,30%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000093999
Mine Clicker - Base Craft Building Game,9990,3990,60%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000092603
세계 국기 마스터,3900,1950,50%,2025-11-04,2025/11/15 23:59,https://store.nintendo.co.kr/70010000093647
Uragun,14440,1440,90%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000088458
Godzilla Voxel Wars,16500,11550,30%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000076628
Stickman Odyssey,4400,1000,77%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000091868
Echoes of the Plum Grove,21500,17200,20%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000088173
Car Detailing & Wash Simulator : Luxury Car Cleaner,11990,4790,60%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000088916
Bubble Shooter World,4300,1000,77%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000090560
캘리코의 퀼트와 고양이,21500,15050,30%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000064246
Besiege - 비시즈 -,24900,17430,30%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000085169
G.I. JOE: WRATH OF COBRA,27000,18900,30%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000075210
스나이퍼 자헤드(Sniper Jarhead),14000,7000,50%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000089734
심연: 백룸 풀의 공포 - ABYSS: BACKROOMS POOLS HORROR,6600,1980,70%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000089632
CAFE 0(카페 제로) ~잠자는 야수~ REMASTERED |  CAFE 0 ~The Sleeping Beast~ REMASTERED,22800,15960,30%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000087852
클락 타워: 리와인드（Clock Tower: Rewind）,27500,15120,45%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000084378
Fruit Party: 스이카 캐주얼 퍼즐,6600,4620,30%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000084048
Refind Self: 성격 진단 게임,10800,8640,20%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000078743
얼티메이트 홀리데이,16500,3990,76%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000085846
Fate/stay night REMASTERED,32000,22400,30%,2025-11-04,2025/11/10 23:59,https://store.nintendo.co.kr/70010000077809
Cat Quest III,22800,13680,40%,2025-11-04,2025/11/25 23:59,https://store.nintendo.co.kr/70010000067862
SNK VS. CAPCOM SVC CHAOS,29800,23840,20%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000070136
패밀리 레스토랑을 향유하라,13000,9100,30%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000070957
34 Sports Games - World Edition,40910,12270,70%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000078365
TSUKIHIME -A piece of blue glass moon-,75000,45000,40%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000077994
METAL SLUG ATTACK RELOADED,12800,8960,30%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000067830
몬스터헌터 스토리즈（Monster Hunter Stories）,34800,22960,34%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000066337
Culinary Cooking Master Simulator,17690,4840,73%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000080303
The Night of the Rabbit,21000,6300,70%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000044807
Surmount,18900,4720,75%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000077590
텔 미 유어 스토리,14660,2990,80%,2025-11-04,2025/11/21 23:59,https://store.nintendo.co.kr/70010000078997
잇키단결,21800,10900,50%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000078971
수수께끼의 방,8900,4450,50%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000075231
농부 시뮬레이터 에볼루션 (Farmer Simulator Evolution),26000,3900,85%,2025-11-04,2025/11/14 23:59,https://store.nintendo.co.kr/70010000075431
Inkulinati,31000,9300,70%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000074049
내 전골에 뭐 넣었어?!,5600,3920,30%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000073303
Dolmenjord - Viking Islands (돌멘요르트 - 바이킹 아일랜드),5000,3500,30%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000074099
VISCO Collection,19800,9900,50%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000069822
Galaxy Battle,5000,1000,80%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000072268
Summum Aeterna,21500,6450,70%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000062230
스프라우트 밸리,23590,2990,87%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000067094
Crowded Mysteries,4900,1000,80%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000068967
버스 운전 시뮬레이터 22 (Bus Driving Simulator 22),39000,5700,85%,2025-11-04,2025/11/21 23:59,https://store.nintendo.co.kr/70010000067198
DobbyxEscape: Pirate Adventure,5500,1100,80%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000066539
Hei,7900,3160,60%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000063560
로지나트레플리코프,16920,3990,76%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000059869
Chess Pills,3700,1000,73%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000059091
Cooking Tycoons 3: 3 in 1 Bundle,16200,1000,94%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000042694
Zodiacats,3800,1000,74%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000058773
Children of Silentown,28000,9800,65%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000054435
Classic Games Collection Vol.1+2 Bundle,4000,1000,75%,2025-11-04,2025/11/18 23:59,https://store.nintendo.co.kr/70010000059496
마법사의 밤(WITCH ON THE HOLY NIGHT),66000,39600,40%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000052132
아라가미 2 (Aragami 2),45000,9000,80%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000059606
BIOHAZARD VILLAGE CLOUD,44800,11200,75%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000055678
Sea Horizon,17500,5950,66%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000057064
셜록 홈즈: 베스커빌 가문 이야기,18900,2830,85%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000054414
Breakfast Bar Tycoon,5600,1000,82%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000056902
Youropa,15500,2320,85%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000022222
Treasures of The Roman Empire,9350,3740,60%,2025-11-04,2025/11/14 23:59,https://store.nintendo.co.kr/70010000056907
데드레인 새로운 좀비 바이러스(Dead Rain: New Zombie Virus),14000,5600,60%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000051416
Coromon,21500,10750,50%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000038332
Blackguards 2,12000,1200,90%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000051893
Ganryu 2 - Hakuma Kojiro,26000,5200,80%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000050613
.hack//G.U. Last Recode,49800,4800,90%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000045381
Conan Chop Chop,24000,6000,75%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000038488
Agent A - 숨겨진 퍼즐,23000,11500,50%,2025-11-04,2025/11/7 23:59,https://store.nintendo.co.kr/70010000050406
Kittens and Yarn,3400,1000,71%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000047014
Sky Races,4700,1000,79%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000047725
The Suicide of Rachel Foster,21800,2180,90%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000044283
JARS,16400,1640,90%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000042883
Darksiders III,45400,29510,35%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000045632
Pocket Soccer,3400,1000,71%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000046728
Pool Puzzles,4010,1000,75%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000046486
Panmorphia,6900,1380,80%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000046235
Super Arcade Soccer 2021,8500,1700,80%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000041735
Pancake Bar Tycoon 팬케이크 바 타이쿤,5600,1000,82%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000037906
나뭇잎 아래,14900,3990,73%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000045044
Dreamscaper,27000,5400,80%,2025-11-04,2025/11/23 23:59,https://store.nintendo.co.kr/70010000043245
Spelunker HD Deluxe,27800,13900,50%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000035975
몬스터헌터 스토리즈 2 파멸의 날개,44800,22400,50%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000016891
Crash Drive 3,20500,1000,95%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000033687
데몽 헌터(Demong Hunter),9700,2910,70%,2025-11-04,2025/11/19 23:59,https://store.nintendo.co.kr/70010000042353
쥬라기 월드 에볼루션: 컴플리트 에디션,66660,13330,80%,2025-11-04,2025/11/13 23:59,https://store.nintendo.co.kr/70010000041924
Crypt of the NecroDancer: Nintendo Switch Edition,19800,3960,80%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000042071
Crash Drive 2,10290,1000,90%,2025-11-04,2025/11/4 23:59,https://store.nintendo.co.kr/70010000024768
Food Truck Tycoon - 푸드 트럭 타이쿤,5600,1000,82%,2025-11-04,2025/11/25 23:59,https://store.nintendo.co.kr/70010000036347
Mad Father,10500,6300,40%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000035381
리갈던전 (Legal Dungeon),10000,5000,50%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000036779
Super Meat Boy,15000,3750,75%,2025-11-04,2025/11/6 23:59,https://store.nintendo.co.kr/70010000028682
Neoverse 네오버스 트리니티 에디션,26000,7800,70%,2025-11-04,2025/11/12 23:59,https://store.nintendo.co.kr/70010000034988
좀비스쿨,4000,1000,75%,2025-11-04,2025/11/11 23:59,https://store.nintendo.co.kr/70010000034770
REPLICA,5500,2750,50%,2025-11-04,2025/11/17 23:59,https://store.nintendo.co.kr/70010000033319
Ni no Kuni: Wrath of the White Witch,54800,9800,82%,2025-11-04,2025/11/9 23:59,https://store.nintendo.co.kr/70010000016903
고스트버스터즈: 더 비디오 게임 리마스터드,39800,9950,75%,2025-11-04,2025/11/5 23:59,https://store.nintendo.co.kr/70010000022871
나의 히어로 원즈 저스티스,24800,12800,48%,2025-11-04,2025/11/16 23:59,https://store.nintendo.co.kr/70010000012361
