Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
Crow Country,25000,15000,40%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000054544
TSUKIHIME -A piece of blue glass moon-,75000,45000,40%,2025-09-02,2025/9/15 23:59,https://store.nintendo.co.kr/70010000077994
Cooking Tycoons 3: 3 in 1 Bundle,16200,1000,94%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000042694
Blackguards 2,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000051893
던전마을 스토리2(Dungeon Village 2),15000,7500,50%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052832
Card Shark,22000,5500,75%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000053644
Mini Motorways,16800,13440,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000041240
드림하우스 스토리DX(Dream House Days DX),15000,7500,50%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000038563
BRAVELY DEFAULT II,69800,27920,60%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000035959
태고의 달인 쿵딱! 두 가지 RPG 대모험,54800,16800,69%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000032292
Skyline Bowling - 스카이볼링,7150,2850,60%,2025-09-02,2025/9/5 23:59,https://store.nintendo.co.kr/70010000103241
10살 전에 키우는 패턴 사고 퍼즐,8900,7900,11%,2025-09-02,2025/9/21 23:59,https://store.nintendo.co.kr/70010000104325
두뇌와 시각을 단련하는 다른 그림 찾기 트레이닝,8900,4450,50%,2025-09-02,2025/9/13 23:59,https://store.nintendo.co.kr/70010000099476
Phantom Breaker: Battle Grounds Ultimate,29800,14900,50%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000062586
세계 국기 마스터,3900,1950,50%,2025-09-02,2025/9/20 23:59,https://store.nintendo.co.kr/70010000093647
스도쿠 클래식2,6700,4690,30%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000087608
러브 딜리버리,19800,17820,10%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000079922
KAMITSUBAKI CITY ENSEMBLE,4500,2020,55%,2025-09-02,2025/9/22 23:59,https://store.nintendo.co.kr/70010000074651
‘비욘드 굿 앤 이블’ 20주년 기념 에디션 - Beyond Good & Evil 20th Anniversary Edition,23000,13500,41%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000076194
소피아의 여행Sophia the Traveler,9900,4950,50%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000049724
Batman: Arkham City,33800,13520,60%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045908
Backpack Hero,21500,11820,45%,2025-09-02,2025/9/16 23:59,https://store.nintendo.co.kr/70010000074939
인피니티 스트랏슈 드래곤 퀘스트 다이의 대모험,69800,27920,60%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000055935
바텐 카이토스 Ⅰ＆Ⅱ HD Remaster,59800,17800,70%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000055736
불릿배틀 에볼루션(Bullet Battle: Evolution),19000,1000,95%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000069506
Shift Happens,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052333
나유타의 궤적 아드 아스트라,43800,17520,60%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000051111
포켓 리그 스토리(Pocket League Story),15000,4950,67%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000039362
Unrailed!,25990,6490,75%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000034669
가면라이더 메모리 오브 히어로즈,64800,9800,85%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000021858
The Coma 2: Vicious Sisters,24200,12100,50%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000030349
Coffee Talk,18300,13720,25%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000031727
Exit the Gungeon,12000,3000,75%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000030687
LEGO® DC Super-Villains,62000,6200,90%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000013222
쓰론브레이커: 더 위쳐 테일즈,21000,5250,75%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000026348
LEGO® Party!,49500,44500,10%,2025-09-02,2025/10/1 00:59,https://store.nintendo.co.kr/70010000096457
눈과 두뇌를 단련하는 입체 시력 트레이닝,3900,2900,26%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000102316
Reel it! Ocean Fishing,12000,8800,27%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000100736
Sky of Destruction,14700,11760,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000091419
Sexy Erotic Xtreme Club,39990,7990,80%,2025-09-02,2025/9/25 23:59,https://store.nintendo.co.kr/70010000104822
Find the Cats: Japan Journey,8340,5000,40%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000102469
틀린 글자 찾아라,3900,2900,26%,2025-09-02,2025/9/21 23:59,https://store.nintendo.co.kr/70010000103588
Roadwarden,15000,12000,20%,2025-09-02,2025/9/13 23:59,https://store.nintendo.co.kr/70010000063730
CORE.SYS,5000,4000,20%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000100374
세계 일주 퍼즐,3900,2900,26%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000103338
귀여운 틀린 그림 찾기2,3900,2900,26%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000103077
컴뱃 스트라이크(Combat Strike),29000,23200,20%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000101075
Hyperspaced,18500,14800,20%,2025-09-02,2025/9/16 23:59,https://store.nintendo.co.kr/70010000095179
Bridge Constructor Studio,13500,10120,25%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000092901
4x4 TRUCK OFFROAD CAR DRIVER,10880,1000,91%,2025-09-02,2025/9/13 23:59,https://store.nintendo.co.kr/70010000098209
Tiny Pixels Vol. 2 - Stormy Knights,6000,4200,30%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000097347
두뇌운동! 명화 틀린 그림 찾기,8900,4450,50%,2025-09-02,2025/9/20 23:59,https://store.nintendo.co.kr/70010000100133
Into The Emberlands,7800,6240,20%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075649
Duo Games,12350,1990,84%,2025-09-02,2025/9/15 23:59,https://store.nintendo.co.kr/70010000100065
Floor Plan Puzzle (Red Room Simulator),5600,4480,20%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000098606
Sea Fantasy,16500,14020,15%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000097496
Make it! Sushi,8000,5000,38%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000097358
Digging A Hole 2025,6990,2990,57%,2025-09-02,2025/9/12 23:59,https://store.nintendo.co.kr/70010000097385
Call of Glory - Critical Warfare,11190,1000,91%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000094406
던전 오브 러브: 완벽한 애니메이션 남자친구로 만들기 위해 몬스터를 포획하세요 (Dungeon of Love: Catch Monsters to Make a Perfect Anime Boyfriend),27900,11160,60%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092642
Pocket Foosball 추억의 축구필통,8500,1000,88%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096982
Airborne Grannies 날아라 할머니,14000,1000,93%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000097129
Endless Monday: Dreams and Deadlines,11000,8800,20%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000095901
Max Cyber Shooter,11400,1000,91%,2025-09-02,2025/9/6 23:59,https://store.nintendo.co.kr/70010000096447
두뇌 트레이닝! 빙글빙글 성 퍼즐,3900,1950,50%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096637
의료 검사 과학: 종합병원의 애니메이션 간호사 사랑 (Medical Lab Science: Anime Nurse Love in the Public Hospital),22490,8990,60%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095264
ONLY UP!,7990,2990,63%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000093342
Rift of the NecroDancer,21500,16120,25%,2025-09-02,2025/9/12 23:59,https://store.nintendo.co.kr/70010000064325
에덴 서바이버스 (Eden Survivors),5500,1100,80%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000093762
푸냥,6990,4890,30%,2025-09-02,2025/9/16 23:59,https://store.nintendo.co.kr/70010000087844
Uragun,14440,2880,80%,2025-09-02,2025/9/16 23:59,https://store.nintendo.co.kr/70010000088458
The Messenger,21500,4300,80%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000087987
안나의 좀비 오디세이(Anne's Zombie Odyssey),19000,11970,37%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000089625
Neko Bento,9700,1990,79%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000088874
Snake.io,11990,5990,50%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000084442
Candleman,15500,10070,35%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000037305
견습 기사 모험기,32000,12800,60%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000055495
두뇌 트레이닝！일본 풍경에서 실수를 찾아보세요！,3900,1950,50%,2025-09-02,2025/9/26 23:59,https://store.nintendo.co.kr/70010000084425
선택지로 스터디 히라가나,3900,1950,50%,2025-09-02,2025/9/26 23:59,https://store.nintendo.co.kr/70010000084420
Operation: Tango,20500,12300,40%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075138
The Star Named EOS - 별을 향한 여정,16500,11550,30%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000072432
SCHiM,27000,16200,40%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000079745
WEJAM,11990,1190,90%,2025-09-02,2025/9/17 23:59,https://store.nintendo.co.kr/70010000070915
Inkulinati,31000,11160,64%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000074049
Hentai Sudoku,26060,1990,92%,2025-09-02,2025/9/20 23:59,https://store.nintendo.co.kr/70010000074835
수수께끼 두뇌 트레이닝 BrainQuiz,8900,4450,50%,2025-09-02,2025/9/25 23:59,https://store.nintendo.co.kr/70010000073454
Batman: Arkham Knight,33800,13520,60%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045913
Cobalt Core,21500,16120,25%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000069335
스프라우트 밸리,23590,1990,92%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000067094
Sword & Fairy Inn 2,22500,7870,65%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000059754
눈먼 예언자,33430,1990,94%,2025-09-02,2025/9/22 23:59,https://store.nintendo.co.kr/70010000060600
Trifox,22500,4500,80%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000059331
HELLO KITTY와 친구들 해피 퍼레이드 (HAPPINESS PARADE),25780,12890,50%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000060858
네온의 무법자 (Dust & Neon),21500,10750,50%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000052940
Wonder Boy Anniversary Collection,54800,27400,50%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000050789
Return to Monkey Island,25000,10000,60%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000059803
벙커 라이프(Bunker Life),19000,8550,55%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000058089
VARIOUS DAYLIFE,33800,13520,60%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000051128
Radiant Silvergun,22800,8890,61%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000027732
Ice Cream Surfer,8000,1600,80%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000049811
헌티드좀비 스쿨(Haunted Zombie School),19000,1900,90%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000054246
AER Memories of Old,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052341
Silence,19000,1900,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015287
드래곤볼 제노버스 2 for Nintendo Switch,24800,8800,65%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000051886
Agent A - 숨겨진 퍼즐,23000,5750,75%,2025-09-02,2025/9/12 23:59,https://store.nintendo.co.kr/70010000050406
A Gummy's Life,21900,5470,75%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000050271
ABC Follow Me: 동물,12990,1000,92%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000050368
Sky Games 하늘 게임,17900,1000,94%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000048536
Stories Untold,11000,2200,80%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000046505
모나크/Monark,71300,14260,80%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000042722
Chaos on Deponia,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015182
Goodbye Deponia,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015099
Deponia,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000016121
Deponia Doomsday,12000,1200,90%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000043179
아카데미 스토리2(Pocket Academy),15000,4950,67%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000032451
WINGSPAN (윙스팬),21500,10750,50%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000043991
My Friend Pedro,22600,4520,80%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000043524
RUINER,22600,4520,80%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000042382
Crash Drive 3,20500,1000,95%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000033687
Fantasy Tower Defense,6990,1000,86%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000043368
드래곤 퀘스천,4000,1000,75%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000041730
성검전설 Legend of Mana,34800,13920,60%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000034468
던전 림버스(Dungeon Limbus),19000,4750,75%,2025-09-02,2025/9/19 23:59,https://store.nintendo.co.kr/70010000034315
좀비스쿨,4000,1000,75%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000034770
Yuppie Psycho: Executive Edition,19590,7840,60%,2025-09-02,2025/9/20 23:59,https://store.nintendo.co.kr/70010000030172
Superliminal,24000,12000,50%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000028671
바이오쇼크 리마스터,22000,8800,60%,2025-09-02,2025/9/14 23:59,https://store.nintendo.co.kr/70010000026216
레고 무비 2 비디오게임,43900,4820,89%,2025-09-02,2025/9/7 23:59,https://store.nintendo.co.kr/70010000013358
Child Of Light,22000,4400,80%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000013586
발리언트 하츠: 더 그레이트 워（Valiant Hearts: The Great War）,18000,4500,75%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000010487
나의 히어로 원즈 저스티스,24800,6800,73%,2025-09-02,2025/9/23 23:59,https://store.nintendo.co.kr/70010000012361
Make it! Pancakes,7000,5000,29%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000100743
Dragon Ruins,11400,10260,10%,2025-09-02,2025/9/4 23:59,https://store.nintendo.co.kr/70010000102066
Dark Deity II,26700,21360,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000098875
두뇌 운동! 해파리 퍼즐,3900,2900,26%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000104069
The Nameless City,11800,9440,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000086993
Candylands Journey,11800,9440,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000097088
Adventure of Samsara,21500,19350,10%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000082014
Fling to the Finish,20310,15230,25%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000067253
Forbidden Ground - Lair of Aooni -,12500,9370,25%,2025-09-02,2025/9/11 23:59,https://store.nintendo.co.kr/70010000104161
We Are Busy Digging A Hole “ONLINE COOPERATIVE”,6700,3350,50%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000096838
Death Mask,13000,11700,10%,2025-09-02,2025/9/16 23:59,https://store.nintendo.co.kr/70010000097257
Not Not 2 - 두뇌 챌린지,5690,2840,50%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000100581
Anime Girls: Nimble Ninja,9000,2990,67%,2025-09-02,2025/9/24 23:59,https://store.nintendo.co.kr/70010000103044
Grit and Valor - 1949,24900,17430,30%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000088560
Poolside Boys Kiss: Passion Fruits Hotel Dating Sim,27390,10950,60%,2025-09-02,2025/9/21 23:59,https://store.nintendo.co.kr/70010000102238
Poolside Girls Kiss: Passion Fruits Hotel Dating Sim,27390,10950,60%,2025-09-02,2025/9/21 23:59,https://store.nintendo.co.kr/70010000102094
City of Springs,13000,6500,50%,2025-09-02,2025/9/6 23:59,https://store.nintendo.co.kr/70010000092593
BURGER Shot,5000,2800,44%,2025-09-02,2025/10/28 23:59,https://store.nintendo.co.kr/70010000099556
Kimono Cats,12150,1990,84%,2025-09-02,2025/9/9 23:59,https://store.nintendo.co.kr/70010000092884
Faye Falling,10000,8000,20%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000088972
Demons Are Coming!,13660,3990,71%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000100962
Anime Girls: Summer Vacay,9000,2990,67%,2025-09-02,2025/9/10 23:59,https://store.nintendo.co.kr/70010000103039
마지브릭（Magibrick）,7500,3000,60%,2025-09-02,2025/9/15 23:59,https://store.nintendo.co.kr/70010000097966
Pimp Up Dungeon,9500,1990,79%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099481
Cozy Cooking: Tiny Tastes,10850,1990,82%,2025-09-02,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099601
Hit! Spin! Watermelon Party,8000,5000,38%,2025-09-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000099716
Sugoi Girls: Firefighter Love,9000,2990,67%,2025-09-02,2025/9/3 23:59,https://store.nintendo.co.kr/70010000100678
Make it! Choco Banana,7000,5000,29%,2025-09-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000099360
THIEF LIFE SIMULATOR,13990,3990,71%,2025-09-02,2025/9/12 23:59,https://store.nintendo.co.kr/70010000100644
