Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
FINAL FANTASY VII,15500,6200,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000018203
Scoop it! Crane Game,7000,5000,29%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000103473
Untitled Goose Game,20500,10250,50%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000067772
포트리스 S,29800,20860,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000051612
셜록 홈즈의 유언 (The Testament of Sherlock Holmes),32900,4270,87%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000054419
Sifu,54000,16200,70%,2025-10-15,2025/11/1 23:59,https://store.nintendo.co.kr/70010000050835
Assassins Creed® III: Remastered,44000,11000,75%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000010683
Hole io,7150,2250,69%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000075736
러브 딜리버리,19800,17820,10%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000079922
스미코구라시 다 함께 리듬 파티,54800,38360,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000072371
Ember Knights,21500,10750,50%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000074385
Blasphemous 2,34800,17400,50%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000070221
Gang Beasts,25000,10000,60%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000033939
Wildcat Gun Machine,16400,1640,90%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000044392
기기괴계 검은 망토의 수수께끼（奇々怪界 黒マントの謎）,36800,20240,45%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000046679
영웅전설 섬의 궤적 IV -THE END OF SAGA-,57400,22960,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000045826
Ni no Kuni™ II: Revenant Kingdom PRINCE'S EDITION,64800,8800,86%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000037236
드래곤 퀘스트,5600,3360,40%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000023997
Nora: In Search of Hidden Ingredients,27500,2990,89%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000104029
Staffer Case: 초능력 추리 어드벤처,24800,17360,30%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000090412
LUNAR Remastered Collection,69000,55200,20%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000092321
페이퍼 트레일 Paper Trail,21500,2150,90%,2025-10-15,2025/10/27 23:59,https://store.nintendo.co.kr/70010000065430
24h편의점 스토리(Convenience Stories),15000,4950,67%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000061350
AKIBA'S TRIP2 Director's Cut(아키바스 트립2 DC),46200,18480,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000061679
A Little to the Left,17900,8950,50%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000058833
WINGSPAN (윙스팬),21500,10750,50%,2025-10-15,2025/10/29 23:59,https://store.nintendo.co.kr/70010000043991
BRAVELY DEFAULT II,69800,27920,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000035959
태고의 달인 쿵딱! 두 가지 RPG 대모험 쿵딱쿵딱 시공 대모험 편,34800,12800,63%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000035119
Immortals Fenyx Rising,47000,9000,81%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000034686
The Sinking City,59800,4780,92%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000019161
갓 이터 3,39800,3800,90%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000019407
길티기어 이그젝스 액센트 코어 플러스 R,14800,3700,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000012664
다함께 쿠키요미4 Nintendo Switch 2 Edition 업그레이드 패스,5600,4480,20%,2025-10-15,2026/1/31 23:59,https://store.nintendo.co.kr/70050000061045
브릿지 레이스,7150,2490,65%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000093584
There's a Gun in the Office,14000,1400,90%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000096569
헤이안 스토리(Heian City Story),15000,7500,50%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000087452
Q REMASTERED,9900,6930,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000086480
전생했더니 슬라임이었던 건에 대하여 템페스트 스토리즈,59800,23800,60%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000062356
Astor: Blade of the Monolith,34200,8550,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000081836
버스 운전 시뮬레이터 24 - 도시 도로 (Bus Driving Simulator 24 - City Roads),33000,3900,88%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000075155
Celeste,21500,5380,75%,2025-10-15,2025/11/3 23:59,https://store.nintendo.co.kr/70010000064972
드래곤 퀘스트 몬스터즈 3 마족 왕자와 엘프의 여행,69800,27920,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000066011
트럭 시뮬레이터: 유럽 도로 (Truck Simulator: European Roads),26000,2900,89%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000072067
더블 드래곤 어드밴스(Double Dragon Advance),9900,4950,50%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000057181
Figment 2: Creed Valley,25590,1980,92%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000046996
그림 가디언즈: 데몬 퍼지,34800,17400,50%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000061622
Blackguards 2,12000,1200,90%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000051893
턴택(TURN TACK),15000,1500,90%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000051829
FPV Simulator,9490,1000,89%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000051433
Lacuna,22000,2200,90%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000048598
루트 필름,69800,13960,80%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000031179
가면라이더 메모리 오브 히어로즈 프리미엄 사운드 에디션,92000,18800,80%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000029129
The Survivalists,29600,5920,80%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000032627
메이즈: 패스 오브 라이트,11390,5690,50%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000105555
Cats and Seek : Kyoto,3900,2600,33%,2025-10-15,2025/10/29 23:59,https://store.nintendo.co.kr/70010000101271
Super Mining Mechs,12000,9600,20%,2025-10-15,2025/10/29 23:59,https://store.nintendo.co.kr/70010000097216
Parking Jam,7150,3500,51%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000100070
Castle of Heart: Retold,20000,17000,15%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000098199
Heroes of Mount Dragon,21500,17200,20%,2025-10-15,2025/11/23 23:59,https://store.nintendo.co.kr/70010000103991
UNI 2,5000,4000,20%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000105405
네코 라멘,8350,1990,76%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000104042
Close For The Night Horror,13890,4160,70%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000101119
Against the Storm 어게인스트 더 스톰,29900,22420,25%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000081352
호그와트 레거시Hogwarts Legacy,79800,55860,30%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000095419
Project Zombie,18190,4180,77%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000097189
Attack Hole,7150,2250,69%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000094786
Guns of Fury,16500,11550,30%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000091388
러브인 로그인,19800,17820,10%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000080359
좀비우드 (Zombiewood),13000,5200,60%,2025-10-15,2025/10/31 23:59,https://store.nintendo.co.kr/70010000076256
방송사 스토리(TV Studio Story),15000,7500,50%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000075947
Headbangers: Rhythm Royale,22500,4500,80%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000069974
Kingdom Eighties,14900,5960,60%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000061382
ALTF4,7400,4810,35%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000061331
Ace Angler 낚시 스피릿 파닥파닥 즐거운 수족관,54800,19800,64%,2025-10-15,2025/11/9 23:59,https://store.nintendo.co.kr/70010000054583
Cooking Tycoons 3: 3 in 1 Bundle,16200,1000,94%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000042694
Shift Happens,12000,1200,90%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000052333
Death's Gambit: Afterlife (데스 갬빗: 애프터라이프),42000,12600,70%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000049976
백 년의 봄날은 가고 The Centennial Case: A Shijima Story,59800,15540,74%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000048047
Sky Games 하늘 게임,17900,1000,94%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000048536
Marooners,16700,1000,94%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000025051
Knights & Guns,34400,1000,97%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000042142
맛집 스토리(Cafeteria Nipponica),15000,4950,67%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000032453
Graveyard Keeper,22300,5570,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000042028
Ruvato : Original Complex,15000,1500,90%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000039480
Fire & Water,3330,1000,70%,2025-10-15,2025/10/27 23:59,https://store.nintendo.co.kr/70010000037885
Cozy Grove,16000,7920,50%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000040140
UNO,11000,4000,64%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000034085
드래곤 퀘스트 II 악령의 신들,7700,4620,40%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000023999
Hungry Shark® World,11000,2200,80%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000010278
Becastled,34920,31420,10%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000102676
Hentai Secrets: Sexy Women,26990,5390,80%,2025-10-15,2025/11/6 23:59,https://store.nintendo.co.kr/70010000107302
Yooka-Replaylee,32000,28800,10%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000106664
We Were Here Together,16400,14760,10%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000098146
패션 부티크 시뮬레이터 : 매장 관리자,12000,5880,51%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000099516
Hentai Party: Summer Paradise,26990,5390,80%,2025-10-15,2025/10/30 23:59,https://store.nintendo.co.kr/70010000106761
Cats Visiting El Dorado,4990,3990,20%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000105907
Grill it! Sanma,5000,3330,33%,2025-10-15,2025/12/23 23:59,https://store.nintendo.co.kr/70010000102745
Electronics Puzzle Lab 2,6000,4800,20%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100988
We Were Here,1500,1000,33%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000095012
We Were Here Too,12400,11160,10%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100632
Fling to the Finish,20310,13200,35%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000067253
The Long Desert Drive,13990,4190,70%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000100005
Kimono Cats,12150,1990,84%,2025-10-15,2025/11/3 23:59,https://store.nintendo.co.kr/70010000092884
Cozy Cooking: Tiny Tastes,10850,2990,72%,2025-10-15,2025/10/27 23:59,https://store.nintendo.co.kr/70010000099601
Hit! Spin! Watermelon Party,8000,5000,38%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000099716
분실물 주인을 찾아라!,3900,1950,50%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000101821
Azure Striker Gunvolt Trilogy Enhanced,49800,39840,20%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000095020
Into The Emberlands,7800,2730,65%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000075649
Once Upon a Puppet,27000,17550,35%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000088930
CarsWheels,19900,4880,75%,2025-10-15,2025/11/3 23:59,https://store.nintendo.co.kr/70010000100014
Stuff it!,9650,1990,79%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000099214
놀면서 배우자 어린이 미니게임 모음,8900,4450,50%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000097466
CONERU -DIMENSION GIRL-,21500,17200,20%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000097669
Nice Day for Fishing,22500,16870,25%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000096111
Call of Glory - Critical Warfare,11190,4400,61%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000094406
Casual Sport Series: Badminton (캐주얼 스포츠 시리즈: 배드민턴),6990,3450,51%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000097811
던전 오브 러브: 완벽한 애니메 여친을 만들기 위해 몬스터를 포획하세요 (Dungeon of Love: Catch Monsters to Make a Perfect Anime Girlfriend),27900,11160,60%,2025-10-15,2025/11/5 23:59,https://store.nintendo.co.kr/70010000093510
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,49800,39800,20%,2025-10-15,2025/11/9 23:59,https://store.nintendo.co.kr/70010000095443
Airborne Grannies 날아라 할머니,14000,1000,93%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000097129
틀린 그림 찾기 탐정,8900,4450,50%,2025-10-15,2025/11/7 23:59,https://store.nintendo.co.kr/70010000097288
어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095091
연료 스테이션 시뮬레이터 Fuel Station Simulator,9900,2450,75%,2025-10-15,2025/10/17 23:59,https://store.nintendo.co.kr/70010000092720
그림 가디언즈 서번트 오브 더 다크,44000,33000,25%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000091056
Tenshokyo : Japan Drift,11580,6360,45%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000093378
GINSEI IGO: AI Teaches You How to Play Go,54800,43840,20%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000090889
DEDALO - 방탈출 어드벤처 (DEDALO - Escape Room Adventure),8500,4250,50%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000092118
Battle Royal -  Battlegrounds Call,13990,4400,69%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000090311
항공기 비행 시뮬레이터: 위험한 착륙 (Airplane Flight Simulator : Dangerous Landings),25000,3900,84%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000089768
고양이 수의학: 내 근처 응급 동물 병원 (Cat Veterinary: Emergency Hospital Close to Me),13900,5560,60%,2025-10-15,2025/11/5 23:59,https://store.nintendo.co.kr/70010000090098
The Escape Room Chronicles ep1:The Mysterious KumaDonald's,6700,4420,34%,2025-10-15,2025/10/29 23:59,https://store.nintendo.co.kr/70010000067120
Neko Bento,9700,2990,69%,2025-10-15,2025/11/8 23:59,https://store.nintendo.co.kr/70010000088874
Card-en-Ciel (카드 앙 시엘),34800,22620,35%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000068810
소드 아트 온라인 프랙처드 데이드림,69800,34800,50%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000055130
Bloomtown: A Different Story,27000,13500,50%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000085195
무지개 내리는 바다,20020,14010,30%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000078879
Loddlenaut,20900,9400,55%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000082762
Streets of Rogue,27000,6750,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000084738
Verne - The Shape of Fantasy,16500,4120,75%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000081049
Thank Goodness You're Here!,21500,15000,30%,2025-10-15,2025/10/26 23:59,https://store.nintendo.co.kr/70010000072668
질주 전사,16900,6760,60%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000081300
원피스 오디세이 디럭스 에디션,59800,29800,50%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000063982
Darkest Dungeon II,42000,25200,40%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000082555
금기의 시련(Taboo Trial),27500,15120,45%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000079606
코치 버스 운전 시뮬레이터 (Coach Bus Driving Simulator),33000,4500,86%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000081802
VENARI - 방 탈출 모험(VENARI - Escape Room Adventure),8500,4250,50%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000083539
초탐정사건부 레인코드,69800,62820,10%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000076227
스도쿠 클래식,6700,4690,30%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000079876
몬스터 패닉,15900,6360,60%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000078567
Hentai Girls Panic,7950,2250,72%,2025-10-15,2025/10/27 23:59,https://store.nintendo.co.kr/70010000078234
Looking Up I See Only A Ceiling 올려다보면 천장만 보인다,4000,2400,40%,2025-10-15,2025/10/30 23:59,https://store.nintendo.co.kr/70010000077441
트럭 시뮬레이터 USA 레볼루션 (Truck Simulator USA Revolution),28000,4000,86%,2025-10-15,2025/11/10 23:59,https://store.nintendo.co.kr/70010000071705
Wall World,10800,8100,25%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000075670
Three Minutes To Eight,16500,1650,90%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000066043
Vege Bubble Shoot,13100,1500,89%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000074617
Make Way,17900,5910,67%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000067251
Batman: Arkham Knight,33800,13520,60%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000045913
Pixel Cafe,17650,1000,94%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000070020
전국 일반상식 체크,8900,4450,50%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000073448
Dream Town Island(섬도시 스토리),15000,7500,50%,2025-10-15,2025/10/28 23:59,https://store.nintendo.co.kr/70010000069356
Soviet Project,5190,2590,50%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000073383
Hello Engineer,19500,4870,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000050899
"Rescue Team 911 Simulator - Ambulance,Police, Firefighter",19990,4870,76%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000069545
Wroom Wroom Puzzles,24990,1000,96%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000069002
세틀러: 새로운 동맹,47000,11000,77%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000020562
nPiano,25180,1990,92%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000067644
더 다크 픽처스 앤솔로지: 맨 오브 메단（The Dark Pictures Anthology: Man Of Medan）,24800,12800,48%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000051063
Despot's Game,26670,6660,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000049017
어린이를 위한 피아노,23670,1990,92%,2025-10-15,2025/10/20 23:59,https://store.nintendo.co.kr/70010000065398
혹시? 유령 사격장 for Nintendo Switch,54800,38360,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000061637
Redemption Reapers,39000,19500,50%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000058985
사무라이 메이든 ~SAMURAI MAIDEN~,79200,23760,70%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000056045
Ship of Fools,25200,10080,60%,2025-10-15,2025/10/25 23:59,https://store.nintendo.co.kr/70010000052585
Wobbledogs,20900,7110,66%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000058842
Dorfromantik,16000,12000,25%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000056981
셜록 홈즈: 베스커빌 가문 이야기,18900,2830,85%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000054414
드래곤볼 더 브레이커즈,24800,3800,85%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000029641
SpiderHeck,14990,3740,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000046211
검과 마법과 학원 퀘스트,49800,9960,80%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000054133
바람의 크로노아 1&2 모험의 시작,49800,12800,74%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000044650
엉덩이 탐정 뿡뿡! 내가 바로 미래의 명탐정!,59800,41860,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000051867
Nobody Saves the World,28000,9800,65%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000051212
ABC Match with Me,12990,1000,92%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000050997
ABC Follow Me: 동물,12990,1000,92%,2025-10-15,2025/11/2 23:59,https://store.nintendo.co.kr/70010000050368
KINGDOM HEARTS Ⅲ + Re Mind Cloud Version,59800,23920,60%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000046799
스미코구라시 방구석 세계 여행,54800,38360,30%,2025-10-15,2025/10/15 23:59,https://store.nintendo.co.kr/70010000048287
뿌이뿌이 모루카 모두 함께! 모루카 파티!,49800,14800,70%,2025-10-15,2025/10/19 23:59,https://store.nintendo.co.kr/70010000044653
ARIA CHRONICLE -아리아 크로니클-,37000,18500,50%,2025-10-15,2025/10/18 23:59,https://store.nintendo.co.kr/70010000036847
Niffelheim,24900,5950,76%,2025-10-15,2025/10/23 23:59,https://store.nintendo.co.kr/70010000011348
Minigolf Adventure,6910,2070,70%,2025-10-15,2025/10/16 23:59,https://store.nintendo.co.kr/70010000043690
Hello Neighbor,45990,11490,75%,2025-10-15,2025/10/22 23:59,https://store.nintendo.co.kr/70010000010713
AAA 시계,11990,1990,83%,2025-10-15,2025/10/21 23:59,https://store.nintendo.co.kr/70010000044498
Pancake Bar Tycoon 팬케이크 바 타이쿤,5600,1000,82%,2025-10-15,2025/11/4 23:59,https://store.nintendo.co.kr/70010000037906
