Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
Stray,32000,25600,20%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000080628
도라에몽의 팥빵 가게 스토리 (Doraemon Dorayaki Shop Story),25000,20000,20%,2025-08-14,2025/8/30 23:59,https://store.nintendo.co.kr/70010000078678
Brotato,5500,3850,30%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000070380
Spelunky 2,22000,8800,60%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000036425
Capcom Belt Action Collection,34800,17400,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000008902
Fate/hollow ataraxia REMASTERED,32000,28800,10%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099081
오구와 비밀의 숲,24800,19840,20%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000094196
Sid Meier's Civilization® VII (시드 마이어의 문명® VII),67800,57630,15%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000041427
ANIMAL WELL,25000,18750,25%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000065086
Potion Craft: Alchemist Simulator,25900,9060,65%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000054957
다함께 쿠키요미 온라인,9440,4720,50%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000060125
Unrailed!,25990,6490,75%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000034669
데이 오브 더 쉘 (Day of the Shell),18700,16830,10%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000101991
원피스 오디세이 디럭스 에디션,59800,29800,50%,2025-08-14,2025/9/1 23:59,https://store.nintendo.co.kr/70010000063982
에이스 컴뱃 7: 스카이즈 언노운 디럭스 에디션（ACE COMBAT™7: SKIES UNKNOWN DELUXE EDITION）,49800,24800,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074353
몬스터헌터 스토리즈（Monster Hunter Stories）,34800,22960,34%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000066337
다른 겨울의 우리들,6250,1870,70%,2025-08-14,2025/8/18 11:59,https://store.nintendo.co.kr/70010000068755
Gang Beasts,25000,10000,60%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000033939
Spelunky,12000,4800,60%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000036420
베리드 스타즈,54800,16440,70%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000018661
NARUTO -나루토- 질풍전 나루티밋 스톰 4 ROAD TO BORUTO,54800,27800,49%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000016050
Ritual of Raven,27000,24300,10%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000098705
선 헤이븐,35000,24500,30%,2025-08-14,2025/9/5 23:59,https://store.nintendo.co.kr/70010000073885
MySims™: Cozy 번들,47000,29140,38%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000084818
Driving School Simulator,19000,2800,85%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000065482
Pilgrims,7800,1950,75%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000057675
BIOHAZARD VILLAGE CLOUD,44800,11200,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000055678
BIOHAZARD REVELATIONS 2,23800,9500,60%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000049893
BIOHAZARD 5,23800,11900,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015875
Slime Rancher: Plortable Edition,26000,7800,70%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000040142
Among Us,5500,3300,40%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000036996
MONSTER HUNTER XX™ Nintendo Switch Ver.,48800,12200,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000037060
Fate/stay night REMASTERED,32000,24000,25%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000077809
PICROSS S+,5500,4400,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000065383
버스 운전 시뮬레이터 24 - 도시 도로 (Bus Driving Simulator 24 - City Roads),33000,3900,88%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000075155
Three Minutes To Eight,16500,1650,90%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000066043
Outer Wilds,30500,18300,40%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000038709
Blasphemous 2,34800,17400,50%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070221
Ghost Trick,34800,17400,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000053638
셜록 홈즈의 유언 (The Testament of Sherlock Holmes),32900,4930,85%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054419
A Little to the Left,17900,8950,50%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000058833
Dorfromantik,16000,12000,25%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000056981
biohazard 4,23800,11900,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000012857
Grand Theft Auto: 트릴로지 – 데피니티브 에디션,65000,26000,60%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70070000013215
몬스터헌터 스토리즈 2 파멸의 날개,44800,22400,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000016891
MONSTER HUNTER RISE,44800,11200,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000029012
던그리드,16900,10900,36%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000014348
NBA 2K 플레이그라운드 2,32000,8000,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000013729
얼티밋 치킨 호스,16000,7200,55%,2025-08-14,2025/8/29 23:59,https://store.nintendo.co.kr/70010000027445
BRAINROT: FIGHTING,13760,6850,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000101797
The Aquarium does not dance,21500,17200,20%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000098457
Keeper's Toll,9000,7200,20%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000093325
Aooni The Horror of Blueberry Onsen,14000,9800,30%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000091843
Slime 3K: Rise Against Despot,6500,2270,65%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000079241
히어로 기지 스토리DX (Legends of Heropolis DX),15000,7500,50%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000081974
클락 타워: 리와인드（Clock Tower: Rewind）,27500,16500,40%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000084378
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,54800,32880,40%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000077389
Risk of Rain 2,29000,7250,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000022858
Verne - The Shape of Fantasy,16500,4120,75%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000081049
Aooni,11000,3300,70%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000084240
Darkest Dungeon II,42000,25200,40%,2025-08-14,2025/8/29 23:59,https://store.nintendo.co.kr/70010000082555
PICROSS S NAMCO LEGENDARY edition,12000,9600,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000076524
토리다마 -담력 시험-,5250,2620,50%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000074272
Sniper - Elite Shooter Squad,11790,2990,75%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000073754
THE KING OF FIGHTERS XIII GLOBAL MATCH,29800,14900,50%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000062312
전국 일반상식 체크,8900,4450,50%,2025-08-14,2025/8/28 23:59,https://store.nintendo.co.kr/70010000073448
Headbangers: Rhythm Royale,22500,2250,90%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000069974
레고® 2K 드라이브,34800,13920,60%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054403
Despot's Game,26670,6660,75%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000049017
그림 가디언즈: 데몬 퍼지,34800,17400,50%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000061622
BIOHAZARD 7 resident evil CLOUD,44800,11200,75%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000057130
열혈삼국지,44800,22400,50%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000051981
Cooking Tycoons: 3 in 1 번들,16200,1000,94%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054943
BIOHAZARD 6,23800,11900,50%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015879
Lost in Random™,36000,5400,85%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000033060
드림하우스 스토리DX(Dream House Days DX),15000,7500,50%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000038563
Cozy Grove,16000,7940,50%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000040140
Just Shapes & Beats,20500,12300,40%,2025-08-14,2025/8/22 23:59,https://store.nintendo.co.kr/70010000037785
The Sinking City,59800,4780,92%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019161
Burnout™ Paradise Remastered,36000,5760,84%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000027021
Dragon's Dogma: Dark Arisen,34800,5560,84%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000018691
테일즈 오브 베스페리아 REMASTER,59800,11800,80%,2025-08-14,2025/9/1 23:59,https://store.nintendo.co.kr/70010000013581
Mega Man 11,34500,11730,66%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000011229
걸☆건2,39000,13650,65%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000012974
Pimp Up Dungeon,9500,1990,79%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099481
Maiden Cops,18500,16650,10%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000092183
Cozy Gardener Simulator,15990,2990,81%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099574
Stuff it!,9650,1990,79%,2025-08-14,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099214
놀면서 배우자 어린이 미니게임 모음,8900,4450,50%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000097466
夏目友人帳 ～葉月の記～（나츠메 우인장 ～하즈키의 기록～）,53000,42400,20%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000090832
Subway Simulator 2025 - City Train,18590,2990,84%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000095950
Thief Snatch & Run,3490,1000,71%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000094338
ESCAPE BACKROOMS: DARKNESS HORROR-방탈출: 어둠의 공포,7280,2700,63%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000096607
어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-08-14,2025/8/22 23:59,https://store.nintendo.co.kr/70010000095091
그림 가디언즈 서번트 오브 더 다크,44000,33000,25%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000091056
Meow Delivery: Fish Frenzy,7590,2990,61%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000090702
8 인 너 Plus,3400,2720,20%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091833
Vertical Kingdom,21500,17200,20%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000082990
Anime Girls: Awesome Adventurer,9000,2490,72%,2025-08-14,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089900
TCG Card Market Simulator,12990,6990,46%,2025-08-14,2025/8/22 23:59,https://store.nintendo.co.kr/70010000090370
고양이들의 설날 방문,4490,3360,25%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000091797
Hole io,7150,2250,69%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000075736
Jewel Fever 3,7990,1500,81%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000086885
카우보이 대 좀비 - Cowboys vs Zombies,12990,2700,79%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000090418
쉬운 귀여운 청소 레슨,8900,4450,50%,2025-08-14,2025/8/28 23:59,https://store.nintendo.co.kr/70010000088185
Formula Racing: Grand Prix League - 포뮬러 레이싱: 그랑프리 리그,24990,4100,84%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000087467
태번 토크,23500,16450,30%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000085008
PICROSS Records of The Shield Hero,12000,9600,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000085155
Bloomtown: A Different Story,27000,13500,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000085195
Warzone Chronicles 2: Warfare Shooter Zombie,13990,2790,80%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000083713
쿠킹,16650,1990,88%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000085559
전생했더니 슬라임이었던 건에 대하여 템페스트 스토리즈,59800,23800,60%,2025-08-14,2025/9/1 23:59,https://store.nintendo.co.kr/70010000062356
색칠하며 놀아요 수족관,9800,1960,80%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000077006
Yatsumeguri,4100,2870,30%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000084477
Thank Goodness You're Here!,21500,15050,30%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072668
색칠하며 놀아요 공룡 박물관,9800,1960,80%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000084763
Busway Islands - Puzzle,6580,3290,50%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000082699
코치 버스 운전 시뮬레이터 (Coach Bus Driving Simulator),33000,4500,86%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000081802
스파이 패밀리 오퍼레이션 다이어리,59800,41800,30%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000064542
Heave Ho,11000,4400,60%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000082091
트럭 시뮬레이터 시티 딜리버리 (Truck Simulator City Delivery),21000,3900,81%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076932
토리다마2 -담력 시험-,8900,4450,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075333
Picross -LogiartGrimoire-,21500,17200,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000078220
Zengeon,24000,3600,85%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000044383
The World of War II: Frontlines of History,18990,2990,84%,2025-08-14,2025/8/15 23:59,https://store.nintendo.co.kr/70010000075770
개구쟁이 스머프: 컬러풀 스토리,16170,1990,88%,2025-08-14,2025/8/29 23:59,https://store.nintendo.co.kr/70010000073866
환일의 요하네 -BLAZE in the DEEPBLUE-,52800,26400,50%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000068798
There Is No Light,21000,7350,65%,2025-08-14,2025/8/22 23:59,https://store.nintendo.co.kr/70010000040217
스피릿티,21500,12900,40%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072466
The Forest Quartet,10200,1000,90%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000068409
Ember Knights,21500,10750,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074385
My Little Car Wash,13000,6500,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000073676
저스트 댄스 2024 에디션,59000,23000,61%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70070000019047
다운타운 열혈이야기 SP,39800,19900,50%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000070161
COCOON,30500,18300,40%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000072453
HammerHelm,19000,5130,73%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000050413
Bus Simulator - City Driving Ultimate,18990,2990,84%,2025-08-14,2025/8/16 23:59,https://store.nintendo.co.kr/70010000071443
"Wash Simulator - Clean Garage, House, Cars Business Tycoons",19990,2790,86%,2025-08-14,2025/8/22 23:59,https://store.nintendo.co.kr/70010000066819
번뜩！추리게임,8900,4450,50%,2025-08-14,2025/8/28 23:59,https://store.nintendo.co.kr/70010000069556
Kovox Pitch,8000,2400,70%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000057454
경찰 시뮬레이터 2023 (Police Simulator 2023),27000,3900,86%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000067234
Zombie Dead Smasher - World Simulator Kill Strike Gun Shooter 3D Poly Games 2023,12990,2990,77%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000057559
PICROSS S9,11000,8800,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000058963
어린이를 위한 메모리 게임,13020,1990,85%,2025-08-14,2025/8/15 23:59,https://store.nintendo.co.kr/70010000065411
The Innsmouth Case,16500,1650,90%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000036057
Tormentor-Action Fire Counter Shooter Game 2023 Gun Strike Simulator,6990,2790,60%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000057196
Storyteller,17950,10770,40%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000044945
Figment 2: Creed Valley,25590,1990,92%,2025-08-14,2025/9/1 23:59,https://store.nintendo.co.kr/70010000046996
Super Toy Cars Offroad,30000,2000,93%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000054802
Rytmos,15000,1500,90%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000061682
VELONE,16400,1640,90%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000054604
Rush Rally 3,17500,7000,60%,2025-08-14,2025/8/21 23:59,https://store.nintendo.co.kr/70010000051409
Ship of Fools,25200,10080,60%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000052585
BIOHAZARD RE:3 CLOUD,34800,11480,67%,2025-08-14,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054014
오리건 트레일,33500,16750,50%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000053723
Bravery and Greed,22500,6750,70%,2025-08-14,2025/8/18 23:59,https://store.nintendo.co.kr/70010000057165
HARVESTELLA,69800,34900,50%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000052512
Warpips,28000,4200,85%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000054228
Bus Simulator City Ride,47600,19040,60%,2025-08-14,2025/8/28 23:59,https://store.nintendo.co.kr/70010000041929
드래곤볼 더 브레이커즈,24800,4800,81%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000029641
PICROSS S8,11000,8800,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000051572
Kid Ball Adventure,6000,1500,75%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000053799
팩맨 월드 리팩 (PAC-MAN WORLD Re-PAC),32800,6800,79%,2025-08-14,2025/8/26 23:59,https://store.nintendo.co.kr/70010000042726
Azure Striker GUNVOLT 3,39800,17910,55%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000039776
Blackguards 2,12000,1200,90%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000051893
Shift Happens,12000,1200,90%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052333
Fire: Ungh’s Quest,8000,1000,88%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052070
Zombie Army 4: Dead War,59800,11960,80%,2025-08-14,2025/8/17 23:59,https://store.nintendo.co.kr/70010000046063
Nobody Saves the World,28000,9800,65%,2025-08-14,2025/8/23 23:59,https://store.nintendo.co.kr/70010000051212
PICROSS S7,11000,8800,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000045832
PICROSS S MEGA DRIVE & Master System edition,12000,9600,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000042753
PICROSS S6,11000,8800,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000038346
PICROSS S5,11000,8800,20%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000035105
Zombie Rollerz: Pinball Heroes,16400,2460,85%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000048071
Lacuna,22000,2200,90%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000048598
Plumber Puzzles,5400,1000,81%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000047810
Encodya,31000,3100,90%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000040675
Happy Game (해피 게임),14440,3610,75%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000036355
Violett,10000,1000,90%,2025-08-14,2025/8/19 23:59,https://store.nintendo.co.kr/70010000046209
Deponia,12000,1200,90%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000016121
포켓 리그 스토리(Pocket League Story),15000,4950,67%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000039362
아카데미 스토리2(Pocket Academy),15000,4950,67%,2025-08-14,2025/9/2 23:59,https://store.nintendo.co.kr/70010000032451
WINGSPAN (윙스팬),21500,10750,50%,2025-08-14,2025/9/4 23:59,https://store.nintendo.co.kr/70010000043991
Blaster Master Zero 2,9800,4900,50%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000042047
Blaster Master Zero,9800,4900,50%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000041519
Blaster Master Zero 3,16000,8000,50%,2025-08-14,2025/8/20 23:59,https://store.nintendo.co.kr/70010000038473
Graveyard Keeper,22300,5570,75%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000042028
Worms Rumble,16800,1680,90%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000037690
Angels of Death,15500,7750,50%,2025-08-14,2025/8/27 23:59,https://store.nintendo.co.kr/70010000040261
Shakes on a Plane,23100,2310,90%,2025-08-14,2025/8/25 23:59,https://store.nintendo.co.kr/70010000034077
Nexomon: Extinction 넥소몬: 멸종,22000,6600,70%,2025-08-14,2025/8/14 23:59,https://store.nintendo.co.kr/70010000033250
The Survivalists,29600,2960,90%,2025-08-14,2025/8/31 23:59,https://store.nintendo.co.kr/70010000032627
