Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
A Gummy's Life,21900,5470,75%,2025-08-16,2025/9/9 23:59,https://store.nintendo.co.kr/70010000050271
드림하우스 스토리DX(Dream House Days DX),15000,7500,50%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000038563
몬스터헌터 스토리즈 2 파멸의 날개,44800,22400,50%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000016891
Just Shapes & Beats,20500,12300,40%,2025-08-16,2025/8/22 23:59,https://store.nintendo.co.kr/70010000037785
The Sinking City,59800,4780,92%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019161
Mega Man Zero/ZX Legacy Collection,37800,12850,66%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000016861
FINAL FANTASY VII,15500,6200,60%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000018203
테일즈 오브 베스페리아 REMASTER,59800,11800,80%,2025-08-16,2025/9/1 23:59,https://store.nintendo.co.kr/70010000013581
Mega Man 11,34500,11730,66%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000011229
걸☆건2,39000,13650,65%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000012974
Car Drift Racing Game PRO,16000,6400,60%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000097083
Pimp Up Dungeon,9500,1990,79%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000099481
Maiden Cops,18500,16650,10%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000092183
Cozy Gardener Simulator,15990,2990,81%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099574
Stuff it!,9650,1990,79%,2025-08-16,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099214
놀면서 배우자 어린이 미니게임 모음,8900,4450,50%,2025-08-16,2025/8/23 23:59,https://store.nintendo.co.kr/70010000097466
Subway Simulator 2025 - City Train,18590,2990,84%,2025-08-16,2025/8/23 23:59,https://store.nintendo.co.kr/70010000095950
ESCAPE BACKROOMS: DARKNESS HORROR-방탈출: 어둠의 공포,7280,2700,63%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000096607
Twilight Monk,21500,16120,25%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000093423
그림 가디언즈 서번트 오브 더 다크,44000,33000,25%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000091056
8 인 너 Plus,3400,2720,20%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091833
Vertical Kingdom,21500,17200,20%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000082990
Anime Girls: Awesome Adventurer,9000,2490,72%,2025-08-16,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089900
Shieldwall,26000,20800,20%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000082744
TCG Card Market Simulator,12990,6990,46%,2025-08-16,2025/8/22 23:59,https://store.nintendo.co.kr/70010000090370
고양이들의 설날 방문,4490,3360,25%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000091797
Jewel Fever 3,7990,1500,81%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000086885
카우보이 대 좀비 - Cowboys vs Zombies,12990,2700,79%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000090418
Dinosaur RPG - Dino Survival Simulator Survivor,13990,6990,50%,2025-08-16,2025/8/22 23:59,https://store.nintendo.co.kr/70010000087565
Slime 3K: Rise Against Despot,6500,2270,65%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000079241
클락 타워: 리와인드（Clock Tower: Rewind）,27500,16500,40%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000084378
Formula Racing: Grand Prix League - 포뮬러 레이싱: 그랑프리 리그,24990,4100,84%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000087467
Flight Simulator Delivery: Cargo Business,13990,6990,50%,2025-08-16,2025/8/22 23:59,https://store.nintendo.co.kr/70010000087006
PICROSS Records of The Shield Hero,12000,9600,20%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000085155
Bloomtown: A Different Story,27000,13500,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000085195
Disney Epic Mickey: Rebrushed,64800,32400,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000083256
절대 공포 -AOONI-,11000,5500,50%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000084145
Warzone Chronicles 2: Warfare Shooter Zombie,13990,2790,80%,2025-08-16,2025/8/18 23:59,https://store.nintendo.co.kr/70010000083713
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,54800,32880,40%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000077389
페글린,21500,15050,30%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000084165
쿠킹,16650,1990,88%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000085559
Verne - The Shape of Fantasy,16500,4120,75%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000081049
전생했더니 슬라임이었던 건에 대하여 템페스트 스토리즈,59800,23800,60%,2025-08-16,2025/9/1 23:59,https://store.nintendo.co.kr/70010000062356
색칠하며 놀아요 수족관,9800,1960,80%,2025-08-16,2025/8/18 23:59,https://store.nintendo.co.kr/70010000077006
Yatsumeguri,4100,2870,30%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000084477
색칠하며 놀아요 공룡 박물관,9800,1960,80%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000084763
코치 버스 운전 시뮬레이터 (Coach Bus Driving Simulator),33000,4500,86%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000081802
Heave Ho,11000,4400,60%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000082091
트럭 시뮬레이터 시티 딜리버리 (Truck Simulator City Delivery),21000,3900,81%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076932
뇌를 단련하자!강아지 사진에서 틀린부분 찾기,3900,1950,50%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000078514
토리다마2 -담력 시험-,8900,4450,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075333
Colony Defense - The Ultimate Minimalist Tower Base Defense Game,12890,6440,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075312
토리다마 -담력 시험-,5250,2620,50%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000074272
Zengeon,24000,3600,85%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000044383
Sniper - Elite Shooter Squad,11790,2990,75%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000073754
20 Minutes Till Dawn,5600,3900,30%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000061069
뇌를 단련하자! 냥이 사진에서 틀린부분 찾기,3900,1950,50%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000073430
환일의 요하네 -BLAZE in the DEEPBLUE-,52800,26400,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000068798
스피릿티,21500,12900,40%,2025-08-16,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072466
The Forest Quartet,10200,1000,90%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000068409
Ember Knights,21500,10750,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000074385
Bus Simulator - City Driving Ultimate,18990,2990,84%,2025-08-16,2025/8/16 23:59,https://store.nintendo.co.kr/70010000071443
Kovox Pitch,8000,2400,70%,2025-08-16,2025/8/21 23:59,https://store.nintendo.co.kr/70010000057454
경찰 시뮬레이터 2023 (Police Simulator 2023),27000,3900,86%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000067234
Despot's Game,26670,6660,75%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000049017
더 컴패니언,26320,4990,81%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000060315
ROCKMAN EXE ADVANCED COLLECTION Vol.1,48400,24200,50%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000045617
ROCKMAN EXE ADVANCED COLLECTION Vol.2,48400,24200,50%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000045613
The Innsmouth Case,16500,1650,90%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000036057
Tormentor-Action Fire Counter Shooter Game 2023 Gun Strike Simulator,6990,2790,60%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000057196
Storyteller,17950,10770,40%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000044945
Super Toy Cars Offroad,30000,2000,93%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000054802
VELONE,16400,1640,90%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000054604
수호신,16500,3300,80%,2025-08-16,2025/8/28 23:59,https://store.nintendo.co.kr/70010000058594
Ship of Fools,25200,10080,60%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000052585
BIOHAZARD RE:3 CLOUD,34800,11480,67%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054014
오리건 트레일,33500,16750,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000053723
Bravery and Greed,22500,6750,70%,2025-08-16,2025/8/18 23:59,https://store.nintendo.co.kr/70010000057165
Orbital Bullet,20500,2050,90%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000046523
HARVESTELLA,69800,34900,50%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000052512
온천골 스토리2(Hot Springs Story 2),15000,4950,67%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000035622
Bus Simulator City Ride,47600,19040,60%,2025-08-16,2025/8/28 23:59,https://store.nintendo.co.kr/70010000041929
드래곤볼 더 브레이커즈,24800,4800,81%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000029641
The DioField Chronicle,69800,20940,70%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000045376
Thymesia - Cloud Version,34800,10440,70%,2025-08-16,2025/8/18 23:59,https://store.nintendo.co.kr/70010000052867
Blackguards 2,12000,1200,90%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000051893
Shift Happens,12000,1200,90%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052333
Fire: Ungh’s Quest,8000,1000,88%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052070
백 년의 봄날은 가고 The Centennial Case: A Shijima Story,59800,15540,74%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000048047
Zombie Army 4: Dead War,59800,11960,80%,2025-08-16,2025/8/17 23:59,https://store.nintendo.co.kr/70010000046063
Nobody Saves the World,28000,9800,65%,2025-08-16,2025/8/23 23:59,https://store.nintendo.co.kr/70010000051212
Phantom Breaker: Omnia,19800,1980,90%,2025-08-16,2025/8/28 23:59,https://store.nintendo.co.kr/70010000027538
Zombie Rollerz: Pinball Heroes,16400,2460,85%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000048071
BIOHAZARD 6,23800,11900,50%,2025-08-16,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015879
Lacuna,22000,2200,90%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000048598
Timelie,23900,9560,60%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000049044
Violett,10000,1000,90%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000046209
"Balloon Pop - 미취학 아동 및 유아를 위한 학습 게임 - 14개 언어로 숫자, 문자, 모양 및 색상 배우기",16600,8300,50%,2025-08-16,2025/8/26 23:59,https://store.nintendo.co.kr/70010000044844
Deponia,12000,1200,90%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000016121
포켓 리그 스토리(Pocket League Story),15000,4950,67%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000039362
Slime Rancher: Plortable Edition,26000,7800,70%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000040142
아카데미 스토리2(Pocket Academy),15000,4950,67%,2025-08-16,2025/9/2 23:59,https://store.nintendo.co.kr/70010000032451
WINGSPAN (윙스팬),21500,10750,50%,2025-08-16,2025/9/4 23:59,https://store.nintendo.co.kr/70010000043991
Blaster Master Zero 2,9800,4900,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000042047
Blaster Master Zero,9800,4900,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000041519
Blaster Master Zero 3,16000,8000,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000038473
Worms Rumble,16800,1680,90%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000037690
길잃은 고양이의 여행2 -Stray Cat Doors2-,20000,10000,50%,2025-08-16,2025/8/19 23:59,https://store.nintendo.co.kr/70010000041041
Angels of Death,15500,7750,50%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000040261
Shakes on a Plane,23100,2310,90%,2025-08-16,2025/8/25 23:59,https://store.nintendo.co.kr/70010000034077
The Survivalists,29600,2960,90%,2025-08-16,2025/8/31 23:59,https://store.nintendo.co.kr/70010000032627
Superliminal,24000,12000,50%,2025-08-16,2025/9/4 23:59,https://store.nintendo.co.kr/70010000028671
UNI,2000,1000,50%,2025-08-16,2025/9/9 23:59,https://store.nintendo.co.kr/70010000012875
길티기어 이그젝스 액센트 코어 플러스 R,14800,3700,75%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000012664
GUILTY GEAR,12000,3760,69%,2025-08-16,2025/8/27 23:59,https://store.nintendo.co.kr/70010000014443
레미로어 ~소녀와 이세계와 마도서~,41250,20600,50%,2025-08-16,2025/8/20 23:59,https://store.nintendo.co.kr/70010000013601
