Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
Skul: The Hero Slayer,21000,10500,50%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000037367
Fire & Water,3330,1000,70%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000037885
Highway Haste,22300,1000,96%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000037767
Cozy Grove,16000,7920,50%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000040140
태고의 달인 쿵딱! 두 가지 RPG 대모험 쿵딱쿵 신비한 대모험 편,34800,12800,63%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000035113
태고의 달인 쿵딱! 두 가지 RPG 대모험 쿵딱쿵딱 시공 대모험 편,34800,12800,63%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000035119
Superliminal,24000,12000,50%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000028671
바이오쇼크 인피니트: 컴플리트 에디션,22000,8800,60%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000026234
Metro 2033 Redux,22700,3400,85%,2025-10-23,2025/10/31 23:59,https://store.nintendo.co.kr/70010000028628
LEGO® DC Super-Villains,62000,6200,90%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000013222
Ni no Kuni: Wrath of the White Witch,54800,9800,82%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000016903
LEGO® 인크레더블,62000,4960,92%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000010701
마녀가미－The Witch of Luludidea－,65000,58500,10%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000097799
Becastled,34920,31420,10%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000102676
Cozy Memory,14000,2990,79%,2025-10-23,2025/11/11 23:59,https://store.nintendo.co.kr/70010000107487
Puzzle Wars,7070,2820,60%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000094556
음이 설레는 순간,15000,12000,20%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000095567
어드벤처러,7800,6630,15%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000096743
Color Breakers 2,12900,10320,20%,2025-10-23,2025/11/30 23:59,https://store.nintendo.co.kr/70010000103920
Cats Visiting El Dorado,4990,3990,20%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000105907
Heroes of Mount Dragon,21500,17200,20%,2025-10-23,2025/11/23 23:59,https://store.nintendo.co.kr/70010000103991
Rise of Rana,27900,11160,60%,2025-10-23,2025/11/12 23:59,https://store.nintendo.co.kr/70010000101225
Kemono Teatime,14500,11600,20%,2025-10-23,2025/11/16 23:59,https://store.nintendo.co.kr/70010000083656
Reel it! Ocean Fishing,12000,8800,27%,2025-10-23,2025/11/25 23:59,https://store.nintendo.co.kr/70010000100736
OpsCam - Body Cam Shooter,13990,4190,70%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000098955
Neko Bento 2,8250,1990,76%,2025-10-23,2025/11/17 23:59,https://store.nintendo.co.kr/70010000103873
Into The Emberlands,7800,2730,65%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000075649
CarsWheels,19900,4880,75%,2025-10-23,2025/11/3 23:59,https://store.nintendo.co.kr/70010000100014
Spiritfall,21500,12900,40%,2025-10-23,2025/10/24 23:59,https://store.nintendo.co.kr/70010000085716
Cat&Rabbit Pizza Farming,14650,1990,86%,2025-10-23,2025/11/15 23:59,https://store.nintendo.co.kr/70010000096146
Sunseed Island,16100,1990,88%,2025-10-23,2025/11/1 23:59,https://store.nintendo.co.kr/70010000094161
귀여운 틀린 그림 찾기,3900,1950,50%,2025-10-23,2025/11/15 23:59,https://store.nintendo.co.kr/70010000094269
8 인 너 Plus,3400,2380,30%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000091833
DOOM + DOOM II,11420,4560,60%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000078056
Critical Strike Shooter: SWAT Rescue Missions,16990,6990,59%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000087067
Universe For Sale,23000,16100,30%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000081819
Float Survival Simulator - Ocean Survivor,17990,6990,61%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000087061
헤이안 스토리(Heian City Story),15000,7500,50%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000087452
Neko Bento,9700,2990,69%,2025-10-23,2025/11/8 23:59,https://store.nintendo.co.kr/70010000088874
숫자를 찾아라!,3900,1950,50%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000085343
Crow Country,25000,12500,50%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000054544
공포의 뇌 트레이닝,3900,1950,50%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000085426
동방 탄막 카구라 판타지아 로스트,32000,25600,20%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000079927
Pixel Boy 2 - The Castle Revenge,7990,4790,40%,2025-10-23,2025/11/10 23:59,https://store.nintendo.co.kr/70010000062623
Arco,21500,15000,30%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000064955
Parking Masters,17990,5390,70%,2025-10-23,2025/11/18 23:59,https://store.nintendo.co.kr/70010000084776
초난문！기억력 테스트,3900,1950,50%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000083061
Darkest Dungeon II,42000,25200,40%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000082555
TSUKIHIME -A piece of blue glass moon-,75000,45000,40%,2025-10-23,2025/11/12 23:59,https://store.nintendo.co.kr/70010000077994
Let Me Sleep,3950,1000,75%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000076028
방송사 스토리(TV Studio Story),15000,7500,50%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000075947
Hard Racing: Stunt Car Driving,6470,1290,80%,2025-10-23,2025/11/11 23:59,https://store.nintendo.co.kr/70010000074781
Fashion World,7750,1500,81%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000074612
Vege Bubble Shoot,13100,1500,89%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000074617
Shanghai LEGEND,23980,14380,40%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000072678
Headbangers: Rhythm Royale,22500,4500,80%,2025-10-23,2025/10/25 23:59,https://store.nintendo.co.kr/70010000069974
My Little Universe,19500,6630,66%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000065456
Trombone Champ,15500,6200,60%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000065991
Wroom Wroom Puzzles,24990,1000,96%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000069002
더 다크 픽처스 앤솔로지: 맨 오브 메단（The Dark Pictures Anthology: Man Of Medan）,24800,12800,48%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000051063
서브넷 탈출 방 모험(SUBNET - Escape Room Adventure),7000,3500,50%,2025-10-23,2025/10/25 23:59,https://store.nintendo.co.kr/70010000064651
더 라스트 스펠 (The Last Spell),31500,18900,40%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000062317
Spaceland,24900,5950,76%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000029557
Cooking Tycoons 3: 3 in 1 Bundle,16200,1000,94%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000042694
ABC Follow Me: Food Festival,12990,1000,92%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000061843
Pixel Boy - Lost in the Castle,5990,3590,40%,2025-10-23,2025/11/10 23:59,https://store.nintendo.co.kr/70010000061700
Aka,13500,4700,65%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000053828
Kanjozoku Game レーサー - Car Racing & Highway Driving Simulator Games,9990,4890,51%,2025-10-23,2025/10/31 23:59,https://store.nintendo.co.kr/70010000058024
브로큰 유니버스 아티팩트의 전설,14180,3990,72%,2025-10-23,2025/11/17 23:59,https://store.nintendo.co.kr/70010000058232
The Witch's House MV,17650,8820,50%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000054072
미취학 아동:시즌 1,27440,3990,85%,2025-10-23,2025/11/17 23:59,https://store.nintendo.co.kr/70010000044510
Real Car Driving Simulator & Parking 2022 Games,12990,4890,62%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000054946
Lost Ruins,20500,10250,50%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000053235
Wildcat Gun Machine,16400,1640,90%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000044392
Agent A - 숨겨진 퍼즐,23000,11500,50%,2025-10-23,2025/11/7 23:59,https://store.nintendo.co.kr/70010000050406
Astalon: Tears Of The Earth,23650,11820,50%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000047461
무인도 스토리 DX(Beastie Bay DX),15000,7500,50%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000033816
Crazy Trucks,19990,1000,95%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000046495
WHAT THE GOLF?,20500,8200,60%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000048116
Ball Physics Draw Puzzles,3790,1000,74%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047752
Bring Home Honey,3790,1000,74%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047735
Color Dots Connect,3790,1000,74%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000047630
Evertried,23650,9460,60%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000046259
맛집 스토리(Cafeteria Nipponica),15000,4950,67%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000032453
Urban Flow,8000,1000,88%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000044232
Subnautica 서브노티카,31000,15500,50%,2025-10-23,2025/10/31 23:59,https://store.nintendo.co.kr/70010000030086
Crash Drive 3,20500,1000,95%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000033687
Roundguard,19900,7540,62%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000039139
Alphadia Genesis 2,18900,9450,50%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000041233
Escape Route,2700,1000,63%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000038747
Party Games: 15 in 1,6880,1000,85%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000034745
Tank Battle Retro,5560,1000,82%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000041630
다이시 던전,14900,2980,80%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000028409
Pure Pool,19800,13860,30%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000034072
가면라이더 메모리 오브 히어로즈,64800,9800,85%,2025-10-23,2025/11/16 23:59,https://store.nintendo.co.kr/70010000021858
Metro: Last Light Redux,22700,3400,85%,2025-10-23,2025/10/31 23:59,https://store.nintendo.co.kr/70010000028627
가면라이더 클라이맥스 스크램블,64800,17800,73%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000015172
나의 히어로 원즈 저스티스,24800,12800,48%,2025-10-23,2025/11/16 23:59,https://store.nintendo.co.kr/70010000012361
SONIC MANIA,20000,6000,70%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000012912
Farming Simulator: Signature Edition,49800,44820,10%,2025-10-23,2026/1/22 21:59,https://store.nintendo.co.kr/70010000099923
Boxes: Lost Fragments,20000,18000,10%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000102217
Yandere Girlfriend Simulator: Psycho Romance Game,34990,13990,60%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000102261
Yandere Boyfriend Simulator: Psycho Romance Game,34990,13990,60%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000102347
Asterix & Obelix - Mission Babylon,25000,22500,10%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000093783
마녀가미－The Witch of Luludidea－,55000,49500,10%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000100993
Udon! Road to Mastery,7000,5000,29%,2025-10-23,2026/1/20 23:59,https://store.nintendo.co.kr/70010000105255
메이즈: 패스 오브 라이트,11390,5690,50%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000105555
X-Force Genesis - Definitive Edition,10000,5000,50%,2025-10-23,2025/11/14 23:59,https://store.nintendo.co.kr/70010000100661
Robot Warfare War Game,12000,6000,50%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000102109
PEAK The Adventure Begins,9730,3890,60%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000105007
Hentai Party: Secret Garden,26990,5390,80%,2025-10-23,2025/11/13 23:59,https://store.nintendo.co.kr/70010000107008
Smoots Crazy Wave,12000,9600,20%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000106564
Kotenok,5000,4000,20%,2025-10-23,2025/11/5 23:59,https://store.nintendo.co.kr/70010000102720
"Garden of the Greek Goddesses: Aphrodite, Artemis & Athena Love Story",35690,13990,61%,2025-10-23,2025/11/11 23:59,https://store.nintendo.co.kr/70010000106413
"Garden of the Greek Gods: Zeus, Poseidon & Hades Love Story",35690,13990,61%,2025-10-23,2025/11/11 23:59,https://store.nintendo.co.kr/70010000106408
Five Nights with Tung Tung Sahur,16900,6990,59%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000107105
Hentai Secrets: Sexy Women,26990,5390,80%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000107302
Twins of the Sun (태양의 쌍둥이),13850,9690,30%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000103721
Hentai Party: Cyber Girls,26990,5390,80%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000107003
Battle Suit Aces,27000,24300,10%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000103999
Nora: In Search of Hidden Ingredients,27500,2990,89%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000104029
Cats and Seek : Kyoto,3900,2600,33%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000101271
꽃 회전 퍼즐,3900,2900,26%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000106050
Neffy -Moonlight Labyrinth X-,16500,11550,30%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000101988
Hentai Party: Summer Paradise,26990,5390,80%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000106761
Castle of Heart: Retold,20000,17000,15%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000098199
Grill it! Sanma,5000,3330,33%,2025-10-23,2025/12/23 23:59,https://store.nintendo.co.kr/70010000102745
Doku Girls 3,26990,5390,80%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000106206
Snapshot Girls 3,26990,5390,80%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000106120
다함께 쿠키요미4 Nintendo Switch 2 Edition 업그레이드 패스,5600,4480,20%,2025-10-23,2026/1/31 23:59,https://store.nintendo.co.kr/70050000061045
Fling it! Shoe Kicking,5000,3000,40%,2025-10-23,2025/12/2 23:59,https://store.nintendo.co.kr/70010000103465
Voltline (볼트라인),7000,4200,40%,2025-10-23,2025/11/12 23:59,https://store.nintendo.co.kr/70010000104630
Make it! Pancakes,7000,5000,29%,2025-10-23,2025/11/25 23:59,https://store.nintendo.co.kr/70010000100743
Kemono Teatime: Premium Blend for Fans,21500,17200,20%,2025-10-23,2025/11/16 23:59,https://store.nintendo.co.kr/70010000105336
Vice Thief Simulator: 80s Nostalgia,13990,3990,71%,2025-10-23,2025/10/29 23:59,https://store.nintendo.co.kr/70010000100893
Cat Clinic Simulator: Vet Hospital,6870,1000,85%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000101894
Wolf Simulator 2025: Wild RPG Survival,13900,4400,68%,2025-10-23,2025/11/1 23:59,https://store.nintendo.co.kr/70010000098784
TUNG TUNG SAHUR EXTREME,6930,1000,86%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000103434
Fling to the Finish,20310,13200,35%,2025-10-23,2025/11/4 23:59,https://store.nintendo.co.kr/70010000067253
Glory to the Heroes,13890,4400,68%,2025-10-23,2025/10/25 23:59,https://store.nintendo.co.kr/70010000099686
Super World War,25300,22700,10%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000104339
10살 전에 키우는 패턴 사고 퍼즐,8900,4450,50%,2025-10-23,2025/11/15 23:59,https://store.nintendo.co.kr/70010000104325
틀린 글자 찾아라,3900,1950,50%,2025-10-23,2025/11/15 23:59,https://store.nintendo.co.kr/70010000103588
Death Mask,13000,10400,20%,2025-10-23,2025/11/12 23:59,https://store.nintendo.co.kr/70010000097257
Roadwarden,15000,11250,25%,2025-10-23,2025/11/7 23:59,https://store.nintendo.co.kr/70010000063730
Not Not 2 - 두뇌 챌린지,5690,2560,55%,2025-10-23,2025/11/12 23:59,https://store.nintendo.co.kr/70010000100581
CORE.SYS,5000,3500,30%,2025-10-23,2025/11/6 23:59,https://store.nintendo.co.kr/70010000100374
세계 일주 퍼즐,3900,1950,50%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000103338
귀여운 틀린 그림 찾기2,3900,1950,50%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000103077
Herdling,26900,21500,20%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000083929
City of Springs,13000,1300,90%,2025-10-23,2025/11/18 23:59,https://store.nintendo.co.kr/70010000092593
BURGER Shot,5000,2800,44%,2025-10-23,2025/10/28 23:59,https://store.nintendo.co.kr/70010000099556
HeistGeist (하이스트가이스트),21500,16120,25%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000103411
Kimono Cats,12150,1990,84%,2025-10-23,2025/11/3 23:59,https://store.nintendo.co.kr/70010000092884
Faye Falling,10000,7000,30%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000088972
Pimp Up Dungeon,9500,1990,79%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000099481
Cozy Cooking: Tiny Tastes,10850,2990,72%,2025-10-23,2025/10/27 23:59,https://store.nintendo.co.kr/70010000099601
Alien Breakout,6000,4200,30%,2025-10-23,2025/10/23 23:59,https://store.nintendo.co.kr/70010000099659
바스레로즈: 인베이젼 (BASUREROES INVASION),25000,20000,20%,2025-10-23,2025/11/2 23:59,https://store.nintendo.co.kr/70010000096665
범인은 어디에?,3900,1950,50%,2025-10-23,2025/11/9 23:59,https://store.nintendo.co.kr/70010000102693
Star Jumper: Cosmic Adventure,6890,3780,45%,2025-10-23,2025/10/26 23:59,https://store.nintendo.co.kr/70010000099233
ION Shift 이온 이동,8300,4980,40%,2025-10-23,2025/10/30 23:59,https://store.nintendo.co.kr/70010000097686
스펠 디스크 (Spell Disk),16000,12800,20%,2025-10-23,2025/10/31 23:59,https://store.nintendo.co.kr/70010000090885
