Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
THIEF LIFE SIMULATOR,13990,3990,71%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000100644
아그노스티코 VS (Agnostiko VS),20220,16170,20%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000058648
팜랜드,7150,2750,62%,2025-08-30,2025/9/22 23:59,https://store.nintendo.co.kr/70010000075778
Jump Up 3D: Mini Basketball,8090,4190,48%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000098214
Tiny Pixels Vol. 2 - Stormy Knights,6000,4200,30%,2025-08-30,2025/9/11 23:59,https://store.nintendo.co.kr/70010000097347
Our Summer Festival 2,16500,12500,24%,2025-08-30,2025/9/30 23:59,https://store.nintendo.co.kr/70010000097414
아일랜더스: 새로운 해안,12400,9920,20%,2025-08-30,2025/9/25 23:59,https://store.nintendo.co.kr/70010000086897
GLITCH: Dead Loop Horror,12250,2760,77%,2025-08-30,2025/9/3 23:59,https://store.nintendo.co.kr/70010000099409
두뇌운동! 명화 틀린 그림 찾기,8900,4450,50%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000100133
Battle Rockets™,10000,7000,30%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000096530
Into The Emberlands,7800,6240,20%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075649
달콤한 중력,3990,2790,30%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000087368
TUNG SAHUR Supermarket Simulator,10850,2850,74%,2025-08-30,2025/9/3 23:59,https://store.nintendo.co.kr/70010000098888
Duo Games,12350,1990,84%,2025-08-30,2025/9/15 23:59,https://store.nintendo.co.kr/70010000100065
A Bibelot: Y-Break,6990,3490,50%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099897
Exo-Calibre,8000,5600,30%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000095622
두뇌와 시각을 단련하는 다른 그림 찾기 트레이닝,8900,4450,50%,2025-08-30,2025/9/13 23:59,https://store.nintendo.co.kr/70010000099476
Zombies Overloaded,10000,5000,50%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097749
Rusty Rangers,20000,17000,15%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000093767
SUSHI vs BURGER Race,12000,9000,25%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096398
Floor Plan Puzzle (Red Room Simulator),5600,4480,20%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000098606
Once Upon a Puppet,27000,21600,20%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000088930
Om Nom: Run 2,7150,2860,60%,2025-08-30,2025/9/1 23:59,https://store.nintendo.co.kr/70010000094587
CarsWheels,19900,3900,80%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000100014
이상한 사냥터(Strange Hunting Grounds),19000,15200,20%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000095679
The Original Moorhuhn Hunt + Moorhuhn Remake,9400,7520,20%,2025-08-30,2025/9/14 23:59,https://store.nintendo.co.kr/70010000094828
Stuff it!,9650,1990,79%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000099214
Football Mini Stars,3900,2600,33%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090365
Blast Rush LS,10700,8560,20%,2025-08-30,2025/9/1 23:59,https://store.nintendo.co.kr/70010000089649
Chronicles of the Wolf,22800,19380,15%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096114
우주 고양이 퍼즐,8350,1990,76%,2025-08-30,2025/9/1 23:59,https://store.nintendo.co.kr/70010000098676
Covenant of Solitude,22680,17010,25%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092859
Digging A Hole 2025,6990,2990,57%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000097385
Jet Ski Rush 제트 스키 러시,5550,1500,73%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000097618
Hentai Girls: DJ Romance,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092524
Fairy Whale,9990,4990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000098550
Cyber Love Story,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000096871
Vasilisa and Baba Yaga,19000,16150,15%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000093454
스페셜 스트라이크(Special Strike),29000,20300,30%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000098278
Werewolf Hunter - Survive The Howl,17990,2790,84%,2025-08-30,2025/9/5 23:59,https://store.nintendo.co.kr/70010000097036
Nice Day for Fishing,22500,18000,20%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096111
Mystery Lover : Forgotten Truth,9000,8100,10%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000087625
Call of Glory - Critical Warfare,11190,1000,91%,2025-08-30,2025/9/3 23:59,https://store.nintendo.co.kr/70010000094406
크라임버스터즈 II 해벅(Crime Busters II: Havoc),19000,12350,35%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000096992
MYSIDE REALITY,20990,3990,81%,2025-08-30,2025/9/1 23:59,https://store.nintendo.co.kr/70010000097874
Mudness Offroad Car Simulator Runner,18990,2990,84%,2025-08-30,2025/9/1 23:59,https://store.nintendo.co.kr/70010000095812
동화를 방문하는 고양이들 : Cats Visiting Fairy Tales,4990,3740,25%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097742
A Bibelot: Tiret sur Will,7110,3550,50%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000097041
던전 오브 러브: 완벽한 애니메 여친을 만들기 위해 몬스터를 포획하세요 (Dungeon of Love: Catch Monsters to Make a Perfect Anime Girlfriend),27900,11160,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093510
던전 오브 러브: 완벽한 애니메이션 남자친구로 만들기 위해 몬스터를 포획하세요 (Dungeon of Love: Catch Monsters to Make a Perfect Anime Boyfriend),27900,11160,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092642
Apocalypse Market Simulator,12000,1800,85%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000097075
월드 앳 워 코브라(World At War: Cobra),29000,20300,30%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000097973
Hentai Puzzle: Emo Girls,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000097563
Spiritfall,21500,15050,30%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000085716
페이퍼 io 2,7150,2500,65%,2025-08-30,2025/9/14 23:59,https://store.nintendo.co.kr/70010000075739
카드마스터 곰리오,21800,14600,33%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000093417
There's a Gun in the Office,14000,4200,70%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096569
Airborne Grannies 날아라 할머니,14000,1000,93%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000097129
Cat&Rabbit Pizza Farming,14650,1990,86%,2025-08-30,2025/9/21 23:59,https://store.nintendo.co.kr/70010000096146
Undivine,14500,7250,50%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000094753
사이코 킬러 소녀와의 금단의 연애: 호러 게임 시리즈 - 사랑 이야기 (Date with a Psycho Killer Girl:A Love Story & Horror Show Series),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000096342
연쇄 살인마와의 금단의 연애: 호러 쇼 시리즈 - 비극적인 사랑 이야기 (Date with a Serial Killer:A Love Story from a Horror Show Series),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000096323
Shotgun Cop Man,11000,8250,25%,2025-08-30,2025/9/11 23:59,https://store.nintendo.co.kr/70010000089700
Endless Monday: Dreams and Deadlines,11000,8800,20%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000095901
Blazing Trail,15000,9000,40%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000093270
Seedsow Lullaby,21500,15050,30%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000093661
틀린 그림 찾기 탐정,8900,4450,50%,2025-08-30,2025/9/13 23:59,https://store.nintendo.co.kr/70010000097288
ANNIE:Last Hope,31400,25120,20%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000094914
The Dark Eye: Memoria,22000,2200,90%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052072
아하! 뇌섹 변화 찾기,8900,4450,50%,2025-08-30,2025/9/13 23:59,https://store.nintendo.co.kr/70010000096328
두뇌 트레이닝! 빙글빙글 성 퍼즐,3900,1950,50%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096637
이 사람이 어디에?,3900,1950,50%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096125
두뇌 챌린지 진짜를 찾아라!,3900,1950,50%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000095930
Hentai Puzzle: Volleyball Girls,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000096211
의료 검사 과학: 종합병원의 애니메이션 간호사 사랑 (Medical Lab Science: Anime Nurse Love in the Public Hospital),22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095264
의료 검사 과학: 종합병원의 애니메이션 의사 사랑 (Medical Lab Science: Anime Doctor Love in the Public Hospital),22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095269
루도마니아 (Ludomania),5900,1000,83%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000011743
The Dark Eye: Chains of Satinav,22000,2200,90%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052068
Hentai Girls: Daring Detective,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092515
ONLY UP!,7990,2990,63%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000093342
Silent Mist,14990,2990,80%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094944
Dragons Legacy : Monsters Lair,11990,2990,75%,2025-08-30,2025/9/11 23:59,https://store.nintendo.co.kr/70010000091891
Cozy Stitch Puzzle,10250,1990,81%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000094711
Hentai Puzzle: Cyber Girls,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000096052
Cozy Earth: 하와이 섬 사랑 애니메 소녀 （Hawaii Island Love Anime Girls）,22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095136
Cozy Earth: 하와이 섬 사랑 애니메 소년 （Hawaii Island Love Anime Boys）,22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000095872
식스타 게이트: 스타게이저,16500,14850,10%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091596
Anime Girls: Bouncy Basketball,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094478
Gladiators Simulator : The Champions of Liberty,14990,2990,80%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000092598
Electronics Supermarket Simulator,14990,2990,80%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000092613
Hentai Puzzle: Muscular Guys,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000095674
Electronics Supermarket Simulator,14990,2990,80%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000092613
Hentai Puzzle: Muscular Guys,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000095674
감옥 로맨스: 범죄자 애니메 소년 연애 시뮬레이션 게임 (Psychiatric Prison Romance: Serial Killer Anime Boys Dating Sim),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094381
감옥 로맨스: 범죄자 애니메 소녀 연애 시뮬레이션 게임(Prison Romance: Serial Killer Anime Girls Dating Sim),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094386
Hentai Girls: Naughty Astronaut,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092505
Rift of the NecroDancer,21500,16120,25%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000064325
스페셜 워페어(Special Warfare),29000,20300,30%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000094648
고양이들이 아늑한 예술 작업실을 방문하다 : Cats visiting Cozy Art Studios,4990,3740,25%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000095666
"비치 걸즈 3: 별자리, 사랑 & 운세 데이트 (Beach Girls 3: Zodiac Signs, Love & Horoscope Dating)",22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094204
Doku Girls,13590,6790,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000094933
S. Prysm Destroyer,10000,5000,50%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000090103
걸스포스 언더웨어 아카데미(Girls Force: Underwear Academy),19000,12350,35%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000093999
Sugoi Girls: Sassy Spy,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094493
귀여운 틀린 그림 찾기,3900,1950,50%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000094269
다른 도형을 찾아라!,3900,1950,50%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000093960
찾기 게임 빠르게 찾아라!,3900,1950,50%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000094375
Ringo's Roundup,14500,1990,86%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000092819
3D Don't Die Mr. Robot,12000,7200,40%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000089934
일본어 한자 生 50가지 읽기 퀴즈,3900,1950,50%,2025-08-30,2025/9/20 23:59,https://store.nintendo.co.kr/70010000094272
K-pop 아이돌 데이트: PinkOrbil T.를 위한 애니메이션 사랑 (K-pop Idols Dating: Anime Love for PinkOrbil T.),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093058
K-pop 아이돌 데이팅: B.SeveT를 위한 애니메이션 러브 (K-pop Idols Dating: Anime Love for B.SeveT),21900,8760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000093053
Beyond the Ice Palace 2,21500,17200,20%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000091371
푸냥,6990,4890,30%,2025-08-30,2025/9/16 23:59,https://store.nintendo.co.kr/70010000087844
One Lonely Outpost,21500,17200,20%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000036281
Hentai Girls: Flight Crush,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092495
Uragun,14440,2880,80%,2025-08-30,2025/9/16 23:59,https://store.nintendo.co.kr/70010000088458
O.W.L Projekt 2,6000,3600,40%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000090782
Cats and Seek : Dino Park,3900,2600,33%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091528
"Cash Guardian: Collector Operation ""Capital Defense""",12990,2990,77%,2025-08-30,2025/9/12 23:59,https://store.nintendo.co.kr/70010000090177
"비치 보이즈 3: 별자리, 사랑 & 운세 데이트 (Beach Boys 3: Zodiac Signs, Love & Horoscope Dating)",22490,8990,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000094209
Kawaii Girls,13590,6790,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000090860
진공 소녀,21500,10750,50%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000092190
월드 앳 워 노르망디(World At War: Normandy),29000,20300,30%,2025-08-30,2025/9/19 23:59,https://store.nintendo.co.kr/70010000094020
Sugoi Girls: Sexy Steampunk,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090771
고양이 논리 : Cats Logic,5000,2500,50%,2025-08-30,2025/9/11 23:59,https://store.nintendo.co.kr/70010000092567
VoidCraft Island Chronicles: Sky Survival,11600,2900,75%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000091094
I See Red,16050,2990,81%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000079812
도전! 고양이 찾기,3900,1950,50%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000093879
찾아라! 혼자 있는 픽토 씨,3900,1950,50%,2025-08-30,2025/9/9 23:59,https://store.nintendo.co.kr/70010000093650
Hentai Waifu 5,13590,6790,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000093458
DAMN,9800,2940,70%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000090645
Hentai Stewardess Girls,12990,2990,77%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000092441
Shadowforge Chronicles,11990,2990,75%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000091104
Prison Guard: Warden Simulator,14990,2990,80%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000086366
Real Hentai 5,24990,12490,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000093462
이상한 나라 모험기 파워업키트 Bing in Wonderland Power Up Edition,18900,13200,30%,2025-08-30,2025/9/2 23:59,https://store.nintendo.co.kr/70010000075119
Anime Girls: Awesome Adventurer,9000,2490,72%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089900
Amber Isle,34000,22780,33%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000087637
Beef Cat Ultra,9800,4900,50%,2025-08-30,2025/9/8 23:59,https://store.nintendo.co.kr/70010000090894
Hentai Girls: Juicy Judo,9000,2990,67%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000092485
KAMiBAKO,34800,24360,30%,2025-08-30,2025/9/10 23:59,https://store.nintendo.co.kr/70010000089662
Agent Fall,8000,4000,50%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000088977
Hentai Waifu 4,13590,6790,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000092365
얀데레 애니메 남자친구: 하루 남편 시뮬레이션 (Yandere Anime Boyfriend: A Day with Your Husbando Sim),16900,6760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091785
얀데레 애니메이션 여자친구: 무서운 와이프 시뮬레이션 (Yandere Anime Girlfriend: The Mean Waifu Sim),16900,6760,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091780
Idol Symphony,12990,6490,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000092306
Dragon Takers,18900,12280,35%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000083941
DEDALO - 방탈출 어드벤처 (DEDALO - Escape Room Adventure),8500,5950,30%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000092118
Kosmo Skirmish,5000,2500,50%,2025-08-30,2025/9/16 23:59,https://store.nintendo.co.kr/70010000090489
Gravitators,10000,5000,50%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000054932
Dreamless,19990,9990,50%,2025-08-30,2025/8/30 23:59,https://store.nintendo.co.kr/70010000092143
Shalnor: Silverwind Saga,14000,7000,50%,2025-08-30,2025/8/31 23:59,https://store.nintendo.co.kr/70010000091003
Need For Race - Street King,11990,1000,92%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090543
Runny Bunny,5000,2500,50%,2025-08-30,2025/9/4 23:59,https://store.nintendo.co.kr/70010000091138
Ultimate Rock Climbing Challenge,13990,2990,79%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000088889
Once Again,3690,2950,20%,2025-08-30,2025/9/3 23:59,https://store.nintendo.co.kr/70010000088527
Hentai Girls: Adorable Angel,9000,2490,72%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089880
Warfront Tactics: Battlefield Chronicles Battle Simulator,10990,2990,73%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000089243
Battle Royal -  Battlegrounds Call,13990,1110,92%,2025-08-30,2025/9/6 23:59,https://store.nintendo.co.kr/70010000090311
스도쿠 클래식2,6700,4690,30%,2025-08-30,2025/9/23 23:59,https://store.nintendo.co.kr/70010000087608
캘리코의 퀼트와 고양이,21500,17200,20%,2025-08-30,2025/9/17 23:59,https://store.nintendo.co.kr/70010000064246
퍼리 소년을 사랑하세요: 별자리 데이팅 앱 (Love Furry Boys: Zodiac Dating App),19900,7960,60%,2025-08-30,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089136
