Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
PATAPON 1+2 REPLAY,39800,31800,20%,2025-09-27,2025/10/19 23:59,https://store.nintendo.co.kr/70010000088392
다함께 쿠키요미4,8900,5670,36%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000088682
유니콘 오버로드(Unicorn Overlord),69800,38390,45%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000065197
마이 타임 앳 샌드록 (My Time at Sandrock),42000,21000,50%,2025-09-27,2025/10/9 23:59,https://store.nintendo.co.kr/70010000070995
프린세스 메이커 -꿈꾸는 요정-,29800,11920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000009369
Super Bunny Man,16000,12000,25%,2025-09-27,2025/10/4 23:59,https://store.nintendo.co.kr/70010000075281
HYKE:Northern Light(s),31700,28530,10%,2025-09-27,2025/10/3 23:59,https://store.nintendo.co.kr/70010000075222
Gordian Quest,26410,3960,85%,2025-09-27,2025/9/28 23:59,https://store.nintendo.co.kr/70010000062340
Timberman VS,2000,1000,50%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000046323
다함께 쿠키요미4 Nintendo Switch 2 Edition,14500,10150,30%,2025-09-27,2026/1/31 23:59,https://store.nintendo.co.kr/70010000100767
소드 아트 온라인: 할로우 리얼라이제이션 Deluxe Edition,54800,4800,91%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000011357
레드 데드 리뎀션,64800,38880,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000058658
이스 VIII -Lacrimosa of DANA-,59800,29900,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000027030
Batman: Arkham Trilogy,79800,26330,67%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70070000018080
Moving Out 2,34800,13920,60%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000052931
페르소나3 포터블 (Persona 3 Portable),19800,11880,40%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000060326
페르소나4 더 골든 (Persona 4 The Golden),19800,11880,40%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000060322
Pocket Nook,10990,2990,73%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000104135
귀무자2 (Onimusha 2: Samurai's Destiny),34800,27800,20%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000084001
오구와 비밀의 숲,24800,17360,30%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000094196
테일즈 오브 그레이세스 f 리마스터,49800,29800,40%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000072950
소닉 슈퍼스타즈,49800,22410,55%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000050874
FINAL FANTASY VI,21900,14010,36%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000056589
NieR:Automata The End of YoRHa Edition,49800,19920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000048605
원피스 해적무쌍 4,49800,9800,80%,2025-09-27,2025/10/19 23:59,https://store.nintendo.co.kr/70010000018442
버블보블 4 프렌즈,49800,14940,70%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000024515
로맨싱 사가 2 리벤지 오브 더 세븐 Nintendo Switch 2 Edition,59800,35880,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000098272
Core Keeper,22800,15960,30%,2025-09-27,2025/10/9 23:59,https://store.nintendo.co.kr/70010000079457
퍼즐버블 에브리버블!,49800,29880,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000063915
대항해시대4 with 파워업키트 HD Version,49800,34860,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000035676
뿌요뿌요™테트리스®２,49800,24900,50%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000029304
Dinkum(딩컴),24000,21600,10%,2025-09-27,2025/11/6 08:59,https://store.nintendo.co.kr/70010000088500
무쌍: 어비스,29800,22350,25%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000087148
LEGO® Marvel Super Heroes 2,48000,4800,90%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000050974
다함께 쿠키요미3 -아버지가 아들에게-,5250,2620,50%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000042645
디즈니 썸썸 페스티벌,59800,5800,90%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000022755
귀무자（Onimusha: Warlords）,19800,9900,50%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000014924
Staffer Case: 초능력 추리 어드벤처,24800,17360,30%,2025-09-27,2025/10/21 23:59,https://store.nintendo.co.kr/70010000090412
Capcom Fighting Collection 2,44800,33600,25%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000070537
Castlevania Dominus Collection,30400,21280,30%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000065726
LIMBO,11000,1100,90%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000063879
테일즈 오브 심포니아 리마스터,49800,11800,76%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000047263
A Little to the Left,17900,8950,50%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000058833
돌연변이 닌자 거북이: 슈레더의 복수 (Teenage Mutant Ninja Turtles: Shredder's Revenge),29800,17880,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000052145
Gang Beasts,25000,10000,60%,2025-09-27,2025/10/17 23:59,https://store.nintendo.co.kr/70010000033939
레고® 닌자고® 무비 비디오 게임 [The LEGO® NINJAGO® Movie Videogame],48000,3360,93%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000050982
13기병방위권,64800,25920,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000046017
미스터 드릴러 드릴랜드,32800,2800,91%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000028222
LEGO® Voyagers,26900,24210,10%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000105069
EA SPORTS™ Madden NFL 26,83000,41500,50%,2025-09-27,2025/10/13 23:59,https://store.nintendo.co.kr/70010000097535
워블리 라이프 (Wobbly Life),31500,25200,20%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000092937
Stray,32000,24000,25%,2025-09-27,2025/10/13 23:59,https://store.nintendo.co.kr/70010000080628
"Little Strays ""고양이 구조 대작전""",25000,1000,96%,2025-09-27,2025/9/30 23:59,https://store.nintendo.co.kr/70010000089050
용과 같이 극,29800,22350,25%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000084472
나루토 X 보루토 나루티밋 스톰 커넥션즈,69800,27800,60%,2025-09-27,2025/10/19 23:59,https://store.nintendo.co.kr/70010000056878
Ghost Trick,34800,17400,50%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000053638
마리오 + 래비드 반짝이는 희망(MARIO + RABBIDS SPARKS OF HOPE),64800,11000,83%,2025-09-27,2025/10/19 23:59,https://store.nintendo.co.kr/70010000054004
소드 아트 온라인 앨리시제이션 리코리스,54800,6800,88%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000036146
Street Fighter 30th Anniversary Collection,36400,12000,67%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000008801
레고® 월드 [LEGO® Worlds],36000,4680,87%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000050976
진・삼국무쌍８ Empires,64800,32400,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000033961
Two Point Hospital: JUMBO Edition,41800,10450,75%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70070000011873
《이스：오리진 (Ys Origin)》,39800,19900,50%,2025-09-27,2025/10/9 23:59,https://store.nintendo.co.kr/70010000033407
다함께 쿠키요미4 Nintendo Switch 2 Edition 업그레이드 패스,5600,4480,20%,2025-09-27,2026/1/31 23:59,https://store.nintendo.co.kr/70050000061045
허풍쟁이 산의 마리사,22900,20610,10%,2025-09-27,2025/10/3 01:59,https://store.nintendo.co.kr/70010000099735
퍼즐 퀘스트: 불멸 에디션  (Puzzle Quest: Immortal Edition),16800,13400,20%,2025-09-27,2025/10/3 23:59,https://store.nintendo.co.kr/70010000104184
AirJet Fighter : Sky Assault,10990,1000,91%,2025-09-27,2025/9/27 23:59,https://store.nintendo.co.kr/70010000097262
유미아의 아틀리에 ~추억의 연금술사와 창환의 땅~,69800,48860,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000085994
Sid Meier's Civilization® VII (시드 마이어의 문명® VII),67800,47460,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000041427
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,54800,32880,40%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000077389
사그레스(Sagres),23000,9200,60%,2025-09-27,2025/10/6 01:59,https://store.nintendo.co.kr/70010000072861
다함께 쿠키요미 온라인,9440,4720,50%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000060125
CRISIS CORE –FINAL FANTASY VII– REUNION,62000,24800,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000048002
Life is Strange Arcadia Bay Collection,44800,17920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000029398
BIOHAZARD REVELATIONS 2,23800,9500,60%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000049893
몬스터헌터 스토리즈 2 파멸의 날개,44800,22400,50%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000016891
영웅전설 벽의 궤적: Kai,39800,15920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000036006
SD건담 지 제네레이션 제네시스 for Nintendo Switch,34800,13800,60%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000037861
COTTOn Reboot!,39800,11940,70%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000037693
영웅전설 제로의 궤적: Kai,39800,15920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000035980
Among Us,5500,3300,40%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000036996
MONSTER HUNTER XX™ Nintendo Switch Ver.,48800,12200,75%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000037060
ZUMBA® Burn It Up!　신가격판,34800,24360,30%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000028392
NARUTO -나루토- 질풍전 나루티밋 스톰 4 ROAD TO BORUTO,54800,21800,60%,2025-09-27,2025/10/19 23:59,https://store.nintendo.co.kr/70010000016050
짱구는 못말려 태풍을 부르는 불타는 떡잎마을 런너!!,12000,6000,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000028322
룬 팩토리 4 스페셜,29800,14900,50%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000018934
Mega Man 11,34500,11730,66%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000011229
Color Water Sort,7150,2850,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000099243
We Were Here,1500,1000,33%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000095012
LEGO® Voyagers,26900,24210,10%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000082985
Ritual of Raven,27000,21600,20%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000098705
STEAM-HEART'S Saturn Tribute,28890,23110,20%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000090669
Blue Wednesday,19800,4700,76%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000090924
Restaurant Tycoon: My Cooking Empire,42160,3000,93%,2025-09-27,2025/9/30 23:59,https://store.nintendo.co.kr/70010000045865
My Cozy Room,12550,1990,84%,2025-09-27,2025/10/2 23:59,https://store.nintendo.co.kr/70010000090182
소닉×섀도우 제너레이션즈,49800,32370,35%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000081907
로맨싱 사가 2 리벤지 오브 더 세븐,59800,35800,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000078542
Formula Racing: Grand Prix League - 포뮬러 레이싱: 그랑프리 리그,24990,4100,84%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000087467
MFC - Midnight Fight Club,14000,3990,72%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000085361
Touhou Mystia's Izakaya (동방야작식당),25200,20160,20%,2025-09-27,2025/10/7 01:59,https://store.nintendo.co.kr/70010000073908
"귀멸의 칼날: 도전, 최강의 대원!",49800,22410,55%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000067656
Contra Anniversary Collection,24900,9960,60%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000078953
Stacklands,16500,9900,40%,2025-09-27,2025/9/30 23:59,https://store.nintendo.co.kr/70010000069127
HunterX: code name T,18500,9250,50%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000056057
STAR OCEAN THE SECOND STORY R,59800,35880,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000062081
SUPER BOMBERMAN R 2,61500,36900,40%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000051699
Kentucky Route Zero: TV Edition,29000,11600,60%,2025-09-27,2025/10/13 23:59,https://store.nintendo.co.kr/70010000070980
Double Dragon Gaiden: Rise of the Dragons,32900,9870,70%,2025-09-27,2025/9/28 23:59,https://store.nintendo.co.kr/70010000070054
세계수의 미궁3 성해의 방문자 HD REMASTER,39800,15920,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000052387
FINAL FANTASY V,21900,14010,36%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000056584
WRC 제너레이션 - FIA 월드 랠리 챔피언십,49800,9960,80%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000058667
The Binding of Isaac: Repentance,51500,38620,25%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000046719
BIOHAZARD RE:3 CLOUD,34800,11480,67%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000054014
Bravery and Greed,22500,5620,75%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000057165
Dorfromantik,16000,12000,25%,2025-09-27,2025/10/18 23:59,https://store.nintendo.co.kr/70010000056981
소닉 프론티어,49800,17430,65%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000040404
Teenage Mutant Ninja Turtles: The Cowabunga Collection,46400,18560,60%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000042348
Two Point Campus,38000,7600,80%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000049706
백영웅전: 라이징 Eiyuden Chronicle: Rising,16500,4100,75%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000049420
셜록 홈즈: 크라임 앤 퍼니시먼트,34800,8700,75%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000050236
소피의 아틀리에2 ~신비한 꿈의 연금술사~,69800,34900,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000041914
COTTOn Rock'n'Roll　-SUPERLLATIVE NIGHT DREAMS-,59800,10000,83%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000047654
Grand Theft Auto: 트릴로지 – 데피니티브 에디션,65000,26000,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70070000013215
Raiden 4 MIKADO Remix,34800,10440,70%,2025-09-27,2025/10/10 23:59,https://store.nintendo.co.kr/70010000041598
Freecell Solitaire Deluxe 프리셀 솔리테르 디럭스,12000,1000,92%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000044057
로맨싱 사가 3,49800,14940,70%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000039477
Slime Rancher: Plortable Edition,26000,7800,70%,2025-09-27,2025/10/14 23:59,https://store.nintendo.co.kr/70010000040142
그랑프리 스토리(Grand Prix Story),15000,4950,67%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000039224
영웅전설 섬의 궤적 II: Kai -The Erebonian Civil War-,42000,16800,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000040394
영웅전설 섬의 궤적 I: Kai -Thors Military Academy 1204-,42000,16800,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000040058
다키스트 던전,27000,5400,80%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000040591
R-TYPE FINAL2,56000,16800,70%,2025-09-27,2025/10/10 23:59,https://store.nintendo.co.kr/70010000037741
진·여신전생3 NOCTURNE HD REMASTER,49800,19920,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000030608
캐서린 풀 보디 for Nintendo Switch,54900,21960,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000027106
페르소나 5 스크램블 더 팬텀 스트라이커즈,69800,27920,60%,2025-09-27,2025/10/7 23:59,https://store.nintendo.co.kr/70010000027082
보더랜드: 더 핸섬 컬렉션,44000,11000,75%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000025512
XCOM 2 컬렉션,54000,8100,85%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000025494
베어 너클 4,29800,10430,65%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000028292
당신을 기다리는 여우 The Fox Awaits Me,48000,9600,80%,2025-09-27,2025/10/2 23:59,https://store.nintendo.co.kr/70010000028699
나의 히어로 원즈 저스티스2,49800,12800,74%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000018821
몬스터 보이와 저주받은 왕국,45000,11250,75%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000025057
랑그릿사 I & II,64800,12960,80%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000022319
진격의거인２ -Final Battle-,64800,32400,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70070000006284
요마와리+신요마와리 for Nintendo Switch,59800,29900,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000012086
데드 셀 (Dead Cells),29800,14900,50%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000010203
원더보이 : 드래곤즈 트랩,39000,9750,75%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000012248
젤다무쌍 하이랄의 전설들 DX,74800,49360,34%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000009162
Asterix & Obelix - Mission Babylon,25000,22500,10%,2025-09-27,2025/10/29 23:59,https://store.nintendo.co.kr/70010000093783
Parking Jam,7150,3500,51%,2025-09-27,2025/10/3 23:59,https://store.nintendo.co.kr/70010000100070
Buildest,14700,11760,20%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000086426
Heroes of Mount Dragon,21500,17200,20%,2025-09-27,2025/11/23 23:59,https://store.nintendo.co.kr/70010000103991
마신소녀 에피소드4 전하는 마음,19800,17820,10%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000104609
UNI 2,5000,4000,20%,2025-09-27,2025/10/21 23:59,https://store.nintendo.co.kr/70010000105405
Baki Hanma: Blood Arena,35000,31500,10%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000097469
Meteorfall: Krumit's Tale,19990,17990,10%,2025-09-27,2025/10/2 23:59,https://store.nintendo.co.kr/70010000092258
We Were Here Too,12400,11160,10%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100632
Anime Girls: Celebrity Crush,9000,2990,67%,2025-09-27,2025/10/22 23:59,https://store.nintendo.co.kr/70010000103053
HYAKKI YAKO Survivors,8200,6560,20%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000098310
Henry Halfhead,14900,13410,10%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000067406
BAND GIRLS,4620,2770,40%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000104980
두뇌 트레이닝! 그림 퍼즐,3900,2900,26%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000105093
두뇌 트레이닝! 완벽 기억,3900,2900,26%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000105088
Make it! Pancakes,7000,5000,29%,2025-09-27,2025/11/25 23:59,https://store.nintendo.co.kr/70010000100743
눈과 두뇌를 단련하는 입체 시력 트레이닝,3900,2900,26%,2025-09-27,2025/9/28 23:59,https://store.nintendo.co.kr/70010000102316
Hit! Spin! Watermelon Party,8000,5000,38%,2025-09-27,2025/10/21 23:59,https://store.nintendo.co.kr/70010000099716
A Dream About Parking Lots,7000,1050,85%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000101019
분실물 주인을 찾아라!,3900,1950,50%,2025-09-27,2025/10/18 23:59,https://store.nintendo.co.kr/70010000101821
Tales of the Shire: A The Lord of the Rings™ Game,39500,31500,20%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000076842
Waffle Kitty,8100,1990,75%,2025-09-27,2025/10/13 23:59,https://store.nintendo.co.kr/70010000100778
Strike Mission,12000,6000,50%,2025-09-27,2025/10/3 07:59,https://store.nintendo.co.kr/70010000085903
God Wars,19000,17100,10%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000094561
Neko Gelato,8350,1990,76%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000100788
夏目友人帳 ～葉月の記～（나츠메 우인장 ～하즈키의 기록～）,53000,42400,20%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000090832
Survival Kids,69000,55200,20%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000095997
ADVANCED V.G. Saturn Tribute,21600,17280,20%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000090664
어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-09-27,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095091
네코 베이커리,10100,1990,80%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000094044
크라운 워: 더 블랙 프린스 (Crown Wars: The Black Prince),49800,19920,60%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000089776
Cozy Land,10000,1990,80%,2025-09-27,2025/10/4 23:59,https://store.nintendo.co.kr/70010000093037
Twilight Monk,21500,15050,30%,2025-09-27,2025/10/1 23:59,https://store.nintendo.co.kr/70010000093423
어비스 시커 심연의 끝에서 무엇을 볼 것인가 (ABYSS SEEKER),2300,1720,25%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000092562
Little Paws: Kitty Cat Simulator - 작은 발 키티 고양이 시뮬레이터,19520,4100,79%,2025-09-27,2025/9/29 23:59,https://store.nintendo.co.kr/70010000092768
Echoes of the Plum Grove,21500,17200,20%,2025-09-27,2025/9/30 23:59,https://store.nintendo.co.kr/70010000088173
TCG Card Market Simulator,12990,4990,62%,2025-09-27,2025/10/5 23:59,https://store.nintendo.co.kr/70010000090370
Casual Sport Series: Tennis (캐주얼 스포츠 시리즈: 테니스),8400,4200,50%,2025-09-27,2025/10/16 23:59,https://store.nintendo.co.kr/70010000091335
Hole io,7150,2250,69%,2025-09-27,2025/10/21 23:59,https://store.nintendo.co.kr/70010000075736
Jewel Fever 3,7990,1000,87%,2025-09-27,2025/10/12 23:59,https://store.nintendo.co.kr/70010000086885
타이토 마일스톤 3,49000,34300,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000082610
타임워커：다크 월드（Time Walker: Dark World）,9500,5700,40%,2025-09-27,2025/10/16 23:59,https://store.nintendo.co.kr/70010000083570
Bunny Zoo - Animal Battle Royale,11990,4400,63%,2025-09-27,2025/9/30 23:59,https://store.nintendo.co.kr/70010000088704
메탈 슬러그 택틱스 (Super Vehicle-001 Metal Slug Tactics),33000,23100,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000073184
DICE MAKE 10!,4500,1000,78%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000084987
쿠킹,16650,1990,88%,2025-09-27,2025/10/11 23:59,https://store.nintendo.co.kr/70010000085559
영웅전설 여의 궤적 Ⅱ for Nintendo Switch,50000,35000,30%,2025-09-27,2025/10/8 23:59,https://store.nintendo.co.kr/70010000081159
선택해서 쉬운 숫자 IQ 퀴즈,8900,4450,50%,2025-09-27,2025/10/22 23:59,https://store.nintendo.co.kr/70010000081603
두뇌 트레이닝!! 숫자 찾기,3900,1950,50%,2025-09-27,2025/10/11 23:59,https://store.nintendo.co.kr/70010000082161
코치 버스 운전 시뮬레이터 (Coach Bus Driving Simulator),33000,4500,86%,2025-09-27,2025/10/15 23:59,https://store.nintendo.co.kr/70010000081802
