Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
PICROSS S NAMCO LEGENDARY edition,12000,9600,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000076524
Brotato,5500,3850,30%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000070380
BIOHAZARD VILLAGE CLOUD,44800,11200,75%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000055678
온천골 스토리2(Hot Springs Story 2),15000,4950,67%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000035622
ANNO: Mutationem,27800,15290,45%,2025-08-20,2025/9/4 23:59,https://store.nintendo.co.kr/70010000053237
던전마을 스토리2(Dungeon Village 2),15000,7500,50%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052832
A Gummy's Life,21900,5470,75%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000050271
Unrailed!,25990,6490,75%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000034669
다이시 던전,14900,3720,75%,2025-08-20,2025/8/28 23:59,https://store.nintendo.co.kr/70010000028409
Mega Man Zero/ZX Legacy Collection,37800,12850,66%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000016861
길티기어 이그젝스 액센트 코어 플러스 R,14800,3700,75%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000012664
Dragon's Dogma: Dark Arisen,34800,5560,84%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000018691
FINAL FANTASY VII,15500,6200,60%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000018203
Mega Man Legacy Collection 2,24800,7440,70%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000010134
데이 오브 더 쉘 (Day of the Shell),18700,16830,10%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000101991
Fate/hollow ataraxia REMASTERED,32000,28800,10%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000099081
Azure Striker Gunvolt Trilogy Enhanced,49800,44820,10%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000095020
Keeper's Toll,9000,7200,20%,2025-08-20,2025/8/21 23:59,https://store.nintendo.co.kr/70010000093325
8 인 너 Plus,3400,2720,20%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000091833
Sid Meier's Civilization® VII (시드 마이어의 문명® VII),67800,57630,15%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000041427
PICROSS Records of The Shield Hero,12000,9600,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000085155
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,54800,32880,40%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000077389
Thank Goodness You're Here!,21500,15050,30%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072668
SCHiM,27000,16200,40%,2025-08-20,2025/9/14 23:59,https://store.nintendo.co.kr/70010000079745
돌연변이특공대 닌자거북이: 스플린터의 운명(Teenage Mutant Ninja Turtles: Splintered Fate),37900,18950,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000078906
PICROSS S+,5500,4400,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000065383
Zengeon,24000,3600,85%,2025-08-20,2025/8/21 23:59,https://store.nintendo.co.kr/70010000044383
Chicory: A Colorful Tale,25900,12950,50%,2025-08-20,2025/9/1 23:59,https://store.nintendo.co.kr/70010000075474
트럭 시뮬레이터: 유럽 도로 (Truck Simulator: European Roads),26000,2900,89%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000072067
전국 일반상식 체크,8900,4450,50%,2025-08-20,2025/8/28 23:59,https://store.nintendo.co.kr/70010000073448
스피릿티,21500,12900,40%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000072466
셜록 홈즈의 유언 (The Testament of Sherlock Holmes),32900,4930,85%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000054419
수호신,16500,3300,80%,2025-08-20,2025/8/28 23:59,https://store.nintendo.co.kr/70010000058594
BIOHAZARD 7 resident evil CLOUD,44800,11200,75%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000057130
BIOHAZARD RE:3 CLOUD,34800,11480,67%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054014
Dorfromantik,16000,12000,25%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000056981
드래곤볼 더 브레이커즈,24800,4800,81%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000029641
Jack Move,21000,7350,65%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000049260
The DioField Chronicle,69800,20940,70%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000045376
Azure Striker GUNVOLT 3,39800,17910,55%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000039776
Shift Happens,12000,1200,90%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052333
PAC-MAN MUSEUM+,24800,12800,48%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000041621
Nobody Saves the World,28000,9800,65%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000051212
PICROSS S6,11000,8800,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000038346
BIOHAZARD 6,23800,11900,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000015879
Blaster Master Zero 2,9800,4900,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000042047
Blaster Master Zero,9800,4900,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000041519
Blaster Master Zero 3,16000,8000,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000038473
Graveyard Keeper,22300,5570,75%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000042028
걸☆건 리턴즈,58000,20300,65%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000035025
Just Shapes & Beats,20500,12300,40%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000037785
The Survivalists,29600,2960,90%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000032627
The Sinking City,59800,4780,92%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000019161
FINAL FANTASY VIII Remastered,25900,10360,60%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000019036
GUILTY GEAR,12000,3760,69%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000014443
큐브 크리에이터 X,34800,8700,75%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000013363
Fling to the Finish,20310,15230,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000067253
Not Not 2 - 두뇌 챌린지,5690,2840,50%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000100581
귀여운 틀린 그림 찾기2,3900,2900,26%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000103077
Discounty: 크레이지 마트,22800,18240,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000100101
BRAINROT: FIGHTING,13760,6850,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000101797
Car Drift Racing Game PRO,16000,6400,60%,2025-08-20,2025/8/21 23:59,https://store.nintendo.co.kr/70010000097083
Hit! Spin! Watermelon Party,8000,5000,38%,2025-08-20,2025/10/21 23:59,https://store.nintendo.co.kr/70010000099716
글자 찾기！,3900,2900,26%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000101855
Supermarket CEO Simulator,6990,2990,57%,2025-08-20,2025/8/30 23:59,https://store.nintendo.co.kr/70010000099879
달콤한 중력,3990,2790,30%,2025-08-20,2025/9/8 23:59,https://store.nintendo.co.kr/70010000087368
철도관제 시뮬레이터,27700,20770,25%,2025-08-20,2025/9/12 23:59,https://store.nintendo.co.kr/70010000092960
Football Mini Stars,3900,2600,33%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090365
Make it! Sushi,8000,5000,38%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000097358
놀면서 배우자 어린이 미니게임 모음,8900,4450,50%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000097466
Subway Simulator 2025 - City Train,18590,2990,84%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000095950
틀린 그림 찾기 탐정,8900,4450,50%,2025-08-20,2025/9/13 23:59,https://store.nintendo.co.kr/70010000097288
두뇌 트레이닝! 빙글빙글 성 퍼즐,3900,1950,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000096637
두뇌 챌린지 진짜를 찾아라!,3900,1950,50%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000095930
숨은 물건찾기 마스터: 여긴 이스트에그가 없어,10440,5220,50%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000096408
WW2 Soldiers of Honor - Warzone Assault,10190,1000,90%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000094082
Twilight Monk,21500,16120,25%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000093423
그림 가디언즈 서번트 오브 더 다크,44000,33000,25%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000091056
Cats and Seek : Dino Park,3900,2600,33%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000091528
Anime Girls: Awesome Adventurer,9000,2490,72%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000089900
Shieldwall,26000,20800,20%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000082744
고양이들의 설날 방문,4490,3360,25%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000091797
Blade Chimera,21500,15050,30%,2025-08-20,2025/9/14 23:59,https://store.nintendo.co.kr/70010000072399
Fighter Aces: Sky Dominance,17990,6800,62%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000088578
고양이 수의학: 내 근처 응급 동물 병원 (Cat Veterinary: Emergency Hospital Close to Me),13900,5560,60%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000090098
Dinosaur RPG - Dino Survival Simulator Survivor,13990,6990,50%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000087565
Cats Hidden in Bali,2200,1100,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000088279
Divine Dynamo Flamefrit,6900,4830,30%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000081443
Slime 3K: Rise Against Despot,6500,2270,65%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000079241
히어로 기지 스토리DX (Legends of Heropolis DX),15000,7500,50%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000081974
클락 타워: 리와인드（Clock Tower: Rewind）,27500,16500,40%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000084378
Cats and Seek : Osaka,3900,1950,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000085275
Flight Simulator Delivery: Cargo Business,13990,6990,50%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000087006
Bloomtown: A Different Story,27000,13500,50%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000085195
Disney Epic Mickey: Rebrushed,64800,32400,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000083256
절대 공포 -AOONI-,11000,5500,50%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000084145
Fate/stay night REMASTERED,32000,24000,25%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000077809
요리사 진,19000,9500,50%,2025-08-20,2025/8/29 23:59,https://store.nintendo.co.kr/70010000073215
Hollow Cocoon,17200,15480,10%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000082460
Arranger: A Role-Puzzling Adventure,24900,9960,60%,2025-08-20,2025/9/1 23:59,https://store.nintendo.co.kr/70010000077908
Let Me Sleep,3950,1000,75%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076028
트럭 시뮬레이터 시티 딜리버리 (Truck Simulator City Delivery),21000,3900,81%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000076932
The Night of the Rabbit,21000,7350,65%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000044807
토리다마2 -담력 시험-,8900,4450,50%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075333
Cats Hidden in Italy,2200,1100,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000078248
Colony Defense - The Ultimate Minimalist Tower Base Defense Game,12890,6440,50%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000075312
Looking Up I See Only A Ceiling 올려다보면 천장만 보인다,4000,2000,50%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000077441
Geometric Sniper Z,5300,1000,81%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000070902
20 Minutes Till Dawn,5600,3900,30%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000061069
Three Minutes To Eight,16500,1650,90%,2025-08-20,2025/8/25 23:59,https://store.nintendo.co.kr/70010000066043
Batman: Arkham Asylum,33800,13520,60%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000045901
환일의 요하네 -BLAZE in the DEEPBLUE-,52800,26400,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000068798
호그와트 레거시 Hogwarts Legacy,79800,15960,80%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000062279
"Wash Simulator - Clean Garage, House, Cars Business Tycoons",19990,2790,86%,2025-08-20,2025/8/22 23:59,https://store.nintendo.co.kr/70010000066819
Punch Club 2: Fast Forward,24990,6240,75%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000065355
Kizuna AI - Touch the Beat!,49200,24600,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000060055
레고® 2K 드라이브,34800,13920,60%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000054403
Despot's Game,26670,6660,75%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000049017
PICROSS S9,11000,8800,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000058963
ROCKMAN EXE ADVANCED COLLECTION Vol.1,48400,24200,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000045617
ROCKMAN EXE ADVANCED COLLECTION Vol.2,48400,24200,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000045613
Rytmos,15000,1500,90%,2025-08-20,2025/8/23 23:59,https://store.nintendo.co.kr/70010000061682
Cooking Tycoons 3: 3 in 1 Bundle,16200,1000,94%,2025-08-20,2025/9/9 23:59,https://store.nintendo.co.kr/70010000042694
A Space for the Unbound,28840,21630,25%,2025-08-20,2025/9/3 23:59,https://store.nintendo.co.kr/70010000057437
Rush Rally 3,17500,7000,60%,2025-08-20,2025/8/21 23:59,https://store.nintendo.co.kr/70010000051409
열혈경파 쿠니오군 외전 리버시티 걸즈 2,39800,19900,50%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000047084
Ship of Fools,25200,10080,60%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000052585
오리건 트레일,33500,16750,50%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000053723
Orbital Bullet,20500,2050,90%,2025-08-20,2025/8/25 23:59,https://store.nintendo.co.kr/70010000046523
Hidden Paws Mystery,4700,1000,79%,2025-08-20,2025/9/7 23:59,https://store.nintendo.co.kr/70010000057353
The Witch's House MV,17650,7060,60%,2025-08-20,2025/9/1 23:59,https://store.nintendo.co.kr/70010000054072
Bus Simulator City Ride,47600,19040,60%,2025-08-20,2025/8/28 23:59,https://store.nintendo.co.kr/70010000041929
OneShot: World Machine Edition,17650,11470,35%,2025-08-20,2025/9/1 23:59,https://store.nintendo.co.kr/70010000051301
검과 마법과 학원 퀘스트,49800,9960,80%,2025-08-20,2025/8/27 23:59,https://store.nintendo.co.kr/70010000054133
Tribes of Midgard,24900,6220,75%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000043487
팩맨 월드 리팩 (PAC-MAN WORLD Re-PAC),32800,6800,79%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000042726
AER Memories of Old,12000,1200,90%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000052341
Silence,19000,1900,90%,2025-08-20,2025/9/2 23:59,https://store.nintendo.co.kr/70010000015287
Take Off – The Flight Simulator,20230,10110,50%,2025-08-20,2025/8/31 23:59,https://store.nintendo.co.kr/70010000047880
걸☆건 더블 피스,52800,18480,65%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000041113
Phantom Breaker: Omnia,19800,1980,90%,2025-08-20,2025/8/28 23:59,https://store.nintendo.co.kr/70010000027538
PICROSS S4,11000,8800,20%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000028782
COGEN: 오오토리 코하쿠와 시간의 검,27600,13800,50%,2025-08-20,2025/8/24 23:59,https://store.nintendo.co.kr/70010000029137
Gunvolt Chronicles: Luminous Avenger iX 2,29800,11920,60%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000044143
Jump King,20000,10000,50%,2025-08-20,2025/8/20 23:59,https://store.nintendo.co.kr/70010000033777
Timelie,23900,9560,60%,2025-08-20,2025/8/26 23:59,https://store.nintendo.co.kr/70010000049044
